shipment_id,tracking_number,origin_location_id,destination_location_id,route_id,shipment_type,priority,weight_kg,distance_km,number_of_stops,number_of_handoffs,planned_duration_minutes,actual_duration_minutes,planned_delivery_time,actual_delivery_time,weather_exposure,traffic_exposure,congestion_exposure,transport_delay_minutes,external_event_exposure,historical_route_delay_rate,historical_route_avg_delay,expected_delay_minutes,delay_minutes,sla_limit_minutes,sla_breached,final_risk_score,planned_date
HIST004549,1ZK442U29REDP319WA,LOC015,LOC075,RT-LOC015-LOC045-LOC074,Standard,Low,188.02,1532.19,3,4,1034.3,1124.3,2024-10-07T20:31:40,2024-10-07T22:01:40,0.344,0.452,0.714,0,0.452,0.229,53.7,90,90,10080,True,4.07,2024-10-07T03:17:22
HIST004550,1ZYO25BDYSXCELFFEH,LOC067,LOC022,RT-LOC067-LOC012-LOC018,Priority,Low,81.64,1470.15,4,5,430.2,479.2,2024-01-12T19:56:38,2024-01-12T20:45:38,0.326,0.284,0.735,0,0.223,0.15,52.9,49,49,10080,True,3.4,2024-01-12T12:46:26
HIST004551,1ZKL6H1O01P7T6XSJ1,LOC033,LOC012,RT-LOC033-LOC034-LOC032,Standard,High,21.25,1461.07,5,7,712.4,761.4,2025-04-15T10:18:18,2025-04-15T11:07:18,0.107,0.446,0.188,0,0.418,0.199,44.8,49,49,4320,False,2.42,2025-04-14T22:25:54
HIST004552,1ZK54AU24IH0SOETJP,LOC004,LOC037,RT-LOC004-LOC007-LOC006,Temperature Sensitive,Normal,0.19,4200.07,12,12,1222.7,1298.7,2026-04-23T22:52:36,2026-04-24T00:08:36,0.228,0.392,0.604,0,0.369,0.203,56.8,76,76,7200,True,3.58,2026-04-23T02:29:54
HIST004553,1Z9RPAUWOQ9TSHZITJ,LOC041,LOC031,RT-LOC041-LOC042-LOC047,Fragile,High,43.98,2813.23,7,7,905.4,982.4,2026-01-21T02:27:26,2026-01-21T03:44:26,0.227,0.672,0.297,0,0.334,0.244,41.6,77,77,4320,False,3.46,2026-01-20T11:22:02
HIST004554,1ZEBUX700LLYBG4LM8,LOC067,LOC063,RT-LOC067-LOC012-LOC018,Fragile,High,93.09,955.69,4,6,342.6,571.6,2026-02-04T12:35:32,2026-02-04T16:24:32,0.276,0.556,0.443,120,0.0,0.156,40.8,229,229,4320,False,3.46,2026-02-04T06:52:56
HIST004555,1ZTRJ2YUZSCM5JE7AL,LOC064,LOC044,RT-LOC064-LOC065-LOC032,Standard,High,46.23,4401.8,10,10,1829.6,1901.6,2024-03-06T15:45:44,2024-03-06T16:57:44,0.127,0.367,0.292,0,0.359,0.219,56.2,72,72,4320,False,2.55,2024-03-05T09:16:08
HIST004556,1Z39T3EEANHCA9LYZG,LOC053,LOC061,RT-LOC053-LOC052-LOC007,Express,Normal,7.28,1511.34,7,8,510.2,619.2,2025-11-01T13:05:00,2025-11-01T14:54:00,0.337,0.492,0.646,0,0.413,0.245,81.9,109,109,7200,False,3.98,2025-11-01T04:34:48
HIST004557,1Z1HCQBVGETUT99AB5,LOC018,LOC042,RT-LOC018-LOC062-LOC066,Standard,Critical,12.81,4077.05,10,10,1463.3,1539.3,2026-02-05T09:55:21,2026-02-05T11:11:21,0.083,0.364,0.592,0,0.34,0.225,50.3,76,76,2880,False,3.08,2026-02-04T09:32:03
HIST004558,1ZE6O52CGBSEPBUB3H,LOC036,LOC067,RT-LOC036-LOC015-LOC069,Standard,High,26.31,2379.71,5,6,751.7,819.7,2025-08-17T06:07:09,2025-08-17T07:15:09,0.285,0.3,0.139,0,0.279,0.229,61.5,68,68,4320,True,2.4,2025-08-16T17:35:27
HIST004559,1ZITVH6POQRDW8L8F5,LOC036,LOC063,RT-LOC036-LOC015-LOC069,Standard,Normal,2.1,3043.25,8,10,1090.7,1125.7,2026-06-12T08:06:53,2026-06-12T08:41:53,0.419,0.259,0.236,0,0.193,0.207,50.5,35,35,7200,True,2.66,2026-06-11T13:56:11
HIST004560,1ZQ4NWYNNQF177K860,LOC022,LOC015,RT-LOC022-LOC021-LOC004,Temperature Sensitive,Low,34.21,4132.19,14,15,1263.4,1400.4,2024-11-04T21:15:25,2024-11-04T23:32:25,0.49,0.509,0.548,0,0.401,0.223,57.2,137,137,10080,True,4.25,2024-11-04T00:12:01
HIST004561,1Z2ID3W7R8TYED6YY4,LOC032,LOC001,RT-LOC032-LOC065-LOC067,Temperature Sensitive,High,29.72,2520.86,9,10,916.0,1042.0,2024-11-21T06:13:04,2024-11-21T08:19:04,0.165,0.686,0.781,0,0.296,0.222,41.8,126,126,4320,False,4.23,2024-11-20T14:57:04
HIST004562,1ZGEMQOIG7T07BAETV,LOC030,LOC026,RT-LOC030-LOC012-LOC018,Standard,Normal,18.9,1747.93,5,6,840.1,958.1,2024-12-30T19:58:51,2024-12-30T21:56:51,0.179,0.41,0.188,30,0.44,0.166,44.6,118,118,7200,True,2.45,2024-12-30T05:58:45
HIST004563,1ZH1CJ4FJ4O7GBCBC5,LOC068,LOC072,RT-LOC068-LOC016-LOC049,Standard,High,8.0,1133.18,3,4,255.5,357.5,2024-09-21T12:06:58,2024-09-21T13:48:58,0.445,0.224,0.18,0,0.273,0.231,82.4,102,102,4320,False,2.69,2024-09-21T07:51:28
HIST004564,1Z8N0615O910DVNT1E,LOC043,LOC070,RT-LOC043-LOC074-LOC045,Standard,High,35.81,2538.67,5,6,672.8,1049.8,2026-05-17T14:02:44,2026-05-17T20:19:44,0.476,0.54,0.319,240,0.429,0.268,53.7,377,377,4320,False,4.35,2026-05-17T02:49:56
HIST004565,1ZGWWJAKQRFX1KAZXN,LOC038,LOC073,RT-LOC038-LOC045-LOC073,Standard,Normal,86.76,1205.63,2,3,904.2,1004.2,2025-10-30T14:34:17,2025-10-30T16:14:17,0.456,0.353,0.078,30,0.071,0.236,42.8,100,100,7200,True,2.58,2025-10-29T23:30:05
HIST004566,1ZCS24Y12QC1E8V1XR,LOC045,LOC037,RT-LOC045-LOC038-LOC037,International,High,0.14,995.66,2,4,359.1,406.1,2025-07-04T14:52:45,2025-07-04T15:39:45,0.162,0.392,0.13,0,0.065,0.215,18.8,47,47,4320,False,2.06,2025-07-04T08:53:39
HIST004567,1ZMTRPPT9VFGJJN1J9,LOC024,LOC016,RT-LOC024-LOC013-LOC060,Standard,Normal,53.85,2783.87,10,11,759.2,828.2,2024-05-28T12:45:46,2024-05-28T13:54:46,0.487,0.525,0.607,0,0.117,0.22,42.8,69,69,7200,True,3.89,2024-05-28T00:06:34
HIST004568,1ZZT7P5HM6KQV39CHZ,LOC028,LOC058,RT-LOC028-LOC051-LOC029,Priority,Normal,84.39,2168.29,7,8,754.0,850.0,2025-07-10T14:35:50,2025-07-10T16:11:50,0.388,0.674,0.392,0,0.043,0.205,48.3,96,96,7200,False,3.43,2025-07-10T02:01:50
HIST004569,1ZW3HQE6XJHVTVV3OO,LOC068,LOC033,RT-LOC068-LOC067-LOC065,Express,Normal,32.26,1490.84,4,4,643.9,750.9,2024-03-30T05:48:12,2024-03-30T07:35:12,0.121,0.361,0.284,0,0.186,0.218,76.1,107,107,7200,False,2.33,2024-03-29T19:04:18
HIST004570,1ZATAHW40Y0YD6D13Z,LOC037,LOC052,RT-LOC037-LOC038-LOC045,Express,Low,15.74,4299.91,11,13,1639.6,1861.6,2024-09-15T21:36:50,2024-09-16T01:18:50,0.557,0.455,0.591,60,0.286,0.243,49.1,222,222,10080,True,4.16,2024-09-14T18:17:14
HIST004571,1Z3CI1HSKIOOR9CPJV,LOC048,LOC018,RT-LOC048-LOC036-LOC015,Priority,Low,22.77,3123.82,7,8,1315.4,1405.4,2025-06-13T12:58:38,2025-06-13T14:28:38,0.232,0.691,0.549,0,0.477,0.231,68.5,90,90,10080,True,3.9,2025-06-12T15:03:14
HIST004572,1ZUPZVLSPBJGCUW3XY,LOC048,LOC070,RT-LOC048-LOC036-LOC015,Express,High,18.63,1960.6,4,6,1003.8,1108.8,2025-12-27T13:48:58,2025-12-27T15:33:58,0.204,0.281,0.788,30,0.245,0.23,65.6,105,105,4320,True,3.48,2025-12-26T21:05:10
HIST004573,1ZP8QTDS2CLQEUISMQ,LOC073,LOC062,RT-LOC073-LOC045-LOC015,Express,Normal,8.17,3587.19,8,8,1193.3,1335.3,2026-04-24T04:43:51,2026-04-24T07:05:51,0.461,0.528,0.664,0,0.173,0.26,51.4,142,142,7200,False,4.12,2026-04-23T08:50:33
HIST004574,1Z6BAPD5GD0085UOKB,LOC016,LOC064,RT-LOC016-LOC030-LOC067,Standard,Normal,88.89,1187.59,3,5,324.2,466.2,2025-03-26T11:16:37,2025-03-26T13:38:37,0.299,0.634,0.476,0,0.139,0.246,69.8,142,142,7200,True,3.51,2025-03-26T05:52:25
HIST004575,1Z7EV3GFLSS9JOY7G7,LOC013,LOC033,RT-LOC013-LOC062-LOC066,Standard,High,18.91,1562.85,5,6,492.1,562.1,2025-11-04T10:27:39,2025-11-04T11:37:39,0.094,0.418,0.525,0,0.01,0.229,56.8,70,70,4320,False,2.8,2025-11-04T02:15:33
HIST004576,1ZDONIUV7E5PJN0DKD,LOC056,LOC068,RT-LOC056-LOC054-LOC009,Standard,Normal,30.05,3986.1,17,18,846.4,909.4,2025-03-03T16:30:19,2025-03-03T17:33:19,0.233,0.434,0.089,0,0.443,0.212,60.4,63,63,7200,False,2.54,2025-03-03T02:23:55
HIST004577,1ZBWB3N3JJW2Q2IZBB,LOC001,LOC019,RT-LOC001-LOC051-LOC028,Priority,Low,9.74,2869.43,8,10,406.3,692.3,2024-03-30T08:11:27,2024-03-30T12:57:27,0.667,0.578,0.587,120,0.236,0.193,64.5,286,286,10080,False,4.57,2024-03-30T01:25:09
HIST004578,1ZM1TBM0KQACYUCYLI,LOC001,LOC064,RT-LOC001-LOC051-LOC028,Standard,Low,51.64,2425.24,7,8,430.3,558.3,2026-03-18T17:25:39,2026-03-18T19:33:39,0.611,0.421,0.146,0,0.406,0.204,68.4,128,128,10080,False,3.31,2026-03-18T10:15:21
HIST004579,1ZGMFP3AXH6TOQVM1A,LOC056,LOC002,RT-LOC056-LOC054-LOC009,Standard,Low,60.89,2193.62,11,13,642.4,744.4,2025-06-02T14:06:39,2025-06-02T15:48:39,0.539,0.525,0.507,0,0.077,0.23,62.1,102,102,10080,True,3.8,2025-06-02T03:24:15
HIST004580,1ZU7W7MA9E9JQBOJP6,LOC017,LOC026,RT-LOC017-LOC059-LOC060,Standard,Normal,94.62,1339.71,5,7,839.0,927.0,2026-02-21T16:11:24,2026-02-21T17:39:24,0.212,0.472,0.431,0,0.038,0.218,74.9,88,88,7200,True,2.89,2026-02-21T02:12:24
HIST004581,1ZUCRFVR3C18LFCTR5,LOC055,LOC018,RT-LOC055-LOC008-LOC009,Standard,High,93.78,2024.56,11,13,759.2,884.2,2025-07-12T15:28:50,2025-07-12T17:33:50,0.196,0.307,0.739,30,0.392,0.234,66.7,125,125,4320,False,3.56,2025-07-12T02:49:38
HIST004582,1Z0Z4TNS2Z3RWAZQDX,LOC031,LOC035,RT-LOC031-LOC033-LOC035,Express,Critical,30.97,1485.84,2,3,577.9,648.9,2026-03-30T12:29:28,2026-03-30T13:40:28,0.193,0.576,0.189,0,0.09,0.202,36.1,71,71,2880,False,2.48,2026-03-30T02:51:34
HIST004583,1ZFBUXF4UXGE8IKAZW,LOC009,LOC071,RT-LOC009-LOC010-LOC020,Express,Normal,5.71,2969.51,13,15,971.0,1083.0,2026-04-04T15:06:28,2026-04-04T16:58:28,0.386,0.43,0.32,30,0.319,0.22,57.7,112,112,7200,False,3.18,2026-04-03T22:55:28
HIST004584,1ZTHLCB65BJMURRLNY,LOC009,LOC024,RT-LOC009-LOC010-LOC020,Standard,Normal,61.23,1734.89,6,8,796.8,962.8,2024-10-25T23:29:23,2024-10-26T02:15:23,0.359,0.552,0.675,0,0.345,0.267,42.4,166,166,7200,True,4.16,2024-10-25T10:12:35
HIST004585,1ZVHNXPN9GC70VKK1D,LOC026,LOC002,RT-LOC026-LOC027-LOC063,Standard,High,41.9,1754.05,7,7,578.9,660.9,2026-04-21T13:42:17,2026-04-21T15:04:17,0.124,0.77,0.166,30,0.345,0.179,41.7,82,82,4320,False,2.78,2026-04-21T04:03:23
HIST004586,1ZYWPHFMGA8HUSV9C0,LOC049,LOC051,RT-LOC049-LOC050-LOC051,Standard,Critical,22.55,580.51,2,3,435.4,562.4,2024-09-24T04:17:04,2024-09-24T06:24:04,0.387,0.674,0.348,0,0.333,0.206,51.8,127,127,2880,True,3.58,2024-09-23T21:01:40
HIST004587,1Z01GCND03IRW76YGB,LOC051,LOC027,RT-LOC051-LOC028-LOC050,Express,Normal,194.14,3295.63,10,10,972.7,1098.7,2025-05-13T18:30:01,2025-05-13T20:36:01,0.494,0.405,0.096,0,0.074,0.168,58.2,126,126,7200,False,2.56,2025-05-13T02:17:19
HIST004588,1ZVFX7WWYQNJR3IMMH,LOC032,LOC042,RT-LOC032-LOC033-LOC035,International,High,55.65,2750.24,6,7,1019.6,1069.6,2025-11-10T22:35:53,2025-11-10T23:25:53,0.129,0.461,0.294,0,0.135,0.25,61.1,50,50,4320,True,2.55,2025-11-10T05:36:17
HIST004589,1ZQG80HTJOUM9RIJJJ,LOC054,LOC006,RT-LOC054-LOC009-LOC010,Fragile,High,32.91,1445.54,7,7,464.1,609.1,2026-01-12T14:22:38,2026-01-12T16:47:38,0.209,0.765,0.465,60,0.147,0.253,66.7,145,145,4320,True,3.77,2026-01-12T06:38:32
HIST004590,1ZBZY6QB1SDVFUBTRP,LOC002,LOC044,RT-LOC002-LOC029-LOC051,Standard,Normal,62.89,4442.91,11,11,1815.6,1913.6,2024-07-29T22:31:05,2024-07-30T00:09:05,0.256,0.668,0.052,0,0.371,0.209,54.5,98,98,7200,False,2.86,2024-07-28T16:15:29
HIST004591,1ZV3PZ5N277SJ7142L,LOC044,LOC027,RT-LOC044-LOC074-LOC045,Standard,Normal,32.09,4967.51,12,14,1622.8,1754.8,2025-09-21T13:02:51,2025-09-21T15:14:51,0.18,0.328,0.566,60,0.344,0.217,51.2,132,132,7200,True,3.16,2025-09-20T10:00:03
HIST004592,1Z5KE0IUG918SOAY75,LOC048,LOC061,RT-LOC048-LOC036-LOC015,Express,Normal,11.05,3305.85,8,10,1331.0,1443.0,2024-09-24T23:07:13,2024-09-25T00:59:13,0.329,0.381,0.779,0,0.259,0.228,72.7,112,112,7200,False,3.87,2024-09-24T00:56:13
HIST004593,1ZO7G964AN7TSH0THX,LOC072,LOC023,RT-LOC072-LOC028-LOC050,Fragile,Normal,31.75,2851.71,8,8,772.5,877.5,2024-01-29T11:34:14,2024-01-29T13:19:14,0.437,0.553,0.217,60,0.307,0.219,69.1,105,105,7200,True,3.48,2024-01-28T22:41:44
HIST004594,1ZUI6BHB1TKZV98AG9,LOC042,LOC040,RT-LOC042-LOC047-LOC039,Fragile,Normal,3.75,758.92,3,4,461.9,543.9,2026-02-28T08:09:22,2026-02-28T09:31:22,0.179,0.412,0.797,0,0.29,0.217,49.4,82,82,7200,True,3.85,2026-02-28T00:27:28
HIST004595,1ZBS0CJ8HIXNGEVJMM,LOC029,LOC024,RT-LOC029-LOC051-LOC028,Express,Low,62.93,3055.99,10,11,888.6,984.6,2025-02-18T00:41:14,2025-02-18T02:17:14,0.351,0.593,0.526,0,0.175,0.205,66.8,96,96,10080,True,3.58,2025-02-17T09:52:38
HIST004596,1ZCJUPZ8FHQDHQJXDR,LOC046,LOC074,RT-LOC046-LOC043-LOC074,Standard,Normal,63.08,1331.77,2,4,630.3,756.3,2025-09-10T13:14:21,2025-09-10T15:20:21,0.275,0.866,0.521,0,0.065,0.256,55.0,126,126,7200,False,3.88,2025-09-10T02:44:03
HIST004597,1ZS7NXO04DZE0CCNJ7,LOC061,LOC006,RT-LOC061-LOC060-LOC059,Express,Normal,1.11,648.78,3,4,329.1,360.1,2026-01-19T09:15:19,2026-01-19T09:46:19,0.286,0.279,0.031,0,0.318,0.175,37.2,31,31,7200,False,2.2,2026-01-19T03:46:13
HIST004598,1ZW8QN2XE91CNOX0UI,LOC035,LOC034,RT-LOC035-LOC033-LOC034,Temperature Sensitive,High,114.78,926.06,2,3,694.5,738.5,2024-07-14T04:11:22,2024-07-14T04:55:22,0.134,0.164,0.51,0,0.288,0.207,65.7,44,44,4320,False,2.81,2024-07-13T16:36:52
HIST004599,1Z1QDSMGL2FW4Q0MAL,LOC049,LOC012,RT-LOC049-LOC050-LOC016,Fragile,High,15.16,1253.79,4,6,398.0,497.0,2024-09-18T16:37:54,2024-09-18T18:16:54,0.628,0.92,0.287,0,0.069,0.236,59.7,99,99,4320,False,4.35,2024-09-18T09:59:54
HIST004600,1ZOH7F4D7YU6E2LF95,LOC072,LOC021,RT-LOC072-LOC028-LOC050,Standard,High,57.73,3197.73,9,9,828.8,940.8,2025-07-17T13:32:03,2025-07-17T15:24:03,0.283,0.208,0.354,0,0.479,0.196,67.7,112,112,4320,False,2.81,2025-07-16T23:43:15
HIST004601,1ZU753ZQY4QVJX77FD,LOC034,LOC044,RT-LOC034-LOC033-LOC035,International,High,35.76,3579.92,8,10,1687.4,1741.4,2025-04-20T04:41:59,2025-04-20T05:35:59,0.18,0.562,0.729,0,0.007,0.22,52.6,54,54,4320,False,3.56,2025-04-19T00:34:35
HIST004602,1ZYUGES8S542CFV5YY,LOC041,LOC001,RT-LOC041-LOC042-LOC047,Priority,Low,17.43,4128.68,11,13,1344.8,1461.8,2024-12-03T13:48:57,2024-12-03T15:45:57,0.232,0.374,0.49,60,0.163,0.234,45.9,117,117,10080,False,3.04,2024-12-02T15:24:09
HIST004603,1ZNTE9286M0TGLT0UD,LOC070,LOC057,RT-LOC070-LOC016-LOC030,Express,Normal,45.76,3424.52,11,13,808.6,924.6,2025-05-10T22:15:51,2025-05-11T00:11:51,0.397,0.621,0.334,0,0.029,0.205,56.9,116,116,7200,False,3.26,2025-05-10T08:47:15
HIST004604,1Z3STIC0JSA52560IG,LOC056,LOC024,RT-LOC056-LOC054-LOC009,Standard,Normal,55.1,2165.36,8,9,833.7,912.7,2025-08-03T08:59:54,2025-08-03T10:18:54,0.424,0.563,0.031,0,0.102,0.255,54.7,79,79,7200,True,2.88,2025-08-02T19:06:12
HIST004605,1ZZKX8Q7H123H7JZ8M,LOC004,LOC044,RT-LOC004-LOC007-LOC006,Priority,Normal,78.91,5570.82,16,18,2163.2,2216.2,2024-05-06T00:22:38,2024-05-06T01:15:38,0.353,0.68,0.567,0,0.01,0.208,56.0,53,53,7200,True,3.73,2024-05-04T12:19:26
HIST004606,1ZOMUMTSX376ZGCVJJ,LOC055,LOC073,RT-LOC055-LOC008-LOC009,Fragile,Critical,187.67,5220.71,19,20,1998.7,2134.7,2025-09-02T00:18:21,2025-09-02T02:34:21,0.488,0.6,0.752,0,0.473,0.237,55.4,136,136,2880,True,4.93,2025-08-31T14:59:39
HIST004607,1ZL2HIMQMBUPG27RA2,LOC002,LOC043,RT-LOC002-LOC029-LOC051,Priority,High,63.9,4170.35,10,11,1970.3,2143.3,2024-09-20T13:09:07,2024-09-20T16:02:07,0.449,0.665,0.471,0,0.447,0.209,46.9,173,173,4320,True,4.06,2024-09-19T04:18:49
HIST004608,1ZAUSDYEWGR1ZJQOOB,LOC035,LOC059,RT-LOC035-LOC036-LOC015,Express,Low,90.26,3272.86,8,9,1354.6,1404.6,2026-05-13T19:13:18,2026-05-13T20:03:18,0.217,0.416,0.515,0,0.349,0.252,63.1,50,50,10080,False,3.32,2026-05-12T20:38:42
HIST004609,1ZCY6WYGQJF9YVI150,LOC035,LOC063,RT-LOC035-LOC033-LOC034,International,Normal,51.68,2330.85,7,7,1264.8,1420.8,2024-09-04T21:55:25,2024-09-05T00:31:25,0.171,0.271,0.772,30,0.122,0.207,57.9,156,156,7200,True,3.18,2024-09-04T00:50:37
HIST004610,1Z3QHDSA0AFQ07AT3A,LOC041,LOC044,RT-LOC041-LOC046-LOC043,Standard,High,88.66,1131.9,3,3,693.5,800.5,2024-09-25T15:03:23,2024-09-25T16:50:23,0.532,0.844,0.262,0,0.068,0.197,47.6,107,107,4320,True,3.7,2024-09-25T03:29:53
HIST004611,1ZRP4A8BMYC7RHQXMI,LOC053,LOC051,RT-LOC053-LOC052-LOC007,International,Low,19.13,1765.2,8,10,530.9,604.9,2024-10-12T12:43:06,2024-10-12T13:57:06,0.472,0.771,0.088,0,0.057,0.252,56.9,74,74,10080,True,3.28,2024-10-12T03:52:12
HIST004612,1ZFB09D7LL4WUP21YT,LOC049,LOC025,RT-LOC049-LOC050-LOC016,Express,High,17.96,3069.32,10,10,1220.4,1385.4,2025-06-29T02:49:18,2025-06-29T05:34:18,0.368,0.301,0.259,60,0.008,0.2,55.1,165,165,4320,False,2.59,2025-06-28T06:28:54
HIST004613,1ZQZB82F6P88S8LIHB,LOC011,LOC009,RT-LOC011-LOC056-LOC054,Standard,Normal,3.74,496.85,3,4,86.7,218.7,2024-01-14T10:55:40,2024-01-14T13:07:40,0.426,0.501,0.544,60,0.253,0.183,89.2,132,132,7200,True,3.69,2024-01-14T09:28:58
HIST004614,1ZE1586WW26ENKJ3KP,LOC054,LOC007,RT-LOC054-LOC009-LOC010,Standard,Critical,27.02,1181.96,6,6,441.5,595.5,2024-06-14T10:07:11,2024-06-14T12:41:11,0.366,0.752,0.465,0,0.319,0.253,66.9,154,154,2880,False,3.99,2024-06-14T02:45:41
HIST004615,1ZSA5MK2GZA840W9SV,LOC005,LOC075,RT-LOC005-LOC002-LOC029,Fragile,Critical,69.15,4247.34,11,11,1913.1,2040.1,2026-04-09T18:08:24,2026-04-09T20:15:24,0.615,0.301,0.608,0,0.364,0.223,48.5,127,127,2880,False,4.28,2026-04-08T10:15:18
HIST004616,1Z9M8LO0O43BR2GMOU,LOC065,LOC055,RT-LOC065-LOC067-LOC012,Express,Normal,6.11,3088.25,9,10,695.4,773.4,2024-10-12T07:24:43,2024-10-12T08:42:43,0.461,0.26,0.141,0,0.219,0.203,55.3,78,78,7200,False,2.57,2024-10-11T19:49:19
HIST004617,1ZFP8DDO0I0SWBI4QY,LOC036,LOC001,RT-LOC036-LOC015-LOC069,Priority,Low,4.52,2803.17,7,7,1088.5,1200.5,2025-07-02T14:35:08,2025-07-02T16:27:08,0.265,0.671,0.193,0,0.218,0.232,52.6,112,112,10080,True,2.97,2025-07-01T20:26:38
HIST004618,1ZDU9K775N5KOIFGR9,LOC008,LOC072,RT-LOC008-LOC009-LOC010,Temperature Sensitive,High,38.45,4226.22,17,19,876.5,1033.5,2025-09-22T21:30:20,2025-09-23T00:07:20,0.406,0.83,0.217,0,0.45,0.216,58.9,157,157,4320,False,3.94,2025-09-22T06:53:50
HIST004619,1ZMBB3IMS23NLBN805,LOC075,LOC057,RT-LOC075-LOC044-LOC074,Express,Normal,28.75,6409.95,16,18,1508.3,1644.3,2024-09-19T00:43:51,2024-09-19T02:59:51,0.333,0.492,0.274,0,0.471,0.223,54.1,136,136,7200,False,3.23,2024-09-17T23:35:33
HIST004620,1Z8O6D83UNW93PN4DD,LOC007,LOC075,RT-LOC007-LOC006-LOC059,Express,High,37.18,4873.18,14,15,1966.7,2091.7,2025-04-12T04:57:21,2025-04-12T07:02:21,0.642,0.379,0.543,0,0.218,0.225,50.9,125,125,4320,False,3.97,2025-04-10T20:10:39
HIST004621,1ZO4R5YONA7HHL3YSR,LOC012,LOC055,RT-LOC012-LOC018-LOC019,Standard,High,46.98,2390.57,7,9,496.7,609.7,2025-11-26T01:55:40,2025-11-26T03:48:40,0.44,0.441,0.43,0,0.276,0.207,59.1,113,113,4320,False,3.44,2025-11-25T17:38:58
HIST004622,1Z2WYW40LJDKWSH24S,LOC009,LOC044,RT-LOC009-LOC010-LOC020,Priority,Normal,129.47,6206.06,20,22,2421.1,2514.1,2024-09-26T00:49:44,2024-09-26T02:22:44,0.31,0.258,0.328,0,0.01,0.219,54.9,93,93,7200,False,2.56,2024-09-24T08:28:38
HIST004623,1ZRAAMI06HIWN1RL07,LOC070,LOC072,RT-LOC070-LOC049-LOC072,Temperature Sensitive,Normal,3.05,875.35,2,2,75.0,267.0,2026-05-08T06:50:53,2026-05-08T10:02:53,0.345,0.858,0.218,120,0.146,0.229,61.4,192,192,7200,False,3.81,2026-05-08T05:35:53
HIST004624,1ZJGTUQ8SJS8V7OIA1,LOC055,LOC068,RT-LOC055-LOC008-LOC009,Standard,High,123.36,3739.65,17,17,905.1,1017.1,2025-10-01T09:19:40,2025-10-01T11:11:40,0.317,0.463,0.26,0,0.118,0.217,58.3,112,112,4320,False,2.76,2025-09-30T18:14:34
HIST004625,1ZNUGWJ07FGZ6TIEQS,LOC004,LOC044,RT-LOC004-LOC007-LOC006,Express,High,24.92,5570.82,16,17,2163.2,2244.2,2024-10-21T15:24:32,2024-10-21T16:45:32,0.58,0.62,0.41,0,0.345,0.208,56.0,81,81,4320,False,4.03,2024-10-20T03:21:20
HIST004626,1Z9Y7N2RKNI6I9J50U,LOC064,LOC062,RT-LOC064-LOC066-LOC062,Standard,Low,17.41,763.67,2,4,239.1,323.1,2025-01-26T13:26:15,2025-01-26T14:50:15,0.062,0.646,0.394,0,0.481,0.132,33.0,84,84,10080,False,3.02,2025-01-26T09:27:09
HIST004627,1Z5NMY2IL2GG4D6R16,LOC022,LOC047,RT-LOC022-LOC021-LOC020,Standard,High,65.5,4973.28,14,15,1791.7,1894.7,2024-10-08T07:11:27,2024-10-08T08:54:27,0.271,0.413,0.339,0,0.136,0.261,59.3,103,103,4320,False,2.88,2024-10-07T01:19:45
HIST004628,1ZAX2JPPVL1ZW6QPYW,LOC059,LOC053,RT-LOC059-LOC006-LOC003,Priority,Normal,18.76,1052.5,5,7,424.0,807.0,2024-01-21T01:01:06,2024-01-21T07:24:06,0.523,0.786,0.064,240,0.292,0.236,46.7,383,383,7200,True,4.16,2024-01-20T17:57:06
HIST004629,1ZWGDEKPQXZQSWU7DL,LOC060,LOC023,RT-LOC060-LOC013-LOC019,Express,Normal,34.48,822.49,3,5,360.0,533.0,2024-05-21T01:17:30,2024-05-21T04:10:30,0.166,0.753,0.6,0,0.338,0.287,89.0,173,173,7200,True,3.97,2024-05-20T19:17:30
HIST004630,1ZT0ZT6WRL4A2AFG90,LOC003,LOC075,RT-LOC003-LOC007-LOC006,International,High,90.09,5018.31,15,15,2075.5,2288.5,2024-09-21T19:01:06,2024-09-21T22:34:06,0.64,0.631,0.796,0,0.408,0.224,51.5,213,213,4320,True,5.04,2024-09-20T08:25:36
HIST004631,1ZS7KKCD3V8W7MWDR5,LOC010,LOC022,RT-LOC010-LOC020-LOC022,Priority,Normal,85.54,351.53,2,2,116.1,258.1,2024-09-09T13:18:55,2024-09-09T15:40:55,0.342,0.166,0.671,0,0.196,0.281,38.8,142,142,7200,False,3.42,2024-09-09T11:22:49
HIST004632,1ZDQQX6WQSO59MQNM4,LOC029,LOC027,RT-LOC029-LOC051-LOC028,Standard,Normal,8.43,3417.13,11,13,1033.5,1156.5,2025-01-17T08:59:01,2025-01-17T11:02:01,0.501,0.676,0.365,0,0.165,0.164,56.5,123,123,7200,True,3.57,2025-01-16T15:45:31
HIST004633,1Z4OSLQ0O6CHCUQJX1,LOC006,LOC064,RT-LOC006-LOC059-LOC005,Standard,Normal,14.16,1244.87,5,5,614.0,834.0,2025-03-01T08:03:28,2025-03-01T11:43:28,0.509,0.68,0.696,0,0.097,0.224,72.4,220,220,7200,True,4.34,2025-02-28T21:49:28
HIST004634,1Z9S17TR0WRUDUNAPA,LOC030,LOC050,RT-LOC030-LOC016-LOC049,Fragile,Normal,15.4,844.82,3,5,361.2,450.2,2024-05-15T16:40:50,2024-05-15T18:09:50,0.44,0.45,0.604,0,0.32,0.168,45.4,89,89,7200,False,3.96,2024-05-15T10:39:38
