shipment_id,tracking_number,origin_location_id,destination_location_id,current_location_id,route_id,status,priority,shipment_type,weight_kg,planned_delivery_time,current_eta,risk_score,risk_level,sla_breach_probability,expected_delay_minutes,last_updated
CURR00484,1ZEM0OULBH45ABE7PG,LOC010,LOC027,LOC023,RT-LOC010-LOC020-LOC023,PROCESSING,Normal,Express,98.44,2026-07-01T03:06:20.196700,2026-07-01T04:46:20.196700,3.84,MEDIUM,0.555,100,2026-07-01T00:00:00
CURR00485,1ZNWBS11C66GKEMJET,LOC036,LOC067,LOC069,RT-LOC036-LOC015-LOC069,PROCESSING,High,Standard,112.15,2026-06-30T21:46:23.886406,2026-06-30T23:12:23.886406,3.32,MEDIUM,0.408,86,2026-07-01T00:00:00
CURR00486,1Z20USOKL56LIK4MAQ,LOC012,LOC013,LOC061,RT-LOC012-LOC018-LOC061,IN_TRANSIT,Normal,Temperature Sensitive,37.95,2026-06-29T06:33:33.648740,2026-06-29T08:32:33.648740,3.83,MEDIUM,0.472,119,2026-07-01T00:00:00
CURR00487,1ZED9CA900RRPJY3PW,LOC027,LOC004,LOC003,RT-LOC027-LOC063-LOC061,IN_TRANSIT,Low,Express,74.93,2026-07-01T05:41:01.927541,2026-07-01T07:23:01.927541,2.8,LOW,0.447,102,2026-07-01T00:00:00
CURR00488,1ZWZJ4AOWPV5DQPQZT,LOC046,LOC009,LOC069,RT-LOC046-LOC047-LOC038,IN_TRANSIT,Normal,International,93.93,2026-06-30T10:08:06.756943,2026-06-30T10:30:06.756943,3.63,MEDIUM,0.475,22,2026-07-01T00:00:00
CURR00489,1ZZ80PM4OX77F1YPU4,LOC040,LOC028,LOC070,RT-LOC040-LOC038-LOC045,IN_TRANSIT,High,International,1.75,2026-06-30T23:17:03.630178,2026-06-30T23:59:03.630178,3.63,MEDIUM,0.48,42,2026-07-01T00:00:00
CURR00490,1ZXTSBJAXDP4FMVFLE,LOC060,LOC024,LOC013,RT-LOC060-LOC013-LOC024,OUT_FOR_DELIVERY,High,Priority,35.9,2026-06-30T21:08:10.595837,2026-06-30T23:40:10.595837,3.37,MEDIUM,0.505,152,2026-07-01T00:00:00
CURR00491,1ZAMM4PVNHYWUGJOAG,LOC054,LOC005,LOC004,RT-LOC054-LOC009-LOC010,IN_TRANSIT,Normal,Priority,13.62,2026-06-30T11:44:31.998702,2026-06-30T15:11:31.998702,5.14,HIGH,0.732,207,2026-07-01T00:00:00
CURR00492,1ZUI1J0UXTBBRP6R77,LOC056,LOC039,LOC013,RT-LOC056-LOC054-LOC009,DELAYED,Low,Express,94.04,2026-06-30T18:39:19.498666,2026-06-30T19:25:19.498666,3.73,MEDIUM,0.452,46,2026-07-01T00:00:00
CURR00493,1ZZG51FS18H35B8URL,LOC009,LOC017,LOC020,RT-LOC009-LOC010-LOC020,DELAYED,Critical,Priority,16.19,2026-06-29T21:29:07.508093,2026-06-30T00:05:07.508093,4.15,MEDIUM,0.58,156,2026-07-01T00:00:00
CURR00494,1Z3USELCS6VTV76O71,LOC013,LOC060,LOC060,RT-LOC013-LOC060,IN_TRANSIT,Normal,Fragile,170.34,2026-06-29T10:17:34.290107,2026-06-29T13:26:34.290107,5.04,HIGH,0.734,189,2026-07-01T00:00:00
CURR00495,1Z0UBCTITG19MC8F2J,LOC021,LOC015,LOC002,RT-LOC021-LOC004-LOC007,IN_TRANSIT,High,Express,7.11,2026-07-01T12:49:57.455439,2026-07-01T14:27:57.455439,4.45,MEDIUM,0.585,98,2026-07-01T00:00:00
CURR00496,1ZR0TC7E8ZP1AMA94Z,LOC020,LOC068,LOC005,RT-LOC020-LOC021-LOC004,IN_TRANSIT,Low,International,26.87,2026-06-30T02:37:20.326461,2026-06-30T03:27:20.326461,3.68,MEDIUM,0.468,50,2026-07-01T00:00:00
CURR00497,1Z5DWF74PS7BW16JOV,LOC039,LOC071,LOC015,RT-LOC039-LOC040-LOC038,IN_TRANSIT,Normal,Express,12.4,2026-06-30T11:45:01.443724,2026-06-30T13:25:01.443724,3.87,MEDIUM,0.556,100,2026-07-01T00:00:00
CURR00498,1ZD35FGWXCSFTB3MKO,LOC045,LOC031,LOC069,RT-LOC045-LOC015-LOC069,IN_TRANSIT,Critical,International,103.15,2026-06-30T04:04:57.106418,2026-06-30T06:33:57.106418,4.76,MEDIUM,0.621,149,2026-07-01T00:00:00
CURR00499,1ZOA0OS2XKZLZEEW2N,LOC047,LOC021,LOC019,RT-LOC047-LOC038-LOC045,OUT_FOR_DELIVERY,Normal,Standard,7.63,2026-06-30T01:34:21.745827,2026-06-30T04:48:21.745827,4.68,MEDIUM,0.85,194,2026-07-01T00:00:00
CURR00500,1ZCQLLRJ716K6BE5FW,LOC054,LOC046,LOC066,RT-LOC054-LOC009-LOC010,IN_TRANSIT,Critical,Standard,10.16,2026-06-30T16:02:40.461317,2026-06-30T16:43:40.461317,3.01,MEDIUM,0.306,41,2026-07-01T00:00:00
CURR00501,1ZR4CM6Z5U20VIQLHM,LOC032,LOC039,LOC037,RT-LOC032-LOC033-LOC035,OUT_FOR_DELIVERY,Low,Standard,14.02,2026-06-30T17:10:20.835629,2026-06-30T19:01:20.835629,3.48,MEDIUM,0.446,111,2026-07-01T00:00:00
CURR00502,1ZPPJ33NPZCPEFQAFI,LOC005,LOC028,LOC029,RT-LOC005-LOC002-LOC029,DELAYED,Normal,Standard,83.22,2026-06-29T20:23:34.445260,2026-06-29T20:59:34.445260,3.94,MEDIUM,0.524,36,2026-07-01T00:00:00
CURR00503,1ZTR4N3RS5R5O5K8FH,LOC058,LOC016,LOC021,RT-LOC058-LOC055-LOC008,IN_TRANSIT,Normal,Standard,12.55,2026-06-29T17:40:27.215515,2026-06-29T20:36:27.215515,4.43,MEDIUM,0.592,176,2026-07-01T00:00:00
CURR00504,1ZNRA6F0IPYRYSYPZ9,LOC066,LOC027,LOC063,RT-LOC066-LOC062-LOC063,OUT_FOR_DELIVERY,High,Express,21.94,2026-06-30T21:54:19.862363,2026-07-01T01:40:19.862363,4.35,MEDIUM,0.826,226,2026-07-01T00:00:00
CURR00505,1ZB60ORYDX05C3MMYM,LOC054,LOC071,LOC029,RT-LOC054-LOC009-LOC010,IN_TRANSIT,Low,Express,39.29,2026-06-30T02:53:21.087763,2026-06-30T05:38:21.087763,4.49,MEDIUM,0.569,165,2026-07-01T00:00:00
CURR00506,1Z0OA4HDQFEMJ1ZSAF,LOC033,LOC011,LOC004,RT-LOC033-LOC034-LOC032,PROCESSING,High,Priority,37.38,2026-06-30T13:02:41.712573,2026-06-30T15:22:41.712573,3.8,MEDIUM,0.533,140,2026-07-01T00:00:00
CURR00507,1ZD1ZK7GLHJWWMAJ9X,LOC071,LOC048,LOC033,RT-LOC071-LOC050-LOC016,OUT_FOR_DELIVERY,Normal,Express,26.29,2026-06-30T12:43:28.713125,2026-06-30T13:10:28.713125,3.49,MEDIUM,0.472,27,2026-07-01T00:00:00
CURR00508,1ZZOH6SN9G33PDQPQS,LOC057,LOC009,LOC055,RT-LOC057-LOC055-LOC008,PROCESSING,Normal,Standard,45.56,2026-06-29T13:57:31.291012,2026-06-29T14:17:31.291012,3.06,MEDIUM,0.343,20,2026-07-01T00:00:00
CURR00509,1ZXS312PLRW9CCJR7P,LOC004,LOC070,LOC051,RT-LOC004-LOC007-LOC006,IN_TRANSIT,Normal,Express,7.87,2026-06-30T13:02:55.183958,2026-06-30T13:18:55.183958,2.01,LOW,0.212,16,2026-07-01T00:00:00
CURR00510,1Z2T0Q9IZRCXGL1CCR,LOC005,LOC011,LOC055,RT-LOC005-LOC017-LOC006,IN_TRANSIT,Normal,Fragile,52.77,2026-06-30T13:43:50.909528,2026-06-30T16:47:50.909528,4.09,MEDIUM,0.574,184,2026-07-01T00:00:00
CURR00511,1ZMUVV47EDNJGUY4XJ,LOC029,LOC058,LOC009,RT-LOC029-LOC007-LOC052,OUT_FOR_DELIVERY,Normal,International,5.2,2026-06-29T15:02:38.999003,2026-06-29T16:11:38.999003,3.11,MEDIUM,0.394,69,2026-07-01T00:00:00
CURR00512,1ZWNFIEKNXLCHDQWVM,LOC027,LOC004,LOC006,RT-LOC027-LOC063-LOC061,IN_TRANSIT,Low,Priority,42.77,2026-07-01T02:19:12.715667,2026-07-01T04:45:12.715667,3.66,MEDIUM,0.558,146,2026-07-01T00:00:00
CURR00513,1Z1OSFQQS5423JFAAA,LOC032,LOC024,LOC066,RT-LOC032-LOC065-LOC066,IN_TRANSIT,Low,International,161.63,2026-06-30T13:56:43.428131,2026-06-30T15:07:43.428131,3.79,MEDIUM,0.475,71,2026-07-01T00:00:00
CURR00514,1ZXVW9NHBHG1PCEYF0,LOC036,LOC032,LOC035,RT-LOC036-LOC048-LOC037,PROCESSING,Normal,Standard,57.18,2026-06-30T14:58:01.561023,2026-06-30T16:56:01.561023,3.99,MEDIUM,0.549,118,2026-07-01T00:00:00
CURR00515,1ZTT0OLAJ0QI74RP7P,LOC001,LOC013,LOC050,RT-LOC001-LOC051-LOC028,DELAYED,Normal,Fragile,33.34,2026-06-30T09:42:17.363683,2026-06-30T11:32:17.363683,3.93,MEDIUM,0.554,110,2026-07-01T00:00:00
CURR00516,1ZCYE802FE1R001PXE,LOC030,LOC073,LOC015,RT-LOC030-LOC016-LOC069,OUT_FOR_DELIVERY,Low,Priority,14.7,2026-07-01T08:41:43.117511,2026-07-01T09:21:43.117511,3.27,MEDIUM,0.429,40,2026-07-01T00:00:00
CURR00517,1ZWK10WBFJYZ0RATJB,LOC053,LOC072,LOC050,RT-LOC053-LOC052-LOC007,OUT_FOR_DELIVERY,High,International,3.39,2026-06-30T13:36:09.744202,2026-06-30T15:03:09.744202,4.1,MEDIUM,0.527,87,2026-07-01T00:00:00
CURR00518,1ZOE3UN1ZA6443FTDY,LOC066,LOC030,LOC012,RT-LOC066-LOC065-LOC067,PROCESSING,Normal,Express,10.58,2026-06-29T18:31:51.136144,2026-06-29T20:53:51.136144,4.49,MEDIUM,0.68,142,2026-07-01T00:00:00
CURR00519,1ZO03JJGE9AZCFJ465,LOC017,LOC022,LOC010,RT-LOC017-LOC006-LOC003,IN_TRANSIT,Critical,Express,16.96,2026-07-01T04:26:48.306866,2026-07-01T05:53:48.306866,3.25,MEDIUM,0.381,87,2026-07-01T00:00:00
CURR00520,1ZU6SCTK9KHN4IVXVT,LOC047,LOC033,LOC035,RT-LOC047-LOC038-LOC037,IN_TRANSIT,Critical,Priority,14.58,2026-06-30T12:25:35.346399,2026-06-30T14:35:35.346399,3.28,MEDIUM,0.435,130,2026-07-01T00:00:00
CURR00521,1ZEYC5CNZ0UWZHP9MA,LOC037,LOC053,LOC003,RT-LOC037-LOC038-LOC045,IN_TRANSIT,Normal,Standard,8.82,2026-06-30T21:50:39.042312,2026-06-30T22:22:39.042312,3.2,MEDIUM,0.392,32,2026-07-01T00:00:00
CURR00522,1ZTIOWUJ5CGZUZSYM8,LOC026,LOC001,LOC060,RT-LOC026-LOC027-LOC063,OUT_FOR_DELIVERY,Critical,Standard,51.63,2026-07-01T09:12:36.291287,2026-07-01T09:23:36.291287,2.22,LOW,0.23,11,2026-07-01T00:00:00
CURR00523,1Z6OASXCR9G1OPNXA2,LOC044,LOC062,LOC015,RT-LOC044-LOC074-LOC045,IN_TRANSIT,High,Standard,75.01,2026-07-01T03:30:54.212764,2026-07-01T04:21:54.212764,3.59,MEDIUM,0.426,51,2026-07-01T00:00:00
CURR00524,1Z9GDLD8W2F5FGEPBD,LOC073,LOC056,LOC016,RT-LOC073-LOC045-LOC015,IN_TRANSIT,Critical,Express,2.03,2026-07-01T17:44:45.694366,2026-07-01T17:55:45.694366,2.83,LOW,0.346,11,2026-07-01T00:00:00
CURR00525,1Z8BFJD2OP6MRERYWE,LOC018,LOC013,LOC061,RT-LOC018-LOC061-LOC013,PROCESSING,Normal,Standard,39.37,2026-06-29T08:24:31.394978,2026-06-29T09:22:31.394978,3.38,MEDIUM,0.41,58,2026-07-01T00:00:00
CURR00526,1Z1GBWAAO3RL2I12NN,LOC036,LOC038,LOC037,RT-LOC036-LOC048-LOC037,IN_TRANSIT,Normal,Fragile,71.78,2026-06-30T11:39:49.559885,2026-06-30T13:05:49.559885,4.05,MEDIUM,0.515,86,2026-07-01T00:00:00
CURR00527,1ZG37OWN2E5WZ6GPYZ,LOC062,LOC042,LOC035,RT-LOC062-LOC066-LOC065,IN_TRANSIT,Normal,Priority,66.83,2026-07-01T06:21:01.959489,2026-07-01T07:21:01.959489,4.48,MEDIUM,0.595,60,2026-07-01T00:00:00
CURR00528,1Z9KST32FDRTDAOKAI,LOC062,LOC012,LOC012,RT-LOC062-LOC012,DELAYED,Low,Standard,13.19,2026-06-30T01:53:22.062431,2026-06-30T05:22:22.062431,4.07,MEDIUM,0.741,209,2026-07-01T00:00:00
CURR00529,1ZXKQOC04OM2183A0A,LOC021,LOC063,LOC019,RT-LOC021-LOC020-LOC023,IN_TRANSIT,Low,Express,18.59,2026-07-01T07:42:47.697044,2026-07-01T08:25:47.697044,3.25,MEDIUM,0.388,43,2026-07-01T00:00:00
CURR00530,1Z9I0XC1XAE50PPENE,LOC015,LOC051,LOC070,RT-LOC015-LOC069-LOC070,DELAYED,Normal,Express,5.92,2026-07-01T06:35:23.225761,2026-07-01T07:06:23.225761,2.8,LOW,0.294,31,2026-07-01T00:00:00
CURR00531,1Z6S428F3FOL6Y2NXS,LOC020,LOC058,LOC009,RT-LOC020-LOC010-LOC008,OUT_FOR_DELIVERY,Normal,Express,107.8,2026-06-30T11:29:56.132669,2026-06-30T13:53:56.132669,3.71,MEDIUM,0.576,144,2026-07-01T00:00:00
CURR00532,1Z53WWKD7R5XMSX2TM,LOC019,LOC061,LOC013,RT-LOC019-LOC013-LOC061,OUT_FOR_DELIVERY,Normal,Express,28.56,2026-06-30T12:07:11.117439,2026-06-30T13:12:11.117439,3.72,MEDIUM,0.516,65,2026-07-01T00:00:00
CURR00533,1ZTXZ96GCTTK2XHEBQ,LOC012,LOC039,LOC032,RT-LOC012-LOC067-LOC065,IN_TRANSIT,Normal,Express,25.5,2026-06-30T12:27:50.675018,2026-06-30T12:33:50.675018,2.11,LOW,0.227,6,2026-07-01T00:00:00
CURR00534,1Z4VVCULUHWPJU08IK,LOC011,LOC048,LOC065,RT-LOC011-LOC056-LOC054,IN_TRANSIT,Low,Fragile,74.66,2026-07-01T09:07:04.436805,2026-07-01T10:40:04.436805,3.12,MEDIUM,0.405,93,2026-07-01T00:00:00
CURR00535,1ZI921HGIHY47YEANV,LOC039,LOC011,LOC030,RT-LOC039-LOC040-LOC038,IN_TRANSIT,High,Priority,26.53,2026-07-01T08:47:22.843509,2026-07-01T11:31:22.843509,4.37,MEDIUM,0.537,164,2026-07-01T00:00:00
CURR00536,1Z345S50N7SX3ZZ1DE,LOC005,LOC007,LOC003,RT-LOC005-LOC017-LOC006,IN_TRANSIT,Normal,International,13.99,2026-06-29T07:09:58.946062,2026-06-29T09:08:58.946062,4.96,MEDIUM,0.676,119,2026-07-01T00:00:00
CURR00537,1Z2QX3RYM7PB5LSF3G,LOC043,LOC012,LOC016,RT-LOC043-LOC074-LOC045,IN_TRANSIT,Normal,Priority,2.97,2026-06-30T23:40:12.603493,2026-07-01T01:47:12.603493,3.36,MEDIUM,0.574,127,2026-07-01T00:00:00
CURR00538,1Z5DB5CJJWBWW5T4OQ,LOC073,LOC046,LOC038,RT-LOC073-LOC045-LOC038,OUT_FOR_DELIVERY,Low,Fragile,61.8,2026-06-29T23:46:46.294271,2026-06-30T02:58:46.294271,4.3,MEDIUM,0.565,192,2026-07-01T00:00:00
CURR00539,1ZC8SL24IBFY8G0BRD,LOC044,LOC070,LOC069,RT-LOC044-LOC074-LOC045,PROCESSING,Low,International,33.74,2026-07-01T01:51:57.008807,2026-07-01T04:11:57.008807,4.48,MEDIUM,0.621,140,2026-07-01T00:00:00
CURR00540,1ZUN2WTKBJS2V38VC8,LOC054,LOC059,LOC007,RT-LOC054-LOC009-LOC010,DELAYED,Normal,Standard,19.46,2026-06-29T12:11:27.397939,2026-06-29T12:44:27.397939,2.78,LOW,0.346,33,2026-07-01T00:00:00
CURR00541,1ZLFSOF4NEGCTD5ZYA,LOC031,LOC016,LOC070,RT-LOC031-LOC070-LOC016,DELAYED,Low,Express,57.51,2026-06-29T08:59:26.123705,2026-06-29T09:22:26.123705,2.13,LOW,0.214,23,2026-07-01T00:00:00
CURR00542,1ZF7EDOSGAX95AQT16,LOC022,LOC015,LOC028,RT-LOC022-LOC021-LOC004,PROCESSING,Low,Standard,36.51,2026-06-30T05:57:48.742896,2026-06-30T06:18:48.742896,2.83,LOW,0.328,21,2026-07-01T00:00:00
CURR00543,1ZDFYSMM21PGEB3M2A,LOC051,LOC075,LOC069,RT-LOC051-LOC028-LOC050,IN_TRANSIT,High,International,12.41,2026-07-01T14:42:33.957558,2026-07-01T16:08:33.957558,4.12,MEDIUM,0.524,86,2026-07-01T00:00:00
CURR00544,1ZWUIJNZFHHH1SV5A1,LOC060,LOC013,LOC013,RT-LOC060-LOC013,IN_TRANSIT,Normal,Fragile,30.2,2026-06-30T18:10:20.748973,2026-06-30T20:21:20.748973,3.28,MEDIUM,0.545,131,2026-07-01T00:00:00
CURR00545,1Z90FP06FU7I55GEP6,LOC011,LOC003,LOC010,RT-LOC011-LOC056-LOC054,IN_TRANSIT,Critical,Standard,8.02,2026-06-29T11:29:53.404997,2026-06-29T13:56:53.404997,3.58,MEDIUM,0.524,147,2026-07-01T00:00:00
CURR00546,1ZUM0JRCNCKWT9MGJO,LOC062,LOC058,LOC021,RT-LOC062-LOC018-LOC019,PROCESSING,Normal,Fragile,15.1,2026-06-30T12:41:00.620628,2026-06-30T13:49:00.620628,5.3,HIGH,0.642,68,2026-07-01T00:00:00
CURR00547,1ZYBX5GL39NX9KDRAH,LOC004,LOC008,LOC008,RT-LOC004-LOC009-LOC008,PROCESSING,High,Temperature Sensitive,33.16,2026-06-29T08:14:35.200949,2026-06-29T09:10:35.200949,3.53,MEDIUM,0.412,56,2026-07-01T00:00:00
CURR00548,1ZWK3L1912HIP5K9QT,LOC031,LOC052,LOC006,RT-LOC031-LOC070-LOC016,IN_TRANSIT,Low,Priority,54.67,2026-06-30T11:59:37.728280,2026-06-30T13:43:37.728280,5.04,HIGH,0.638,104,2026-07-01T00:00:00
CURR00549,1Z2S0H5BSJMMGT4JWT,LOC057,LOC036,LOC020,RT-LOC057-LOC055-LOC008,IN_TRANSIT,Low,Standard,42.29,2026-06-30T23:58:09.131905,2026-07-01T01:55:09.131905,3.93,MEDIUM,0.497,117,2026-07-01T00:00:00
CURR00550,1Z4E1U9S5N68XZSGU0,LOC029,LOC062,LOC028,RT-LOC029-LOC051-LOC028,PROCESSING,High,Standard,36.58,2026-06-30T22:01:23.310206,2026-06-30T23:30:23.310206,2.97,LOW,0.422,89,2026-07-01T00:00:00
CURR00551,1ZY7XVA1SWLV2D4MZB,LOC068,LOC029,LOC030,RT-LOC068-LOC016-LOC030,IN_TRANSIT,Normal,International,81.08,2026-07-01T01:05:16.276756,2026-07-01T01:49:16.276756,4.25,MEDIUM,0.574,44,2026-07-01T00:00:00
CURR00552,1ZFHAPSI61HNT2H7O3,LOC014,LOC017,LOC012,RT-LOC014-LOC032-LOC065,PROCESSING,Normal,Express,13.78,2026-07-01T06:10:05.532007,2026-07-01T07:53:05.532007,3.35,MEDIUM,0.419,103,2026-07-01T00:00:00
CURR00553,1ZDX5512UEXFG025LV,LOC021,LOC041,LOC032,RT-LOC021-LOC020-LOC023,OUT_FOR_DELIVERY,Normal,Express,87.8,2026-07-01T13:28:09.194154,2026-07-01T14:45:09.194154,2.83,LOW,0.388,77,2026-07-01T00:00:00
CURR00554,1Z5S11W49W8TH5DMRL,LOC073,LOC023,LOC012,RT-LOC073-LOC045-LOC015,IN_TRANSIT,Normal,Express,26.45,2026-07-01T08:07:07.331557,2026-07-01T09:54:07.331557,4.42,MEDIUM,0.557,107,2026-07-01T00:00:00
CURR00555,1ZO07KOAGD9TBP7GDC,LOC004,LOC069,LOC051,RT-LOC004-LOC007-LOC006,IN_TRANSIT,Normal,Standard,33.15,2026-06-30T14:17:23.665897,2026-06-30T15:27:23.665897,3.64,MEDIUM,0.473,70,2026-07-01T00:00:00
CURR00556,1Z7QOT4758VY9I746I,LOC036,LOC054,LOC019,RT-LOC036-LOC015-LOC069,IN_TRANSIT,Critical,Standard,14.91,2026-07-01T11:53:32.784341,2026-07-01T12:15:32.784341,3.03,MEDIUM,0.376,22,2026-07-01T00:00:00
CURR00557,1ZWHEIZRIJ6JQ2O4EH,LOC063,LOC023,LOC019,RT-LOC063-LOC013-LOC019,IN_TRANSIT,Low,Priority,51.66,2026-06-30T02:39:36.521764,2026-06-30T03:47:36.521764,4.0,MEDIUM,0.549,68,2026-07-01T00:00:00
CURR00558,1ZC1HKVJPZSOK6U82Q,LOC014,LOC067,LOC032,RT-LOC014-LOC032-LOC065,IN_TRANSIT,Normal,Standard,39.91,2026-06-30T08:57:10.312312,2026-06-30T11:31:10.312312,4.54,MEDIUM,0.659,154,2026-07-01T00:00:00
CURR00559,1ZMQXRSWRV2FO0XYPN,LOC025,LOC047,LOC035,RT-LOC025-LOC027-LOC063,IN_TRANSIT,Critical,Standard,85.3,2026-06-30T19:37:10.756751,2026-06-30T21:05:10.756751,3.76,MEDIUM,0.468,88,2026-07-01T00:00:00
CURR00560,1ZGQKW0TWJFW1GDCL5,LOC013,LOC062,LOC013,RT-LOC013-LOC062,DELAYED,Low,Express,44.92,2026-06-29T14:19:11.127222,2026-06-29T15:44:11.127222,4.92,MEDIUM,0.664,85,2026-07-01T00:00:00
CURR00561,1ZLBLWVAH93R5UP0NR,LOC033,LOC064,LOC065,RT-LOC033-LOC034-LOC032,OUT_FOR_DELIVERY,Normal,Priority,21.08,2026-07-01T00:58:16.786696,2026-07-01T03:16:16.786696,4.05,MEDIUM,0.608,138,2026-07-01T00:00:00
CURR00562,1ZVDKEPR4TDTXNYA13,LOC002,LOC018,LOC005,RT-LOC002-LOC005-LOC018,PROCESSING,Normal,International,74.21,2026-06-30T00:19:36.713384,2026-06-30T01:49:36.713384,4.5,MEDIUM,0.558,90,2026-07-01T00:00:00
CURR00563,1ZDJC48P4Q4EG43QVH,LOC059,LOC064,LOC012,RT-LOC059-LOC005-LOC018,IN_TRANSIT,Low,Priority,52.32,2026-06-29T17:04:41.244692,2026-06-29T19:54:41.244692,5.21,HIGH,0.79,170,2026-07-01T00:00:00
CURR00564,1ZU1AT3I50HMZKR4LC,LOC015,LOC026,LOC018,RT-LOC015-LOC069-LOC016,OUT_FOR_DELIVERY,Low,International,22.81,2026-06-30T20:11:05.712662,2026-06-30T21:56:05.712662,3.77,MEDIUM,0.495,105,2026-07-01T00:00:00
CURR00565,1ZTGF06FAELX5HYNH1,LOC042,LOC029,LOC016,RT-LOC042-LOC047-LOC038,IN_TRANSIT,High,Temperature Sensitive,90.6,2026-07-01T17:46:10.187252,2026-07-01T20:19:10.187252,4.03,MEDIUM,0.526,153,2026-07-01T00:00:00
CURR00566,1Z6OLRTD16PT956S1Z,LOC037,LOC060,LOC012,RT-LOC037-LOC038-LOC045,PROCESSING,Normal,Standard,55.41,2026-06-30T02:31:19.622381,2026-06-30T03:50:19.622381,4.17,MEDIUM,0.52,79,2026-07-01T00:00:00
CURR00567,1ZQ1GY2FR2XLIQ5087,LOC036,LOC032,LOC034,RT-LOC036-LOC048-LOC037,DELAYED,High,Temperature Sensitive,49.1,2026-06-29T17:36:50.357202,2026-06-29T20:32:50.357202,4.62,MEDIUM,0.543,176,2026-07-01T00:00:00
CURR00568,1ZMWUSOEWFZE1L7YZ2,LOC063,LOC059,LOC060,RT-LOC063-LOC061-LOC060,IN_TRANSIT,High,Express,39.29,2026-06-29T21:21:01.139885,2026-06-29T23:35:01.139885,3.3,MEDIUM,0.488,134,2026-07-01T00:00:00
CURR00569,1ZY8JWSRJGMIZSD3BT,LOC063,LOC008,LOC006,RT-LOC063-LOC061-LOC060,IN_TRANSIT,High,Standard,26.16,2026-06-30T09:50:43.304854,2026-06-30T11:27:43.304854,4.16,MEDIUM,0.541,97,2026-07-01T00:00:00
CURR00570,1ZDCWJNIZ36HBALQPC,LOC025,LOC069,LOC066,RT-LOC025-LOC027-LOC063,PROCESSING,Normal,Express,1.38,2026-06-30T02:48:48.633126,2026-06-30T05:49:48.633126,4.93,MEDIUM,0.7,181,2026-07-01T00:00:00
CURR00571,1ZGNNCO2T4P1APL74B,LOC069,LOC061,LOC012,RT-LOC069-LOC016-LOC030,IN_TRANSIT,Low,Standard,17.56,2026-06-30T16:15:01.878158,2026-06-30T16:46:01.878158,2.36,LOW,0.277,31,2026-07-01T00:00:00
CURR00572,1ZKR92PBWMXAF324EV,LOC021,LOC045,LOC029,RT-LOC021-LOC004-LOC007,DELAYED,Normal,Standard,17.15,2026-06-30T22:35:31.423875,2026-06-30T22:52:31.423875,2.23,LOW,0.256,17,2026-07-01T00:00:00
CURR00573,1Z28I4GLUVKZ182WVA,LOC057,LOC037,LOC020,RT-LOC057-LOC055-LOC008,PROCESSING,Normal,Standard,40.31,2026-06-30T15:50:11.999071,2026-06-30T16:35:11.999071,2.76,LOW,0.338,45,2026-07-01T00:00:00
CURR00574,1ZEBAJNIMSNAIO0H1F,LOC053,LOC028,LOC029,RT-LOC053-LOC052-LOC007,IN_TRANSIT,Critical,International,19.4,2026-06-30T06:49:22.636187,2026-06-30T08:27:22.636187,3.14,MEDIUM,0.421,98,2026-07-01T00:00:00
CURR00575,1Z6ARZNUSJHECKUMQT,LOC035,LOC006,LOC030,RT-LOC035-LOC036-LOC015,OUT_FOR_DELIVERY,High,Express,132.8,2026-07-01T00:19:44.282219,2026-07-01T01:48:44.282219,4.46,MEDIUM,0.62,89,2026-07-01T00:00:00
CURR00576,1ZZ575WGA94MF69DBA,LOC062,LOC017,LOC060,RT-LOC062-LOC061-LOC060,IN_TRANSIT,Low,Express,20.36,2026-06-29T15:15:47.417904,2026-06-29T16:40:47.417904,3.54,MEDIUM,0.432,85,2026-07-01T00:00:00
CURR00577,1Z3R1C7EKPQ0218UC3,LOC018,LOC020,LOC021,RT-LOC018-LOC019-LOC022,DELAYED,Normal,International,174.35,2026-06-30T06:10:05.180333,2026-06-30T08:37:05.180333,3.2,MEDIUM,0.534,147,2026-07-01T00:00:00
CURR00578,1ZKUEIKOPEJ03T7UDL,LOC035,LOC050,LOC070,RT-LOC035-LOC036-LOC015,OUT_FOR_DELIVERY,Critical,International,50.62,2026-07-01T05:36:52.159421,2026-07-01T06:41:52.159421,4.25,MEDIUM,0.548,65,2026-07-01T00:00:00
CURR00579,1ZC0QI22P2JA8MO8JB,LOC003,LOC065,LOC005,RT-LOC003-LOC007-LOC006,DELAYED,Normal,Priority,135.76,2026-06-29T17:02:47.123632,2026-06-29T17:54:47.123632,3.61,MEDIUM,0.454,52,2026-07-01T00:00:00
CURR00580,1ZVI3GCN2T2T1HWTJD,LOC022,LOC019,LOC020,RT-LOC022-LOC021-LOC020,IN_TRANSIT,Critical,Fragile,43.41,2026-06-30T21:15:31.710615,2026-06-30T23:17:31.710615,4.23,MEDIUM,0.504,122,2026-07-01T00:00:00
CURR00581,1ZGS6YJSM5XHLAYU0H,LOC050,LOC032,LOC067,RT-LOC050-LOC016-LOC030,OUT_FOR_DELIVERY,Normal,Standard,55.35,2026-06-30T02:08:07.966037,2026-06-30T03:30:07.966037,4.15,MEDIUM,0.569,82,2026-07-01T00:00:00
