transport_id,flight_number,origin_location_id,destination_location_id,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,delay_minutes,status,weather_impact,airport_congestion
TR00485,UA4261,LOC052,LOC036,2025-10-09T09:45:17,2025-10-09T12:16:17,2025-10-09T17:40:48.937812,2025-10-09T20:11:48.937812,151,DELAYED,0.98,0.11
TR00486,UA9374,LOC035,LOC068,2024-01-26T09:19:34,2024-01-26T09:19:34,2024-01-26T12:10:29.034966,2024-01-26T12:10:29.034966,0,ON_TIME,0.06,0.7
TR00487,UA6643,LOC013,LOC036,2026-02-18T10:39:51,2026-02-18T13:19:51,2026-02-18T14:46:35.861202,2026-02-18T17:26:35.861202,160,DELAYED,0.47,0.63
TR00488,UA2536,LOC058,LOC035,2025-04-20T16:07:01,2025-04-20T16:07:01,2025-04-20T18:39:28.303047,2025-04-20T18:39:28.303047,0,BOARDING,0.13,0.13
TR00489,UA6532,LOC018,LOC014,2024-03-20T12:42:49,2024-03-20T12:42:49,2024-03-20T20:07:23.561547,2024-03-20T20:07:23.561547,0,ON_TIME,0.87,0.82
TR00490,UA7753,LOC012,LOC028,2026-02-10T11:55:01,2026-02-10T11:55:01,2026-02-10T14:17:36.138672,2026-02-10T14:17:36.138672,0,COMPLETED,0.29,0.14
TR00491,UA8978,LOC016,LOC068,2026-06-20T06:32:17,2026-06-20T08:58:17,2026-06-20T09:59:15.502561,2026-06-20T12:25:15.502561,146,DELAYED,0.75,0.85
TR00492,UA4133,LOC035,LOC016,2024-11-27T12:40:16,2024-11-27T12:40:16,2024-11-27T15:08:21.303544,2024-11-27T15:08:21.303544,0,IN_TRANSIT,0.09,0.53
TR00493,UA7249,LOC028,LOC008,2026-04-09T16:19:07,2026-04-09T20:11:07,2026-04-09T23:22:55.257985,2026-04-10T03:14:55.257985,232,DELAYED,0.1,0.86
TR00494,UA5101,LOC036,LOC050,2026-05-08T01:26:44,2026-05-08T04:07:44,2026-05-08T07:14:17.095213,2026-05-08T09:55:17.095213,161,DELAYED,0.8,0.91
TR00495,UA3920,LOC058,LOC061,2025-03-22T16:54:25,2025-03-22T19:39:25,2025-03-22T20:04:27.510142,2025-03-22T22:49:27.510142,165,DELAYED,0.36,0.64
TR00496,UA8022,LOC052,LOC061,2024-06-29T00:00:30,2024-06-29T01:01:30,2024-06-29T01:58:25.017306,2024-06-29T02:59:25.017306,61,DELAYED,0.8,0.07
TR00497,UA8653,LOC031,LOC055,2024-12-30T19:13:26,2024-12-30T19:13:26,2024-12-31T00:18:55.532181,2024-12-31T00:18:55.532181,0,IN_TRANSIT,0.03,0.5
TR00498,UA8230,LOC065,LOC019,2025-08-27T07:57:35,2025-08-27T07:57:35,2025-08-27T09:17:02.143336,2025-08-27T09:17:02.143336,0,ON_TIME,0.08,0.08
TR00499,UA9074,LOC068,LOC050,2026-05-21T02:27:03,2026-05-21T03:22:03,2026-05-21T10:10:34.339128,2026-05-21T11:05:34.339128,55,DELAYED,0.64,0.17
TR00500,UA3579,LOC019,LOC031,2025-05-25T10:37:32,2025-05-25T14:15:32,2025-05-25T12:31:09.736245,2025-05-25T16:09:09.736245,218,DELAYED,0.59,0.86
TR00501,UA2606,LOC031,LOC038,2024-10-02T07:51:49,2024-10-02T07:51:49,2024-10-02T12:52:49.308125,2024-10-02T12:52:49.308125,0,ON_TIME,0.38,0.78
TR00502,UA217,LOC031,LOC055,2026-04-26T17:25:51,2026-04-26T17:25:51,2026-04-27T00:22:24.587080,2026-04-27T00:22:24.587080,0,ON_TIME,0.25,0.53
TR00503,UA4038,LOC028,LOC019,2024-11-07T02:07:30,2024-11-07T04:36:30,2024-11-07T09:57:21.696386,2024-11-07T12:26:21.696386,149,DELAYED,0.65,0.25
TR00504,UA8253,LOC065,LOC055,2024-01-23T01:50:15,2024-01-23T04:34:15,2024-01-23T04:55:53.351361,2024-01-23T07:39:53.351361,164,DELAYED,0.64,0.98
TR00505,UA733,LOC012,LOC055,2025-10-29T04:56:19,2025-10-29T04:56:19,2025-10-29T11:03:12.701971,2025-10-29T11:03:12.701971,0,ON_TIME,0.95,0.69
TR00506,UA1251,LOC018,LOC013,2024-05-03T18:34:11,2024-05-03T18:34:11,2024-05-03T21:53:40.250161,2024-05-03T21:53:40.250161,0,COMPLETED,0.3,0.47
TR00507,UA7960,LOC058,LOC068,2025-05-25T17:36:50,2025-05-25T17:36:50,2025-05-26T01:03:54.826520,2025-05-26T01:03:54.826520,0,IN_TRANSIT,0.44,0.03
TR00508,UA3602,LOC014,LOC018,2025-01-16T12:29:38,2025-01-16T17:27:38,2025-01-16T18:02:56.994978,2025-01-16T23:00:56.994978,298,DELAYED,0.78,0.43
TR00509,UA9232,LOC052,LOC017,2026-01-15T10:38:45,2026-01-15T11:54:45,2026-01-15T11:53:25.691227,2026-01-15T13:09:25.691227,76,DELAYED,0.97,0.82
TR00510,UA8900,LOC035,LOC024,2024-02-02T03:24:45,2024-02-02T08:00:45,2024-02-02T04:45:03.785449,2024-02-02T09:21:03.785449,276,DELAYED,0.87,0.08
TR00511,UA2281,LOC013,LOC012,2024-06-03T12:08:07,2024-06-03T15:36:07,2024-06-03T18:18:08.002196,2024-06-03T21:46:08.002196,208,DELAYED,0.31,0.08
TR00512,UA9337,LOC019,LOC065,2024-07-20T18:10:59,2024-07-20T21:26:59,2024-07-20T23:00:22.941540,2024-07-21T02:16:22.941540,196,DELAYED,0.07,0.94
TR00513,UA1429,LOC008,LOC012,2025-02-05T02:08:27,2025-02-05T02:08:27,2025-02-05T04:39:37.594339,2025-02-05T04:39:37.594339,0,IN_TRANSIT,0.13,0.25
TR00514,UA4636,LOC024,LOC036,2024-09-19T13:37:13,2024-09-19T13:37:13,2024-09-19T21:16:43.376016,2024-09-19T21:16:43.376016,0,ON_TIME,0.15,0.39
TR00515,UA461,LOC012,LOC058,2025-03-30T02:21:13,2025-03-30T04:10:13,2025-03-30T04:20:06.570654,2025-03-30T06:09:06.570654,109,DELAYED,0.54,0.85
TR00516,UA4520,LOC035,LOC068,2025-02-03T09:06:09,2025-02-03T09:06:09,2025-02-03T16:48:58.606023,2025-02-03T16:48:58.606023,0,COMPLETED,0.43,0.08
TR00517,UA369,LOC013,LOC035,2025-10-07T13:46:59,2025-10-07T15:28:59,2025-10-07T21:04:08.672206,2025-10-07T22:46:08.672206,102,DELAYED,0.93,0.1
TR00518,UA1424,LOC024,LOC022,2024-09-08T10:37:58,2024-09-08T14:12:58,2024-09-08T14:35:19.690505,2024-09-08T18:10:19.690505,215,DELAYED,0.98,0.57
TR00519,UA1854,LOC038,LOC022,2025-10-24T11:11:08,2025-10-24T13:48:08,2025-10-24T18:39:40.744708,2025-10-24T21:16:40.744708,157,DELAYED,0.04,0.71
TR00520,UA8992,LOC016,LOC018,2024-11-13T01:09:02,2024-11-13T01:52:02,2024-11-13T02:23:20.803034,2024-11-13T03:06:20.803034,43,DELAYED,0.79,0.01
TR00521,UA5507,LOC038,LOC036,2024-09-11T14:54:25,2024-09-11T14:54:25,2024-09-11T16:49:25.790842,2024-09-11T16:49:25.790842,0,BOARDING,0.32,0.53
TR00522,UA4295,LOC024,LOC050,2025-07-15T11:04:23,2025-07-15T21:45:23,2025-07-15T12:39:12.931597,2025-07-15T23:20:12.931597,641,CANCELLED,0.29,0.59
TR00523,UA4854,LOC061,LOC024,2024-05-31T14:57:08,2024-05-31T19:45:08,2024-05-31T21:59:25.729243,2024-06-01T02:47:25.729243,288,DELAYED,0.72,0.87
TR00524,UA9799,LOC058,LOC031,2025-03-24T14:26:35,2025-03-24T17:23:35,2025-03-24T20:00:07.897271,2025-03-24T22:57:07.897271,177,DELAYED,0.32,0.47
TR00525,UA3989,LOC014,LOC072,2025-04-25T18:42:49,2025-04-25T19:47:49,2025-04-25T20:18:59.412495,2025-04-25T21:23:59.412495,65,DELAYED,0.75,0.75
TR00526,UA3147,LOC035,LOC018,2026-04-22T11:08:16,2026-04-22T11:08:16,2026-04-22T14:37:57.637772,2026-04-22T14:37:57.637772,0,COMPLETED,0.54,0.5
TR00527,UA2751,LOC036,LOC013,2026-05-02T08:17:52,2026-05-02T10:42:52,2026-05-02T13:35:00.874644,2026-05-02T16:00:00.874644,145,DELAYED,0.74,0.34
TR00528,UA5580,LOC055,LOC050,2024-04-16T13:12:43,2024-04-16T13:12:43,2024-04-16T20:07:23.219640,2024-04-16T20:07:23.219640,0,IN_TRANSIT,0.16,0.95
TR00529,UA2082,LOC068,LOC038,2024-04-28T09:54:09,2024-04-28T09:54:09,2024-04-28T14:11:38.181270,2024-04-28T14:11:38.181270,0,IN_TRANSIT,0.95,0.07
TR00530,UA6636,LOC018,LOC058,2024-08-29T16:01:06,2024-08-29T18:31:06,2024-08-29T18:31:00.582039,2024-08-29T21:01:00.582039,150,DELAYED,0.72,0.99
TR00531,UA8378,LOC068,LOC017,2024-07-07T15:38:39,2024-07-07T16:20:39,2024-07-07T22:49:09.906675,2024-07-07T23:31:09.906675,42,DELAYED,0.76,0.8
TR00532,UA1314,LOC072,LOC068,2024-01-06T04:05:05,2024-01-06T08:17:05,2024-01-06T10:21:42.784526,2024-01-06T14:33:42.784526,252,DELAYED,0.04,0.53
TR00533,UA3086,LOC014,LOC024,2025-01-07T03:07:27,2025-01-08T01:11:27,2025-01-07T06:31:09.143977,2025-01-08T04:35:09.143977,1324,CANCELLED,0.9,0.91
TR00534,UA337,LOC068,LOC018,2024-04-12T11:59:50,2024-04-12T11:59:50,2024-04-12T19:55:25.168173,2024-04-12T19:55:25.168173,0,COMPLETED,0.64,0.96
TR00535,UA9618,LOC022,LOC008,2025-02-23T12:14:05,2025-02-23T16:41:05,2025-02-23T13:49:09.054381,2025-02-23T18:16:09.054381,267,DELAYED,0.21,0.18
TR00536,UA8835,LOC072,LOC013,2024-10-05T00:30:10,2024-10-05T00:30:10,2024-10-05T07:23:04.183412,2024-10-05T07:23:04.183412,0,ON_TIME,0.44,0.28
TR00537,UA8335,LOC017,LOC065,2024-06-25T02:46:05,2024-06-25T04:35:05,2024-06-25T09:09:42.706070,2024-06-25T10:58:42.706070,109,DELAYED,0.5,0.74
TR00538,UA4913,LOC017,LOC036,2025-12-02T01:22:12,2025-12-02T01:22:12,2025-12-02T07:13:23.971001,2025-12-02T07:13:23.971001,0,COMPLETED,0.07,0.76
TR00539,UA2472,LOC012,LOC052,2025-06-08T08:01:28,2025-06-08T11:22:28,2025-06-08T13:06:20.801974,2025-06-08T16:27:20.801974,201,DELAYED,0.25,0.75
TR00540,UA4559,LOC052,LOC024,2024-07-07T15:34:32,2024-07-07T20:02:32,2024-07-07T23:14:26.267438,2024-07-08T03:42:26.267438,268,DELAYED,0.62,0.03
TR00541,UA2522,LOC024,LOC028,2026-02-16T10:36:56,2026-02-16T10:36:56,2026-02-16T18:35:57.109441,2026-02-16T18:35:57.109441,0,ON_TIME,0.54,0.48
TR00542,UA3546,LOC016,LOC017,2026-04-10T11:01:48,2026-04-10T11:01:48,2026-04-10T17:15:43.703599,2026-04-10T17:15:43.703599,0,ON_TIME,0.04,0.74
TR00543,UA729,LOC022,LOC050,2025-12-23T19:32:16,2025-12-23T19:32:16,2025-12-24T00:04:00.974933,2025-12-24T00:04:00.974933,0,IN_TRANSIT,0.24,0.68
TR00544,UA3072,LOC072,LOC028,2026-03-04T11:14:37,2026-03-04T11:14:37,2026-03-04T15:47:23.773679,2026-03-04T15:47:23.773679,0,COMPLETED,0.34,0.2
TR00545,UA7541,LOC036,LOC055,2024-07-08T16:07:30,2024-07-08T20:09:30,2024-07-08T22:39:57.564081,2024-07-09T02:41:57.564081,242,DELAYED,0.92,0.91
TR00546,UA2567,LOC013,LOC012,2026-01-17T13:59:50,2026-01-17T13:59:50,2026-01-17T15:35:24.871905,2026-01-17T15:35:24.871905,0,IN_TRANSIT,0.31,0.87
TR00547,UA3849,LOC055,LOC022,2025-03-08T07:47:49,2025-03-08T07:47:49,2025-03-08T15:31:27.895413,2025-03-08T15:31:27.895413,0,IN_TRANSIT,0.44,0.16
TR00548,UA5705,LOC072,LOC036,2024-05-09T08:27:35,2024-05-09T08:27:35,2024-05-09T11:54:04.240566,2024-05-09T11:54:04.240566,0,ON_TIME,0.98,0.95
TR00549,UA8710,LOC017,LOC038,2025-07-07T10:18:01,2025-07-07T10:18:01,2025-07-07T17:45:22.688717,2025-07-07T17:45:22.688717,0,ON_TIME,0.82,0.63
TR00550,UA1914,LOC065,LOC012,2024-05-22T23:07:51,2024-05-22T23:07:51,2024-05-23T03:02:56.973009,2024-05-23T03:02:56.973009,0,COMPLETED,0.36,0.9
TR00551,UA8732,LOC052,LOC014,2025-07-02T17:44:52,2025-07-02T22:16:52,2025-07-03T00:37:03.442245,2025-07-03T05:09:03.442245,272,DELAYED,0.21,0.19
TR00552,UA3840,LOC031,LOC024,2024-10-01T00:36:51,2024-10-01T00:36:51,2024-10-01T04:16:19.567673,2024-10-01T04:16:19.567673,0,BOARDING,0.05,0.25
TR00553,UA9481,LOC024,LOC014,2025-08-25T13:14:23,2025-08-25T13:14:23,2025-08-25T15:38:31.384850,2025-08-25T15:38:31.384850,0,IN_TRANSIT,0.69,0.99
TR00554,UA4807,LOC052,LOC050,2024-10-21T01:37:17,2024-10-21T01:37:17,2024-10-21T07:42:52.074078,2024-10-21T07:42:52.074078,0,COMPLETED,0.55,0.99
TR00555,UA8186,LOC058,LOC061,2026-04-27T02:25:24,2026-04-27T04:13:24,2026-04-27T10:06:25.908380,2026-04-27T11:54:25.908380,108,DELAYED,0.65,0.73
TR00556,UA5051,LOC035,LOC036,2025-01-23T18:57:44,2025-01-24T05:59:44,2025-01-24T02:21:09.229804,2025-01-24T13:23:09.229804,662,CANCELLED,0.66,0.56
TR00557,UA7059,LOC022,LOC072,2024-01-29T07:34:19,2024-01-29T07:34:19,2024-01-29T11:16:16.397191,2024-01-29T11:16:16.397191,0,IN_TRANSIT,0.62,0.23
TR00558,UA6737,LOC055,LOC052,2024-05-14T06:07:39,2024-05-14T06:07:39,2024-05-14T09:19:58.914410,2024-05-14T09:19:58.914410,0,COMPLETED,0.12,0.42
TR00559,UA3058,LOC055,LOC036,2024-04-08T12:57:10,2024-04-08T17:19:10,2024-04-08T14:12:37.576573,2024-04-08T18:34:37.576573,262,DELAYED,0.57,0.24
TR00560,UA5144,LOC022,LOC028,2024-09-09T02:41:21,2024-09-09T02:41:21,2024-09-09T09:53:37.927856,2024-09-09T09:53:37.927856,0,ON_TIME,0.59,0.07
TR00561,UA9995,LOC050,LOC019,2024-08-14T12:18:01,2024-08-14T12:18:01,2024-08-14T18:06:33.241787,2024-08-14T18:06:33.241787,0,IN_TRANSIT,0.1,0.02
TR00562,UA203,LOC058,LOC013,2025-06-15T10:27:24,2025-06-15T10:27:24,2025-06-15T13:28:42.550510,2025-06-15T13:28:42.550510,0,IN_TRANSIT,0.3,0.31
TR00563,UA8669,LOC072,LOC014,2024-09-06T01:54:07,2024-09-06T20:36:07,2024-09-06T05:20:39.454673,2024-09-07T00:02:39.454673,1122,CANCELLED,0.7,0.34
TR00564,UA8168,LOC061,LOC017,2026-03-22T00:48:11,2026-03-22T02:01:11,2026-03-22T08:06:06.893106,2026-03-22T09:19:06.893106,73,DELAYED,0.88,0.55
TR00565,UA9543,LOC050,LOC052,2026-04-10T19:07:59,2026-04-10T19:07:59,2026-04-11T01:28:34.415512,2026-04-11T01:28:34.415512,0,IN_TRANSIT,0.04,0.63
TR00566,UA9721,LOC016,LOC031,2024-10-28T15:11:55,2024-10-28T15:11:55,2024-10-28T21:22:41.911213,2024-10-28T21:22:41.911213,0,ON_TIME,0.43,0.82
TR00567,UA3562,LOC035,LOC072,2026-01-13T14:52:11,2026-01-13T14:52:11,2026-01-13T20:27:06.356912,2026-01-13T20:27:06.356912,0,COMPLETED,0.09,0.54
TR00568,UA1084,LOC058,LOC019,2025-06-29T20:29:32,2025-06-29T20:29:32,2025-06-29T22:30:40.243816,2025-06-29T22:30:40.243816,0,BOARDING,0.11,0.84
TR00569,UA5280,LOC061,LOC022,2024-02-16T06:37:06,2024-02-16T06:37:06,2024-02-16T07:46:01.562863,2024-02-16T07:46:01.562863,0,IN_TRANSIT,0.01,0.87
TR00570,UA6462,LOC013,LOC068,2025-06-12T10:51:30,2025-06-12T15:13:30,2025-06-12T15:14:12.337336,2025-06-12T19:36:12.337336,262,DELAYED,0.88,0.96
TR00571,UA806,LOC065,LOC061,2025-08-27T17:20:36,2025-08-27T17:20:36,2025-08-27T20:41:01.426597,2025-08-27T20:41:01.426597,0,IN_TRANSIT,0.4,0.23
TR00572,UA3840,LOC024,LOC016,2025-11-02T17:05:54,2025-11-02T17:05:54,2025-11-02T22:15:32.880567,2025-11-02T22:15:32.880567,0,BOARDING,0.88,0.24
TR00573,UA3250,LOC068,LOC038,2024-06-09T21:20:47,2024-06-10T00:34:47,2024-06-09T23:23:29.722664,2024-06-10T02:37:29.722664,194,DELAYED,0.77,0.58
TR00574,UA1432,LOC035,LOC061,2026-03-07T00:23:34,2026-03-07T16:28:34,2026-03-07T05:02:53.326644,2026-03-07T21:07:53.326644,965,CANCELLED,0.93,0.16
TR00575,UA3288,LOC013,LOC018,2025-09-17T04:46:25,2025-09-17T04:46:25,2025-09-17T11:41:18.355577,2025-09-17T11:41:18.355577,0,BOARDING,0.85,0.48
TR00576,UA4013,LOC035,LOC052,2024-11-25T21:21:14,2024-11-25T23:47:14,2024-11-26T01:25:09.506803,2024-11-26T03:51:09.506803,146,DELAYED,0.58,0.26
TR00577,UA2772,LOC014,LOC052,2024-09-17T05:42:38,2024-09-17T17:25:38,2024-09-17T10:14:48.114422,2024-09-17T21:57:48.114422,703,CANCELLED,0.31,0.13
TR00578,UA3696,LOC019,LOC065,2024-10-22T09:04:13,2024-10-22T09:04:13,2024-10-22T13:42:06.203597,2024-10-22T13:42:06.203597,0,IN_TRANSIT,0.18,0.27
TR00579,UA4642,LOC017,LOC036,2026-01-20T23:19:13,2026-01-20T23:19:13,2026-01-21T02:41:41.462789,2026-01-21T02:41:41.462789,0,BOARDING,0.53,0.2
TR00580,UA802,LOC013,LOC052,2026-06-29T20:52:45,2026-06-29T20:52:45,2026-06-29T21:53:27.906855,2026-06-29T21:53:27.906855,0,COMPLETED,0.93,0.49
TR00581,UA6343,LOC035,LOC038,2024-04-13T22:14:01,2024-04-14T00:16:01,2024-04-14T00:49:34.188869,2024-04-14T02:51:34.188869,122,DELAYED,0.56,0.56
TR00582,UA9275,LOC061,LOC072,2024-12-18T05:53:50,2024-12-18T05:53:50,2024-12-18T11:41:52.018005,2024-12-18T11:41:52.018005,0,ON_TIME,0.56,0.9
TR00583,UA9332,LOC065,LOC068,2026-02-06T23:38:32,2026-02-06T23:38:32,2026-02-07T06:47:57.163207,2026-02-07T06:47:57.163207,0,BOARDING,0.0,0.61
TR00584,UA625,LOC035,LOC068,2026-05-15T23:31:54,2026-05-15T23:31:54,2026-05-16T07:10:32.922758,2026-05-16T07:10:32.922758,0,COMPLETED,0.84,0.28
TR00585,UA4002,LOC068,LOC072,2025-12-12T06:00:14,2025-12-12T07:49:14,2025-12-12T12:58:57.335025,2025-12-12T14:47:57.335025,109,DELAYED,0.81,0.28
TR00586,UA3197,LOC008,LOC038,2025-08-24T14:40:51,2025-08-24T19:18:51,2025-08-24T20:56:27.808586,2025-08-25T01:34:27.808586,278,DELAYED,0.06,0.91
TR00587,UA7784,LOC018,LOC012,2025-05-15T13:00:31,2025-05-15T13:58:31,2025-05-15T16:06:44.550560,2025-05-15T17:04:44.550560,58,DELAYED,0.05,0.46
TR00588,UA7834,LOC022,LOC028,2025-07-27T00:30:01,2025-07-27T02:53:01,2025-07-27T07:11:19.335423,2025-07-27T09:34:19.335423,143,DELAYED,0.66,0.66
TR00589,UA4322,LOC017,LOC019,2024-11-05T07:28:24,2024-11-05T10:40:24,2024-11-05T14:02:35.344580,2024-11-05T17:14:35.344580,192,DELAYED,0.46,0.48
TR00590,UA1452,LOC052,LOC036,2024-03-06T04:33:17,2024-03-06T04:33:17,2024-03-06T07:28:32.834603,2024-03-06T07:28:32.834603,0,COMPLETED,0.83,0.36
TR00591,UA9294,LOC061,LOC055,2024-02-26T12:19:31,2024-02-26T12:19:31,2024-02-26T18:18:38.589789,2024-02-26T18:18:38.589789,0,ON_TIME,0.35,0.52
TR00592,UA8804,LOC035,LOC012,2025-12-04T13:41:13,2025-12-04T13:41:13,2025-12-04T16:21:12.959294,2025-12-04T16:21:12.959294,0,BOARDING,0.94,0.47
TR00593,UA8872,LOC068,LOC050,2024-10-19T04:09:01,2024-10-19T04:09:01,2024-10-19T10:39:44.196044,2024-10-19T10:39:44.196044,0,BOARDING,0.55,0.17
TR00594,UA425,LOC031,LOC038,2024-01-06T18:45:23,2024-01-06T18:45:23,2024-01-06T20:20:08.987007,2024-01-06T20:20:08.987007,0,BOARDING,0.04,0.4
TR00595,UA8734,LOC013,LOC065,2026-06-05T22:09:35,2026-06-05T22:09:35,2026-06-06T00:47:26.393389,2026-06-06T00:47:26.393389,0,BOARDING,0.53,0.67
TR00596,UA5771,LOC065,LOC019,2025-07-06T03:04:21,2025-07-06T03:04:21,2025-07-06T06:10:00.003638,2025-07-06T06:10:00.003638,0,BOARDING,0.45,0.47
TR00597,UA1867,LOC031,LOC058,2024-01-27T14:19:45,2024-01-27T16:56:45,2024-01-27T15:48:15.520926,2024-01-27T18:25:15.520926,157,DELAYED,0.74,0.6
TR00598,UA2558,LOC055,LOC068,2025-08-01T17:12:02,2025-08-01T18:22:02,2025-08-02T00:54:47.338285,2025-08-02T02:04:47.338285,70,DELAYED,0.05,0.91
TR00599,UA9644,LOC058,LOC031,2025-06-10T04:36:22,2025-06-10T04:36:22,2025-06-10T10:00:55.395330,2025-06-10T10:00:55.395330,0,BOARDING,0.12,0.54
TR00600,UA9817,LOC061,LOC013,2025-10-07T12:13:06,2025-10-07T17:12:06,2025-10-07T17:32:58.059221,2025-10-07T22:31:58.059221,299,DELAYED,0.78,0.39
TR00601,UA3933,LOC028,LOC024,2024-01-12T13:18:04,2024-01-12T13:18:04,2024-01-12T21:11:51.687282,2024-01-12T21:11:51.687282,0,IN_TRANSIT,0.44,0.93
TR00602,UA6642,LOC014,LOC055,2025-05-04T14:23:44,2025-05-04T17:33:44,2025-05-04T22:14:05.942788,2025-05-05T01:24:05.942788,190,DELAYED,0.92,0.28
TR00603,UA7324,LOC052,LOC012,2025-12-20T23:50:04,2025-12-20T23:50:04,2025-12-21T05:43:16.732787,2025-12-21T05:43:16.732787,0,BOARDING,0.32,0.63
TR00604,UA8691,LOC031,LOC024,2024-05-12T09:25:41,2024-05-12T11:57:41,2024-05-12T13:45:26.869493,2024-05-12T16:17:26.869493,152,DELAYED,0.15,0.98
TR00605,UA1838,LOC008,LOC014,2024-07-27T06:51:01,2024-07-27T06:51:01,2024-07-27T14:13:09.945664,2024-07-27T14:13:09.945664,0,IN_TRANSIT,0.89,0.53
TR00606,UA4040,LOC052,LOC068,2024-05-29T02:17:42,2024-05-29T06:14:42,2024-05-29T03:24:19.679433,2024-05-29T07:21:19.679433,237,DELAYED,0.19,0.89
TR00607,UA9152,LOC008,LOC036,2026-03-19T14:10:30,2026-03-19T14:10:30,2026-03-19T20:30:46.382594,2026-03-19T20:30:46.382594,0,BOARDING,0.3,0.54
TR00608,UA1304,LOC058,LOC038,2026-05-22T02:58:01,2026-05-22T02:58:01,2026-05-22T10:35:05.760766,2026-05-22T10:35:05.760766,0,ON_TIME,0.12,0.31
TR00609,UA6452,LOC050,LOC012,2024-06-29T23:12:25,2024-06-29T23:12:25,2024-06-30T02:23:43.119641,2024-06-30T02:23:43.119641,0,ON_TIME,0.37,0.24
TR00610,UA1867,LOC035,LOC031,2024-07-29T21:53:01,2024-07-30T00:37:01,2024-07-30T00:33:14.481787,2024-07-30T03:17:14.481787,164,DELAYED,0.94,0.67
TR00611,UA4811,LOC065,LOC017,2026-01-05T10:44:33,2026-01-05T13:07:33,2026-01-05T12:09:15.011524,2026-01-05T14:32:15.011524,143,DELAYED,0.93,0.66
TR00612,UA8855,LOC038,LOC022,2026-02-06T22:31:57,2026-02-06T22:31:57,2026-02-07T02:04:26.658215,2026-02-07T02:04:26.658215,0,ON_TIME,0.54,0.63
TR00613,UA1939,LOC068,LOC065,2026-05-09T23:08:49,2026-05-09T23:08:49,2026-05-10T00:10:51.258195,2026-05-10T00:10:51.258195,0,IN_TRANSIT,0.38,0.88
TR00614,UA6755,LOC018,LOC016,2026-05-06T21:18:32,2026-05-07T02:16:32,2026-05-07T01:38:47.690760,2026-05-07T06:36:47.690760,298,DELAYED,0.8,0.37
TR00615,UA2105,LOC028,LOC018,2025-06-13T06:20:27,2025-06-13T06:20:27,2025-06-13T07:38:33.392546,2025-06-13T07:38:33.392546,0,ON_TIME,0.81,0.06
TR00616,UA6256,LOC036,LOC012,2024-07-05T00:43:01,2024-07-05T00:43:01,2024-07-05T06:18:48.624545,2024-07-05T06:18:48.624545,0,IN_TRANSIT,0.31,0.9
TR00617,UA3907,LOC050,LOC016,2024-02-20T10:56:44,2024-02-20T11:46:44,2024-02-20T18:47:03.436731,2024-02-20T19:37:03.436731,50,DELAYED,1.0,0.29
TR00618,UA5204,LOC031,LOC019,2025-05-07T13:06:40,2025-05-07T17:59:40,2025-05-07T20:42:09.110865,2025-05-08T01:35:09.110865,293,DELAYED,0.88,0.97
TR00619,UA5063,LOC022,LOC008,2025-01-17T04:56:44,2025-01-17T06:07:44,2025-01-17T12:43:01.982432,2025-01-17T13:54:01.982432,71,DELAYED,0.27,0.37
TR00620,UA2413,LOC050,LOC061,2025-04-29T18:22:19,2025-04-29T18:22:19,2025-04-30T00:03:31.648794,2025-04-30T00:03:31.648794,0,COMPLETED,0.18,0.7
TR00621,UA658,LOC019,LOC068,2026-04-14T07:51:03,2026-04-14T07:51:03,2026-04-14T09:39:59.625876,2026-04-14T09:39:59.625876,0,BOARDING,0.24,0.04
TR00622,UA2790,LOC008,LOC058,2025-10-23T05:01:55,2025-10-23T05:01:55,2025-10-23T09:37:46.750236,2025-10-23T09:37:46.750236,0,ON_TIME,0.02,0.31
TR00623,UA1270,LOC028,LOC008,2025-03-31T20:39:29,2025-03-31T20:39:29,2025-03-31T23:06:53.321026,2025-03-31T23:06:53.321026,0,ON_TIME,0.99,0.18
TR00624,UA4073,LOC038,LOC031,2024-03-01T11:44:35,2024-03-01T14:59:35,2024-03-01T16:37:23.770941,2024-03-01T19:52:23.770941,195,DELAYED,0.37,0.64
TR00625,UA939,LOC018,LOC017,2024-06-14T13:22:33,2024-06-14T15:25:33,2024-06-14T18:08:18.333757,2024-06-14T20:11:18.333757,123,DELAYED,0.71,0.58
TR00626,UA9820,LOC014,LOC072,2024-03-26T07:18:18,2024-03-26T07:18:18,2024-03-26T08:55:12.141116,2024-03-26T08:55:12.141116,0,COMPLETED,0.99,0.93
TR00627,UA6743,LOC061,LOC017,2025-04-11T08:27:28,2025-04-11T09:44:28,2025-04-11T15:43:28.975493,2025-04-11T17:00:28.975493,77,DELAYED,0.55,0.54
TR00628,UA2267,LOC035,LOC036,2024-07-31T16:43:41,2024-07-31T21:10:41,2024-07-31T23:47:36.084579,2024-08-01T04:14:36.084579,267,DELAYED,0.83,0.97
TR00629,UA9806,LOC050,LOC038,2025-02-05T05:25:42,2025-02-05T07:34:42,2025-02-05T09:19:44.812318,2025-02-05T11:28:44.812318,129,DELAYED,0.21,0.86
TR00630,UA4685,LOC028,LOC012,2025-08-12T15:48:40,2025-08-12T19:50:40,2025-08-12T23:08:02.071088,2025-08-13T03:10:02.071088,242,DELAYED,0.17,0.57
