event_id,route_edge_id,location_id,timestamp,congestion_level,average_speed_kmh,normal_speed_kmh,traffic_index,incident_type,expected_delay_minutes
TE02320,EDGE0193,LOC013,2025-02-23T22:29:17,Moderate,58,70,33,Weather-related,59
TE02321,EDGE0030,LOC008,2025-02-18T21:45:19,Low,85,90,9,Construction,16
TE02322,EDGE0040,LOC025,2024-06-01T16:01:27,High,30,45,63,Construction,113
TE02323,EDGE0301,LOC056,2025-01-31T15:54:40,Moderate,56,70,38,Weather-related,68
TE02324,EDGE0272,LOC043,2026-06-26T11:41:27,High,31,45,61,Event,109
TE02325,EDGE0219,LOC003,2025-08-30T15:16:09,Low,80,90,22,Weather-related,39
TE02326,EDGE0089,LOC071,2025-12-17T07:22:27,Moderate,56,70,40,Rush Hour,72
TE02327,EDGE0010,LOC058,2025-01-10T14:50:39,Low,82,90,16,Event,28
TE02328,EDGE0062,LOC075,2024-10-29T19:21:22,Moderate,54,70,43,Rush Hour,77
TE02329,EDGE0065,LOC017,2026-03-18T17:13:39,Moderate,49,70,58,Accident,104
TE02330,EDGE0352,LOC026,2025-06-08T03:25:47,Severe,11,20,85,Weather-related,153
TE02331,EDGE0068,LOC025,2024-10-06T11:46:44,Low,84,90,13,Event,23
TE02332,EDGE0289,LOC034,2025-05-01T15:32:44,Low,82,90,17,Event,30
TE02333,EDGE0043,LOC057,2026-04-30T16:28:33,Severe,11,20,85,Event,153
TE02334,EDGE0101,LOC062,2024-01-17T10:22:33,High,30,45,66,Weather-related,118
TE02335,EDGE0293,LOC024,2024-01-14T04:00:51,Moderate,51,70,53,Event,95
TE02336,EDGE0151,LOC064,2024-04-15T13:25:57,Severe,10,20,96,Rush Hour,172
TE02337,EDGE0210,LOC064,2024-01-19T13:57:13,High,29,45,68,Accident,122
TE02338,EDGE0244,LOC056,2025-09-30T20:27:55,Moderate,58,70,34,Accident,61
TE02339,EDGE0346,LOC068,2024-05-31T18:28:25,Moderate,53,70,48,Weather-related,86
TE02340,EDGE0310,LOC012,2026-03-26T23:16:16,Moderate,56,70,38,Rush Hour,68
TE02341,EDGE0240,LOC068,2024-06-10T09:56:39,Low,77,90,28,Event,50
TE02342,EDGE0266,LOC008,2025-11-23T17:55:49,Moderate,56,70,40,Event,72
TE02343,EDGE0294,LOC029,2025-06-30T01:28:55,Moderate,58,70,33,Rush Hour,59
TE02344,EDGE0302,LOC005,2024-12-06T20:26:00,Severe,11,20,88,Event,158
TE02345,EDGE0233,LOC032,2025-03-16T02:04:42,Low,79,90,23,Construction,41
TE02346,EDGE0059,LOC068,2025-01-26T07:22:03,Moderate,54,70,45,Construction,81
TE02347,EDGE0154,LOC059,2024-10-26T22:31:36,Severe,10,20,100,Weather-related,180
TE02348,EDGE0237,LOC048,2024-02-22T21:10:08,High,27,45,80,Weather-related,144
TE02349,EDGE0082,LOC014,2024-02-06T19:37:03,Moderate,58,70,33,Event,59
TE02350,EDGE0363,LOC058,2024-05-22T19:49:10,Severe,10,20,100,Weather-related,180
TE02351,EDGE0223,LOC024,2024-03-29T08:42:40,Moderate,54,70,44,Weather-related,79
TE02352,EDGE0345,LOC033,2024-12-02T19:48:40,Low,86,90,7,Event,12
TE02353,EDGE0050,LOC064,2024-07-08T04:39:54,Low,78,90,26,Construction,46
TE02354,EDGE0121,LOC019,2024-07-05T09:04:15,High,28,45,73,Rush Hour,131
TE02355,EDGE0278,LOC032,2024-05-14T04:43:02,Moderate,54,70,43,Accident,77
TE02356,EDGE0062,LOC010,2024-07-20T19:17:36,High,29,45,71,Rush Hour,127
TE02357,EDGE0161,LOC017,2025-08-07T00:44:47,Low,78,90,25,Accident,45
TE02358,EDGE0257,LOC024,2026-05-29T08:34:28,Low,86,90,8,Accident,14
TE02359,EDGE0183,LOC007,2024-10-14T00:40:23,Low,76,90,30,Accident,54
TE02360,EDGE0267,LOC017,2024-06-21T04:36:15,High,30,45,66,Accident,118
TE02361,EDGE0215,LOC027,2024-10-13T05:49:20,Low,88,90,3,Rush Hour,5
TE02362,EDGE0357,LOC031,2025-01-28T13:02:27,Severe,11,20,86,Weather-related,154
TE02363,EDGE0256,LOC005,2025-04-02T14:18:50,Moderate,49,70,58,Event,104
TE02364,EDGE0122,LOC032,2025-12-26T09:21:56,Moderate,55,70,41,Construction,73
TE02365,EDGE0110,LOC005,2024-04-27T14:49:44,Low,80,90,21,Weather-related,37
TE02366,EDGE0339,LOC062,2025-12-05T09:36:31,Moderate,57,70,37,Event,66
TE02367,EDGE0145,LOC064,2025-03-05T08:19:33,High,28,45,72,Rush Hour,129
TE02368,EDGE0326,LOC034,2025-10-25T07:05:41,Moderate,49,70,59,Construction,106
TE02369,EDGE0311,LOC028,2025-05-17T09:22:47,High,29,45,68,Accident,122
TE02370,EDGE0008,LOC010,2025-02-03T18:12:13,Low,81,90,20,Accident,36
TE02371,EDGE0026,LOC065,2024-09-08T14:31:52,High,28,45,74,Weather-related,133
TE02372,EDGE0036,LOC068,2024-04-24T22:48:37,Low,76,90,30,Event,54
TE02373,EDGE0009,LOC070,2025-03-06T18:01:35,Low,86,90,8,Rush Hour,14
TE02374,EDGE0353,LOC044,2024-04-06T21:58:12,Severe,10,20,95,Weather-related,171
TE02375,EDGE0210,LOC001,2025-08-17T15:46:52,Low,86,90,7,Event,12
TE02376,EDGE0044,LOC061,2025-08-26T15:42:04,Low,85,90,10,Rush Hour,18
TE02377,EDGE0006,LOC030,2025-05-31T18:16:02,Severe,10,20,96,Rush Hour,172
TE02378,EDGE0064,LOC036,2024-04-03T07:08:55,High,28,45,74,Weather-related,133
TE02379,EDGE0135,LOC054,2025-02-05T03:49:58,Severe,11,20,86,Event,154
TE02380,EDGE0173,LOC003,2025-02-15T03:25:15,Severe,10,20,99,Event,178
TE02381,EDGE0334,LOC026,2024-10-03T09:41:31,Low,90,90,0,Event,0
TE02382,EDGE0161,LOC028,2025-11-15T09:49:13,High,29,45,70,Weather-related,126
TE02383,EDGE0253,LOC009,2024-04-17T19:21:46,Severe,10,20,92,Construction,165
TE02384,EDGE0014,LOC007,2026-02-02T20:43:00,Low,85,90,11,Event,19
TE02385,EDGE0096,LOC008,2024-11-07T17:29:12,Moderate,56,70,38,Event,68
TE02386,EDGE0122,LOC058,2025-09-01T22:28:23,Low,80,90,21,Accident,37
TE02387,EDGE0171,LOC051,2024-10-04T04:48:22,Low,88,90,3,Weather-related,5
TE02388,EDGE0296,LOC072,2026-02-03T09:13:32,High,28,45,72,Rush Hour,129
TE02389,EDGE0331,LOC010,2024-06-17T10:34:51,Low,89,90,2,Rush Hour,3
TE02390,EDGE0290,LOC001,2024-08-11T11:57:33,Severe,10,20,99,Construction,178
TE02391,EDGE0286,LOC038,2026-04-19T20:13:39,Low,90,90,0,Event,0
TE02392,EDGE0210,LOC069,2025-10-31T22:17:55,Severe,10,20,95,Weather-related,171
TE02393,EDGE0336,LOC029,2024-12-05T06:02:19,Low,87,90,5,Rush Hour,9
TE02394,EDGE0046,LOC019,2024-06-14T01:16:34,Low,84,90,12,Construction,21
TE02395,EDGE0118,LOC057,2025-11-16T23:21:33,Moderate,50,70,55,Rush Hour,99
TE02396,EDGE0140,LOC066,2025-02-06T08:04:49,Low,87,90,5,Weather-related,9
TE02397,EDGE0172,LOC042,2024-06-09T10:49:22,Severe,10,20,95,Accident,171
TE02398,EDGE0051,LOC024,2024-02-24T03:42:30,Low,82,90,16,Accident,28
TE02399,EDGE0120,LOC023,2024-04-23T06:38:10,Low,78,90,25,Rush Hour,45
TE02400,EDGE0249,LOC035,2024-04-19T09:09:42,Moderate,56,70,38,Event,68
TE02401,EDGE0003,LOC066,2026-06-06T13:16:08,Severe,11,20,87,Rush Hour,156
TE02402,EDGE0092,LOC033,2025-01-24T06:54:32,Low,81,90,20,Weather-related,36
TE02403,EDGE0326,LOC027,2025-11-23T15:41:16,Severe,11,20,89,Accident,160
TE02404,EDGE0371,LOC030,2024-01-30T03:36:07,Moderate,54,70,45,Accident,81
TE02405,EDGE0208,LOC021,2026-02-12T03:39:08,High,30,45,64,Construction,115
TE02406,EDGE0050,LOC023,2024-08-19T05:41:22,Low,76,90,30,Event,54
TE02407,EDGE0215,LOC061,2024-01-02T08:20:52,Low,89,90,2,Accident,3
TE02408,EDGE0365,LOC043,2024-02-28T18:36:52,High,28,45,75,Weather-related,135
TE02409,EDGE0237,LOC020,2025-08-29T14:17:31,Severe,10,20,93,Construction,167
TE02410,EDGE0219,LOC039,2025-02-17T21:28:19,Low,89,90,1,Event,1
TE02411,EDGE0325,LOC061,2024-08-23T12:20:10,Moderate,52,70,49,Weather-related,88
TE02412,EDGE0271,LOC044,2025-05-27T08:59:09,Moderate,50,70,57,Construction,102
TE02413,EDGE0354,LOC075,2025-08-30T21:51:12,Moderate,55,70,41,Construction,73
TE02414,EDGE0182,LOC057,2026-06-11T16:08:29,High,28,45,74,Accident,133
TE02415,EDGE0190,LOC016,2024-01-06T18:05:09,Severe,10,20,97,Rush Hour,174
TE02416,EDGE0335,LOC032,2026-03-11T14:52:15,Severe,10,20,97,Accident,174
TE02417,EDGE0220,LOC053,2026-02-01T05:51:21,Low,81,90,19,Event,34
TE02418,EDGE0030,LOC061,2026-01-12T18:19:47,Low,83,90,14,Event,25
TE02419,EDGE0188,LOC046,2025-11-08T09:24:29,Severe,11,20,82,Construction,147
TE02420,EDGE0028,LOC024,2025-09-19T10:57:31,Moderate,53,70,46,Accident,82
TE02421,EDGE0364,LOC043,2024-04-18T21:30:20,High,27,45,80,Accident,144
TE02422,EDGE0354,LOC025,2026-04-19T01:27:29,High,29,45,70,Construction,126
TE02423,EDGE0236,LOC013,2024-12-16T20:10:50,Low,80,90,22,Weather-related,39
TE02424,EDGE0313,LOC044,2024-01-06T03:18:26,Low,88,90,3,Accident,5
TE02425,EDGE0143,LOC048,2025-08-20T04:21:38,Low,81,90,19,Event,34
TE02426,EDGE0155,LOC006,2026-01-18T20:44:09,Severe,11,20,85,Event,153
TE02427,EDGE0290,LOC053,2024-07-07T06:47:58,Moderate,53,70,46,Rush Hour,82
TE02428,EDGE0028,LOC043,2026-05-31T04:23:05,Low,83,90,14,Event,25
TE02429,EDGE0346,LOC055,2026-04-11T13:34:56,Severe,11,20,89,Weather-related,160
TE02430,EDGE0189,LOC039,2025-07-11T13:26:42,High,28,45,73,Construction,131
TE02431,EDGE0172,LOC015,2025-06-01T23:32:00,High,28,45,74,Weather-related,133
TE02432,EDGE0141,LOC067,2025-04-15T10:14:56,Moderate,56,70,38,Weather-related,68
TE02433,EDGE0040,LOC041,2025-09-14T08:00:08,Severe,10,20,100,Event,180
TE02434,EDGE0341,LOC016,2024-03-26T17:48:23,Low,78,90,25,Construction,45
TE02435,EDGE0262,LOC074,2024-05-20T20:18:35,Severe,10,20,97,Construction,174
TE02436,EDGE0215,LOC051,2025-07-21T13:26:06,Severe,10,20,96,Construction,172
TE02437,EDGE0340,LOC037,2026-04-10T12:18:46,Low,86,90,7,Weather-related,12
TE02438,EDGE0306,LOC017,2025-06-12T06:27:35,Moderate,55,70,42,Weather-related,75
TE02439,EDGE0224,LOC063,2024-05-04T23:38:46,Severe,10,20,98,Rush Hour,176
TE02440,EDGE0152,LOC062,2025-12-15T00:35:49,Low,90,90,0,Rush Hour,0
TE02441,EDGE0171,LOC047,2025-03-26T10:26:33,Severe,10,20,93,Rush Hour,167
TE02442,EDGE0363,LOC040,2024-11-11T12:52:48,High,31,45,61,Accident,109
TE02443,EDGE0063,LOC068,2024-10-01T08:48:27,High,27,45,78,Event,140
TE02444,EDGE0002,LOC050,2026-05-11T08:20:38,High,29,45,68,Rush Hour,122
TE02445,EDGE0139,LOC024,2024-03-02T02:22:21,Low,81,90,18,Event,32
TE02446,EDGE0104,LOC006,2025-08-19T18:39:35,Low,84,90,13,Accident,23
TE02447,EDGE0139,LOC064,2024-10-23T17:06:50,Moderate,51,70,53,Construction,95
TE02448,EDGE0262,LOC014,2025-04-09T06:41:38,Low,81,90,20,Event,36
TE02449,EDGE0044,LOC055,2025-08-29T00:09:29,Moderate,58,70,34,Accident,61
TE02450,EDGE0216,LOC020,2024-06-14T20:36:00,Moderate,54,70,43,Event,77
TE02451,EDGE0318,LOC064,2025-07-12T02:13:31,Moderate,49,70,60,Construction,108
TE02452,EDGE0085,LOC027,2026-01-25T18:10:00,Severe,10,20,98,Rush Hour,176
TE02453,EDGE0018,LOC051,2024-05-11T19:54:09,Moderate,53,70,48,Rush Hour,86
TE02454,EDGE0213,LOC001,2025-11-11T09:13:03,Moderate,53,70,48,Event,86
TE02455,EDGE0016,LOC028,2024-10-21T07:44:54,Low,78,90,26,Weather-related,46
TE02456,EDGE0092,LOC011,2024-08-05T09:27:05,High,29,45,68,Event,122
TE02457,EDGE0284,LOC058,2024-02-25T10:55:43,Low,85,90,9,Event,16
TE02458,EDGE0283,LOC061,2024-10-26T23:01:06,Moderate,56,70,39,Weather-related,70
TE02459,EDGE0114,LOC005,2024-02-09T09:39:39,High,29,45,69,Construction,124
TE02460,EDGE0084,LOC038,2025-01-05T11:22:12,Low,78,90,26,Rush Hour,46
TE02461,EDGE0255,LOC034,2026-01-29T23:54:41,Moderate,59,70,31,Weather-related,55
TE02462,EDGE0324,LOC036,2025-08-26T22:18:15,Low,84,90,12,Event,21
TE02463,EDGE0184,LOC041,2024-04-07T20:32:07,Low,85,90,11,Rush Hour,19
TE02464,EDGE0103,LOC024,2026-04-19T17:14:27,Severe,10,20,98,Event,176
TE02465,EDGE0082,LOC045,2025-04-23T01:02:19,Low,78,90,25,Accident,45
TE02466,EDGE0001,LOC048,2026-02-15T05:34:31,Moderate,52,70,49,Construction,88
TE02467,EDGE0292,LOC055,2026-04-09T10:43:39,Low,78,90,26,Construction,46
TE02468,EDGE0351,LOC038,2025-11-28T23:23:21,Moderate,56,70,40,Accident,72
TE02469,EDGE0034,LOC071,2024-01-26T12:07:05,Severe,11,20,81,Construction,145
TE02470,EDGE0058,LOC032,2024-02-27T13:03:04,Moderate,54,70,45,Rush Hour,81
TE02471,EDGE0244,LOC049,2025-06-11T01:27:56,Moderate,57,70,35,Construction,63
TE02472,EDGE0205,LOC055,2024-03-28T01:51:41,Severe,11,20,87,Rush Hour,156
TE02473,EDGE0112,LOC056,2025-06-08T15:03:43,Moderate,49,70,58,Weather-related,104
TE02474,EDGE0163,LOC034,2024-03-07T12:14:29,Low,88,90,3,Weather-related,5
TE02475,EDGE0044,LOC072,2025-09-21T22:25:43,Severe,10,20,91,Rush Hour,163
TE02476,EDGE0327,LOC068,2024-07-02T14:20:05,Moderate,53,70,47,Construction,84
TE02477,EDGE0299,LOC042,2024-11-24T19:56:03,Moderate,49,70,58,Accident,104
TE02478,EDGE0228,LOC031,2026-03-23T15:18:49,Low,80,90,22,Construction,39
TE02479,EDGE0180,LOC002,2025-12-13T01:17:08,Low,85,90,9,Event,16
TE02480,EDGE0162,LOC053,2026-04-13T12:27:31,Low,89,90,1,Event,1
TE02481,EDGE0126,LOC046,2024-08-19T09:23:37,Low,85,90,11,Event,19
TE02482,EDGE0253,LOC075,2026-06-18T23:34:25,High,31,45,61,Accident,109
TE02483,EDGE0268,LOC040,2024-12-27T22:20:05,Low,82,90,17,Event,30
TE02484,EDGE0023,LOC010,2024-04-21T21:36:09,Severe,10,20,99,Rush Hour,178
TE02485,EDGE0023,LOC068,2024-02-27T06:53:56,Low,84,90,13,Accident,23
TE02486,EDGE0186,LOC003,2024-08-07T22:52:31,Moderate,49,70,58,Rush Hour,104
TE02487,EDGE0128,LOC032,2026-01-29T11:18:57,Low,85,90,10,Construction,18
TE02488,EDGE0183,LOC048,2024-01-30T14:43:13,Moderate,59,70,31,Event,55
TE02489,EDGE0097,LOC062,2026-01-02T00:20:28,Moderate,55,70,41,Construction,73
TE02490,EDGE0325,LOC056,2024-03-12T03:36:39,High,28,45,74,Accident,133
TE02491,EDGE0369,LOC030,2025-01-11T23:51:40,Moderate,55,70,42,Accident,75
TE02492,EDGE0326,LOC055,2024-07-21T18:47:58,Moderate,55,70,42,Weather-related,75
TE02493,EDGE0319,LOC046,2024-01-23T07:34:25,Moderate,52,70,49,Accident,88
TE02494,EDGE0066,LOC012,2024-09-24T13:54:30,Low,86,90,8,Rush Hour,14
TE02495,EDGE0045,LOC068,2024-03-18T14:34:08,Severe,10,20,93,Weather-related,167
TE02496,EDGE0271,LOC004,2025-04-22T10:21:58,Moderate,56,70,39,Construction,70
TE02497,EDGE0226,LOC041,2024-05-31T03:19:03,High,30,45,65,Weather-related,117
TE02498,EDGE0261,LOC005,2025-12-09T15:47:39,High,29,45,69,Event,124
TE02499,EDGE0111,LOC040,2024-09-22T03:45:41,Severe,10,20,97,Construction,174
TE02500,EDGE0245,LOC036,2024-04-09T08:30:45,High,27,45,79,Rush Hour,142
TE02501,EDGE0359,LOC039,2024-06-14T04:18:52,Severe,11,20,86,Event,154
TE02502,EDGE0056,LOC051,2024-06-26T08:55:37,Severe,11,20,81,Event,145
TE02503,EDGE0236,LOC010,2026-02-11T06:51:10,Moderate,55,70,41,Rush Hour,73
TE02504,EDGE0079,LOC013,2024-12-08T15:32:23,High,29,45,69,Accident,124
TE02505,EDGE0340,LOC046,2024-04-08T00:54:55,High,28,45,73,Accident,131
TE02506,EDGE0266,LOC045,2024-11-10T19:00:33,Severe,10,20,93,Accident,167
TE02507,EDGE0360,LOC062,2025-10-24T02:18:54,Low,77,90,27,Weather-related,48
TE02508,EDGE0336,LOC066,2025-06-08T01:03:45,High,27,45,80,Event,144
TE02509,EDGE0107,LOC049,2025-09-16T11:58:02,Moderate,52,70,51,Construction,91
TE02510,EDGE0040,LOC064,2025-05-18T16:21:17,Low,86,90,8,Weather-related,14
TE02511,EDGE0072,LOC025,2024-07-06T15:50:28,Low,80,90,21,Construction,37
TE02512,EDGE0049,LOC055,2026-06-13T17:36:23,High,29,45,71,Weather-related,127
TE02513,EDGE0295,LOC065,2026-04-28T00:03:37,High,29,45,67,Event,120
TE02514,EDGE0336,LOC054,2024-08-01T08:00:40,Moderate,50,70,55,Rush Hour,99
TE02515,EDGE0172,LOC011,2025-05-14T13:44:23,Low,87,90,5,Accident,9
TE02516,EDGE0284,LOC069,2024-11-27T05:51:32,Moderate,54,70,43,Weather-related,77
TE02517,EDGE0288,LOC047,2024-03-11T19:35:22,Low,81,90,20,Accident,36
TE02518,EDGE0227,LOC019,2024-09-26T10:35:49,High,28,45,73,Weather-related,131
TE02519,EDGE0305,LOC003,2025-06-05T04:29:08,High,29,45,68,Weather-related,122
TE02520,EDGE0102,LOC015,2024-04-08T05:04:58,Moderate,58,70,34,Construction,61
TE02521,EDGE0106,LOC003,2024-07-06T13:43:05,Severe,10,20,95,Accident,171
TE02522,EDGE0190,LOC031,2025-03-01T11:29:04,Moderate,49,70,58,Event,104
TE02523,EDGE0246,LOC058,2024-08-07T09:41:22,Severe,11,20,86,Accident,154
TE02524,EDGE0177,LOC041,2025-10-06T22:04:30,Low,87,90,5,Event,9
TE02525,EDGE0330,LOC019,2024-09-18T01:23:23,Moderate,55,70,42,Accident,75
TE02526,EDGE0076,LOC069,2025-07-28T15:53:27,Low,90,90,0,Event,0
TE02527,EDGE0357,LOC042,2026-05-09T16:32:08,Low,80,90,22,Rush Hour,39
TE02528,EDGE0226,LOC052,2024-09-13T07:52:27,Severe,10,20,97,Accident,174
TE02529,EDGE0128,LOC045,2025-11-12T10:28:31,High,29,45,67,Rush Hour,120
TE02530,EDGE0022,LOC068,2025-01-13T11:43:45,High,29,45,67,Event,120
TE02531,EDGE0335,LOC024,2026-06-23T02:00:12,Moderate,57,70,37,Rush Hour,66
TE02532,EDGE0183,LOC066,2024-03-04T05:21:53,Severe,11,20,84,Weather-related,151
TE02533,EDGE0263,LOC051,2024-07-26T04:25:36,Low,76,90,29,Accident,52
TE02534,EDGE0020,LOC011,2024-06-04T07:04:17,Low,85,90,9,Weather-related,16
TE02535,EDGE0266,LOC068,2025-08-07T07:10:55,Moderate,53,70,46,Construction,82
TE02536,EDGE0061,LOC038,2024-09-02T01:28:58,Moderate,54,70,45,Weather-related,81
TE02537,EDGE0286,LOC048,2024-01-25T06:44:26,Moderate,51,70,52,Weather-related,93
TE02538,EDGE0317,LOC028,2026-01-26T11:27:48,Low,77,90,27,Weather-related,48
TE02539,EDGE0353,LOC009,2024-05-05T09:33:25,Low,83,90,15,Weather-related,27
TE02540,EDGE0227,LOC043,2024-01-10T20:43:46,Severe,10,20,98,Weather-related,176
TE02541,EDGE0072,LOC023,2024-01-12T05:19:48,High,28,45,72,Rush Hour,129
TE02542,EDGE0149,LOC006,2024-10-05T16:59:45,Low,87,90,5,Event,9
TE02543,EDGE0314,LOC014,2024-05-18T11:25:34,High,27,45,80,Construction,144
TE02544,EDGE0025,LOC064,2025-03-16T18:16:43,Moderate,53,70,47,Event,84
TE02545,EDGE0082,LOC075,2025-10-08T13:53:23,Moderate,57,70,37,Construction,66
TE02546,EDGE0240,LOC026,2026-01-09T11:01:52,Low,78,90,26,Rush Hour,46
TE02547,EDGE0116,LOC020,2024-07-16T02:53:32,Severe,10,20,96,Accident,172
TE02548,EDGE0040,LOC067,2024-11-16T06:12:36,Moderate,50,70,55,Construction,99
TE02549,EDGE0312,LOC061,2024-08-10T06:42:07,Moderate,51,70,53,Construction,95
TE02550,EDGE0134,LOC023,2025-02-24T21:44:19,Moderate,54,70,44,Rush Hour,79
TE02551,EDGE0255,LOC007,2026-03-23T14:05:30,Low,80,90,22,Event,39
TE02552,EDGE0017,LOC070,2025-11-30T16:50:32,High,31,45,62,Construction,111
TE02553,EDGE0171,LOC053,2025-10-02T01:38:28,Low,79,90,23,Event,41
TE02554,EDGE0059,LOC070,2025-01-06T16:01:35,Severe,10,20,94,Accident,169
TE02555,EDGE0018,LOC004,2024-09-28T03:39:21,Low,79,90,23,Rush Hour,41
TE02556,EDGE0303,LOC048,2024-02-28T10:37:13,Severe,10,20,92,Construction,165
TE02557,EDGE0256,LOC038,2024-10-06T14:54:13,Severe,10,20,98,Construction,176
TE02558,EDGE0051,LOC043,2026-02-15T13:09:42,Moderate,58,70,32,Accident,57
TE02559,EDGE0353,LOC067,2024-05-16T17:40:04,High,30,45,65,Rush Hour,117
TE02560,EDGE0235,LOC070,2025-04-12T21:32:28,Moderate,54,70,44,Rush Hour,79
TE02561,EDGE0079,LOC030,2025-06-24T08:55:15,Moderate,54,70,45,Weather-related,81
TE02562,EDGE0265,LOC001,2025-10-12T13:28:08,High,27,45,78,Construction,140
TE02563,EDGE0132,LOC033,2024-01-08T02:23:00,Severe,10,20,93,Event,167
TE02564,EDGE0369,LOC023,2026-05-16T08:57:03,Moderate,52,70,51,Event,91
TE02565,EDGE0231,LOC029,2025-01-01T01:15:32,Severe,10,20,91,Weather-related,163
TE02566,EDGE0008,LOC014,2024-10-25T02:39:26,Low,87,90,5,Weather-related,9
TE02567,EDGE0041,LOC033,2024-07-01T13:00:32,High,30,45,63,Construction,113
TE02568,EDGE0360,LOC015,2026-04-03T15:15:07,Low,90,90,0,Accident,0
TE02569,EDGE0131,LOC022,2024-05-28T15:21:09,Moderate,57,70,35,Event,63
TE02570,EDGE0109,LOC005,2025-07-16T04:39:30,Low,84,90,13,Event,23
TE02571,EDGE0026,LOC059,2026-04-18T10:19:31,Low,89,90,1,Rush Hour,1
TE02572,EDGE0083,LOC051,2026-02-27T10:29:27,Moderate,50,70,57,Event,102
TE02573,EDGE0327,LOC046,2024-12-06T15:12:24,High,27,45,80,Rush Hour,144
TE02574,EDGE0114,LOC022,2025-12-22T03:13:37,High,29,45,68,Weather-related,122
TE02575,EDGE0333,LOC075,2024-11-19T06:51:17,Severe,10,20,92,Accident,165
TE02576,EDGE0025,LOC001,2025-03-05T09:55:48,High,27,45,80,Rush Hour,144
TE02577,EDGE0232,LOC057,2024-03-23T10:33:23,Moderate,55,70,42,Weather-related,75
TE02578,EDGE0320,LOC034,2024-10-27T22:22:03,Low,78,90,25,Weather-related,45
TE02579,EDGE0138,LOC061,2024-06-24T00:58:55,Low,79,90,23,Weather-related,41
TE02580,EDGE0049,LOC042,2024-08-19T19:13:42,Moderate,53,70,47,Event,84
TE02581,EDGE0357,LOC014,2026-01-06T23:23:33,Low,80,90,22,Construction,39
TE02582,EDGE0157,LOC017,2026-02-11T20:41:51,Moderate,49,70,60,Weather-related,108
TE02583,EDGE0078,LOC006,2024-09-30T21:49:42,High,29,45,69,Event,124
TE02584,EDGE0020,LOC050,2024-09-05T04:16:09,Moderate,58,70,32,Rush Hour,57
TE02585,EDGE0249,LOC056,2024-03-07T23:27:58,Low,82,90,17,Rush Hour,30
TE02586,EDGE0086,LOC023,2024-03-24T22:17:43,Low,76,90,29,Event,52
TE02587,EDGE0166,LOC030,2025-07-19T18:06:06,High,28,45,74,Rush Hour,133
TE02588,EDGE0262,LOC075,2025-03-18T19:58:32,Moderate,54,70,43,Accident,77
TE02589,EDGE0080,LOC033,2024-11-21T14:04:20,High,27,45,79,Accident,142
TE02590,EDGE0168,LOC027,2025-11-06T05:44:00,Low,86,90,7,Construction,12
TE02591,EDGE0029,LOC013,2025-01-25T12:11:31,Moderate,53,70,48,Rush Hour,86
TE02592,EDGE0348,LOC018,2025-06-03T07:24:25,Moderate,56,70,40,Rush Hour,72
TE02593,EDGE0337,LOC027,2025-12-04T22:34:05,Moderate,49,70,59,Event,106
TE02594,EDGE0164,LOC063,2024-03-08T06:59:34,High,28,45,75,Event,135
TE02595,EDGE0006,LOC049,2024-06-11T05:06:02,Severe,10,20,100,Weather-related,180
TE02596,EDGE0068,LOC073,2024-03-22T11:43:22,Low,82,90,16,Rush Hour,28
TE02597,EDGE0173,LOC060,2026-04-14T18:15:24,Severe,10,20,99,Event,178
TE02598,EDGE0026,LOC021,2024-09-30T05:33:55,Low,87,90,6,Weather-related,10
TE02599,EDGE0021,LOC038,2024-09-02T12:22:02,Low,87,90,6,Construction,10
TE02600,EDGE0106,LOC046,2024-02-15T03:37:48,High,27,45,79,Construction,142
TE02601,EDGE0361,LOC066,2026-01-23T12:23:58,Moderate,59,70,31,Event,55
TE02602,EDGE0074,LOC070,2026-03-10T21:00:07,Low,89,90,1,Construction,1
TE02603,EDGE0297,LOC059,2024-06-29T07:13:12,Moderate,51,70,54,Weather-related,97
TE02604,EDGE0352,LOC021,2024-04-20T01:50:00,Low,84,90,12,Construction,21
TE02605,EDGE0051,LOC024,2024-12-31T12:36:48,Moderate,52,70,51,Accident,91
TE02606,EDGE0068,LOC044,2025-11-22T00:07:29,Low,87,90,6,Construction,10
TE02607,EDGE0279,LOC072,2026-06-19T15:05:08,Moderate,54,70,44,Accident,79
TE02608,EDGE0152,LOC027,2025-05-21T09:07:43,Severe,11,20,83,Rush Hour,149
TE02609,EDGE0105,LOC056,2025-10-12T23:55:23,Low,79,90,23,Weather-related,41
TE02610,EDGE0227,LOC032,2024-11-04T17:59:20,Moderate,51,70,52,Construction,93
TE02611,EDGE0107,LOC019,2025-05-20T22:24:55,Severe,10,20,92,Weather-related,165
TE02612,EDGE0244,LOC045,2024-12-23T09:22:44,Low,77,90,27,Rush Hour,48
TE02613,EDGE0083,LOC072,2024-06-20T02:03:03,Moderate,54,70,43,Accident,77
TE02614,EDGE0240,LOC019,2025-05-21T15:05:26,Low,82,90,17,Event,30
TE02615,EDGE0329,LOC052,2024-12-19T20:19:51,Low,82,90,17,Weather-related,30
TE02616,EDGE0242,LOC044,2024-06-01T08:05:45,Moderate,58,70,33,Rush Hour,59
TE02617,EDGE0168,LOC017,2025-01-03T08:24:47,Moderate,57,70,35,Accident,63
TE02618,EDGE0335,LOC061,2025-10-02T22:40:24,Low,81,90,19,Event,34
TE02619,EDGE0263,LOC037,2024-11-06T14:53:37,High,28,45,74,Construction,133
