event_id,event_type,title,severity,location,latitude,longitude,start_time,end_time,affected_radius_km,impact_type,expected_delay_minutes,description
EE00312,Customs Delay,Documentation backlog,LOW,Albany,41.822,-73.033,2025-05-12T10:03:33,2025-05-16T00:23:16.999066,123,Inspection Required,15,Customs Delay near Albany — severity LOW. Expected delays of up to 15 minutes.
EE00313,Road Closure,Bridge weight restriction,HIGH,Cincinnati,38.5851,-85.3883,2026-05-13T15:05:58,2026-05-19T09:06:23.027642,174,Delay,328,Road Closure near Cincinnati — severity HIGH. Expected delays of up to 328 minutes.
EE00314,Port Disruption,Port congestion surge,MEDIUM,Indianapolis,40.6721,-86.5662,2025-04-23T13:21:43,2025-04-26T11:09:47.243589,63,Delay,70,Port Disruption near Indianapolis — severity MEDIUM. Expected delays of up to 70 minutes.
EE00315,Security Event,Facility lockdown,HIGH,San Francisco,38.7651,-122.7234,2025-02-18T10:12:52,2025-02-25T00:12:56.608135,149,Inspection Required,333,Security Event near San Francisco — severity HIGH. Expected delays of up to 333 minutes.
EE00316,Road Closure,Emergency road closure,HIGH,Raleigh,36.4146,-77.8383,2025-10-11T03:31:26,2025-10-13T16:22:38.289318,122,Route Closure,258,Road Closure near Raleigh — severity HIGH. Expected delays of up to 258 minutes.
EE00317,Security Event,Facility lockdown,HIGH,Portland ME,44.1965,-70.1173,2024-07-08T18:19:34,2024-07-10T22:38:32.175968,70,Capacity Reduction,410,Security Event near Portland ME — severity HIGH. Expected delays of up to 410 minutes.
EE00318,Port Disruption,Port congestion surge,MEDIUM,Miami,26.4461,-79.4852,2026-01-29T19:05:23,2026-02-03T18:21:58.464448,172,Route Closure,91,Port Disruption near Miami — severity MEDIUM. Expected delays of up to 91 minutes.
EE00319,Public Event,Political rally road closures,LOW,Las Vegas,35.7579,-115.1941,2025-12-20T06:54:51,2025-12-21T03:35:13.446789,220,Inspection Required,33,Public Event near Las Vegas — severity LOW. Expected delays of up to 33 minutes.
EE00320,Road Closure,Highway section closed for repairs,HIGH,Indianapolis,39.3261,-85.766,2026-02-05T00:10:01,2026-02-08T04:33:43.584402,372,Delay,414,Road Closure near Indianapolis — severity HIGH. Expected delays of up to 414 minutes.
EE00321,Port Disruption,Port congestion surge,LOW,Cincinnati,39.3541,-84.3641,2024-12-05T23:55:00,2024-12-08T06:52:57.682334,390,Inspection Required,53,Port Disruption near Cincinnati — severity LOW. Expected delays of up to 53 minutes.
EE00322,Infrastructure Failure,Bridge structural issue,MEDIUM,Portland,45.919,-122.2024,2024-09-07T23:27:22,2024-09-09T01:59:38.668445,72,Delay,171,Infrastructure Failure near Portland — severity MEDIUM. Expected delays of up to 171 minutes.
EE00323,Labor Strike,Port workers strike,CRITICAL,Louisville,37.2594,-86.042,2025-09-02T15:09:06,2025-09-07T16:27:01.435573,57,Delay,638,Labor Strike near Louisville — severity CRITICAL. Expected delays of up to 638 minutes.
EE00324,Road Closure,Highway section closed for repairs,LOW,Montgomery,31.6924,-86.8424,2025-03-26T06:07:21,2025-03-29T01:00:07.824426,256,Route Closure,10,Road Closure near Montgomery — severity LOW. Expected delays of up to 10 minutes.
EE00325,Public Event,Festival road closures,MEDIUM,Jacksonville,31.0286,-81.2205,2025-01-18T21:52:18,2025-01-20T10:04:11.968507,421,Delay,160,Public Event near Jacksonville — severity MEDIUM. Expected delays of up to 160 minutes.
EE00326,Infrastructure Failure,Bridge structural issue,MEDIUM,Portland,45.0771,-122.8195,2024-01-31T09:15:40,2024-02-03T05:51:27.125467,383,Delay,92,Infrastructure Failure near Portland — severity MEDIUM. Expected delays of up to 92 minutes.
EE00327,Road Closure,Highway section closed for repairs,HIGH,Columbus,40.2853,-83.2684,2026-06-06T02:03:10,2026-06-09T23:44:05.931191,138,Route Closure,402,Road Closure near Columbus — severity HIGH. Expected delays of up to 402 minutes.
EE00328,Customs Delay,Increased customs inspections,LOW,Nashville,36.0536,-86.7557,2025-05-31T17:07:40,2025-06-03T20:02:24.154976,181,Route Closure,31,Customs Delay near Nashville — severity LOW. Expected delays of up to 31 minutes.
EE00329,Public Event,Political rally road closures,LOW,Phoenix,34.2031,-111.4591,2025-02-09T12:11:57,2025-02-15T21:39:02.440068,268,Delay,59,Public Event near Phoenix — severity LOW. Expected delays of up to 59 minutes.
EE00330,Public Event,Festival road closures,CRITICAL,Springfield,37.2763,-93.1242,2025-01-29T09:56:17,2025-02-04T10:30:58.991671,480,Delay,585,Public Event near Springfield — severity CRITICAL. Expected delays of up to 585 minutes.
EE00331,Port Disruption,Vessel backlog,LOW,Miami,24.7746,-81.1877,2026-06-16T06:49:17,2026-06-19T06:15:02.746882,407,Route Closure,15,Port Disruption near Miami — severity LOW. Expected delays of up to 15 minutes.
EE00332,Customs Delay,Increased customs inspections,LOW,Tampa,28.6845,-83.3808,2026-02-12T19:09:43,2026-02-14T03:42:34.417394,337,Capacity Reduction,25,Customs Delay near Tampa — severity LOW. Expected delays of up to 25 minutes.
EE00333,Infrastructure Failure,Rail track damage,MEDIUM,Oakland,37.5816,-121.8021,2024-06-29T22:38:54,2024-07-03T17:15:41.271927,276,Route Closure,130,Infrastructure Failure near Oakland — severity MEDIUM. Expected delays of up to 130 minutes.
EE00334,Port Disruption,Equipment malfunction at terminal,MEDIUM,Salt Lake City,41.2086,-112.659,2024-10-07T08:03:13,2024-10-11T21:18:55.146763,339,Inspection Required,177,Port Disruption near Salt Lake City — severity MEDIUM. Expected delays of up to 177 minutes.
EE00335,Infrastructure Failure,Power outage at facility,LOW,Atlanta,34.5051,-85.3607,2025-11-25T02:54:27,2025-11-30T02:09:42.362548,428,Inspection Required,54,Infrastructure Failure near Atlanta — severity LOW. Expected delays of up to 54 minutes.
EE00336,Geopolitical Event,Tariff increase announced,LOW,Portland ME,43.6783,-69.8914,2026-06-23T12:26:31,2026-06-29T10:46:31.510098,388,Capacity Reduction,48,Geopolitical Event near Portland ME — severity LOW. Expected delays of up to 48 minutes.
EE00337,Customs Delay,System outage at customs,LOW,Rochester,43.715,-77.38,2025-11-12T15:30:02,2025-11-15T12:39:02.679386,376,Inspection Required,19,Customs Delay near Rochester — severity LOW. Expected delays of up to 19 minutes.
EE00338,Customs Delay,System outage at customs,HIGH,Topeka,38.6562,-96.6594,2024-01-05T04:13:08,2024-01-05T17:59:26.716114,271,Route Closure,243,Customs Delay near Topeka — severity HIGH. Expected delays of up to 243 minutes.
EE00339,Customs Delay,Documentation backlog,LOW,Charlotte,36.1136,-81.5283,2024-10-17T04:12:43,2024-10-18T09:47:47.670662,466,Inspection Required,56,Customs Delay near Charlotte — severity LOW. Expected delays of up to 56 minutes.
EE00340,Public Event,Political rally road closures,LOW,San Diego,32.9819,-117.2905,2026-06-06T02:02:02,2026-06-10T20:29:37.526646,489,Capacity Reduction,39,Public Event near San Diego — severity LOW. Expected delays of up to 39 minutes.
EE00341,Port Disruption,Port congestion surge,MEDIUM,Houston,29.7449,-94.8084,2024-09-27T19:30:52,2024-10-04T00:10:37.109180,170,Inspection Required,90,Port Disruption near Houston — severity MEDIUM. Expected delays of up to 90 minutes.
EE00342,Security Event,Facility lockdown,HIGH,Philadelphia,40.2641,-75.3605,2025-11-14T17:40:19,2025-11-15T23:40:44.368303,73,Route Closure,389,Security Event near Philadelphia — severity HIGH. Expected delays of up to 389 minutes.
EE00343,Infrastructure Failure,Rail track damage,MEDIUM,San Antonio,30.3112,-98.7857,2024-04-18T13:24:27,2024-04-20T19:49:57.682638,379,Delay,67,Infrastructure Failure near San Antonio — severity MEDIUM. Expected delays of up to 67 minutes.
EE00344,Road Closure,Bridge weight restriction,LOW,Chicago,41.6391,-88.4593,2024-09-08T19:08:14,2024-09-10T08:41:23.471459,404,Route Closure,55,Road Closure near Chicago — severity LOW. Expected delays of up to 55 minutes.
EE00345,Port Disruption,Vessel backlog,LOW,Madison,43.2834,-90.2676,2024-03-27T02:51:38,2024-04-02T03:15:21.597935,230,Route Closure,23,Port Disruption near Madison — severity LOW. Expected delays of up to 23 minutes.
EE00346,Geopolitical Event,Border control tightened,MEDIUM,Tucson,32.615,-111.829,2025-05-29T08:39:55,2025-05-30T03:31:56.900399,485,Capacity Reduction,77,Geopolitical Event near Tucson — severity MEDIUM. Expected delays of up to 77 minutes.
EE00347,Infrastructure Failure,Rail track damage,LOW,Des Moines,41.6975,-93.4595,2025-01-17T21:47:20,2025-01-19T04:39:49.030147,464,Route Closure,20,Infrastructure Failure near Des Moines — severity LOW. Expected delays of up to 20 minutes.
EE00348,Customs Delay,Documentation backlog,LOW,Madison,43.6503,-89.3127,2025-12-28T19:21:23,2025-12-30T06:27:03.040657,347,Inspection Required,34,Customs Delay near Madison — severity LOW. Expected delays of up to 34 minutes.
EE00349,Port Disruption,Equipment malfunction at terminal,LOW,Seattle,47.7236,-122.3471,2026-03-29T15:59:11,2026-03-31T16:49:16.673104,381,Route Closure,33,Port Disruption near Seattle — severity LOW. Expected delays of up to 33 minutes.
EE00350,Security Event,Facility lockdown,MEDIUM,Springfield,37.8839,-93.4537,2026-02-12T03:38:05,2026-02-14T11:08:56.795088,375,Inspection Required,160,Security Event near Springfield — severity MEDIUM. Expected delays of up to 160 minutes.
EE00351,Road Closure,Highway section closed for repairs,LOW,Washington,38.334,-76.2186,2024-06-23T18:47:31,2024-06-28T21:30:30.754544,350,Inspection Required,50,Road Closure near Washington — severity LOW. Expected delays of up to 50 minutes.
EE00352,Road Closure,Bridge weight restriction,MEDIUM,Indianapolis,39.8071,-86.6481,2024-11-28T19:20:29,2024-11-30T05:37:42.383833,262,Delay,98,Road Closure near Indianapolis — severity MEDIUM. Expected delays of up to 98 minutes.
EE00353,Labor Strike,Warehouse staff walkout,LOW,Boston,42.8249,-70.3456,2026-01-31T16:44:02,2026-02-02T06:38:32.502223,164,Capacity Reduction,57,Labor Strike near Boston — severity LOW. Expected delays of up to 57 minutes.
EE00354,Public Event,Political rally road closures,MEDIUM,Houston,28.8654,-95.0933,2025-05-22T18:50:57,2025-05-27T14:59:18.806349,436,Route Closure,97,Public Event near Houston — severity MEDIUM. Expected delays of up to 97 minutes.
EE00355,Infrastructure Failure,Rail track damage,LOW,Pittsburgh,40.9492,-80.6611,2024-08-02T19:16:45,2024-08-04T22:25:11.193619,181,Inspection Required,56,Infrastructure Failure near Pittsburgh — severity LOW. Expected delays of up to 56 minutes.
EE00356,Security Event,Facility lockdown,LOW,New York,41.1867,-73.7567,2026-06-19T08:15:16,2026-06-25T02:43:03.275267,496,Capacity Reduction,37,Security Event near New York — severity LOW. Expected delays of up to 37 minutes.
EE00357,Road Closure,Emergency road closure,CRITICAL,New Orleans,30.5349,-89.5329,2026-05-17T07:23:21,2026-05-20T16:44:13.993311,412,Capacity Reduction,703,Road Closure near New Orleans — severity CRITICAL. Expected delays of up to 703 minutes.
EE00358,Security Event,Facility lockdown,MEDIUM,Omaha,40.7845,-96.1678,2026-03-17T03:40:07,2026-03-21T11:52:21.578153,97,Capacity Reduction,124,Security Event near Omaha — severity MEDIUM. Expected delays of up to 124 minutes.
EE00359,Customs Delay,Documentation backlog,MEDIUM,Hartford,41.0601,-72.6273,2025-01-12T12:42:38,2025-01-15T13:13:40.186189,254,Route Closure,98,Customs Delay near Hartford — severity MEDIUM. Expected delays of up to 98 minutes.
EE00360,Road Closure,Emergency road closure,MEDIUM,Boston,42.1212,-72.0503,2024-07-21T23:40:06,2024-07-22T15:35:25.370917,112,Inspection Required,112,Road Closure near Boston — severity MEDIUM. Expected delays of up to 112 minutes.
EE00361,Geopolitical Event,Trade restrictions imposed,HIGH,Philadelphia,40.3637,-74.9201,2024-08-19T20:03:17,2024-08-21T22:14:38.367926,104,Inspection Required,391,Geopolitical Event near Philadelphia — severity HIGH. Expected delays of up to 391 minutes.
EE00362,Customs Delay,System outage at customs,MEDIUM,Portland ME,42.6752,-71.2454,2024-02-13T14:50:15,2024-02-14T12:36:41.148165,133,Delay,62,Customs Delay near Portland ME — severity MEDIUM. Expected delays of up to 62 minutes.
EE00363,Customs Delay,Increased customs inspections,CRITICAL,Austin,29.5237,-98.6274,2024-06-02T02:26:57,2024-06-08T18:07:29.606331,392,Route Closure,963,Customs Delay near Austin — severity CRITICAL. Expected delays of up to 963 minutes.
EE00364,Geopolitical Event,Tariff increase announced,MEDIUM,Detroit,41.5496,-83.6197,2024-07-28T06:35:14,2024-08-01T23:56:52.309791,388,Capacity Reduction,162,Geopolitical Event near Detroit — severity MEDIUM. Expected delays of up to 162 minutes.
EE00365,Road Closure,Highway section closed for repairs,MEDIUM,Indianapolis,40.6689,-85.9897,2025-07-19T22:21:34,2025-07-22T01:19:44.246910,212,Route Closure,164,Road Closure near Indianapolis — severity MEDIUM. Expected delays of up to 164 minutes.
EE00366,Public Event,Major sporting event causing traffic,LOW,Little Rock,34.7609,-91.4602,2025-09-08T22:08:32,2025-09-09T16:12:49.207704,155,Inspection Required,38,Public Event near Little Rock — severity LOW. Expected delays of up to 38 minutes.
EE00367,Public Event,Political rally road closures,MEDIUM,Tucson,31.9795,-110.8809,2024-03-25T08:06:03,2024-03-30T00:22:27.953141,442,Capacity Reduction,148,Public Event near Tucson — severity MEDIUM. Expected delays of up to 148 minutes.
EE00368,Port Disruption,Equipment malfunction at terminal,MEDIUM,Portland ME,44.0292,-70.426,2026-05-01T06:09:20,2026-05-03T16:01:25.334990,444,Delay,87,Port Disruption near Portland ME — severity MEDIUM. Expected delays of up to 87 minutes.
EE00369,Public Event,Festival road closures,LOW,Charlotte,35.8202,-81.4852,2024-10-19T17:34:10,2024-10-22T09:06:52.788697,311,Inspection Required,43,Public Event near Charlotte — severity LOW. Expected delays of up to 43 minutes.
EE00370,Public Event,Festival road closures,LOW,Springfield,36.742,-93.8017,2024-09-26T03:50:13,2024-09-30T21:40:48.599620,480,Route Closure,42,Public Event near Springfield — severity LOW. Expected delays of up to 42 minutes.
EE00371,Port Disruption,Equipment malfunction at terminal,HIGH,Phoenix,33.9479,-112.4941,2024-02-28T11:57:31,2024-03-01T03:53:12.687599,83,Inspection Required,441,Port Disruption near Phoenix — severity HIGH. Expected delays of up to 441 minutes.
EE00372,Geopolitical Event,Border control tightened,HIGH,Atlanta,33.6892,-84.5766,2024-03-10T01:47:53,2024-03-17T01:42:14.265325,148,Route Closure,276,Geopolitical Event near Atlanta — severity HIGH. Expected delays of up to 276 minutes.
EE00373,Road Closure,Bridge weight restriction,MEDIUM,Cincinnati,38.9149,-85.2152,2025-02-16T03:31:55,2025-02-19T05:44:53.965051,255,Route Closure,161,Road Closure near Cincinnati — severity MEDIUM. Expected delays of up to 161 minutes.
EE00374,Public Event,Political rally road closures,MEDIUM,Baton Rouge,30.5998,-90.4309,2026-05-10T22:26:49,2026-05-17T05:10:27.587696,198,Inspection Required,105,Public Event near Baton Rouge — severity MEDIUM. Expected delays of up to 105 minutes.
EE00375,Public Event,Major sporting event causing traffic,MEDIUM,New York,40.4972,-74.5599,2026-01-29T13:12:24,2026-02-03T14:37:34.984643,404,Route Closure,64,Public Event near New York — severity MEDIUM. Expected delays of up to 64 minutes.
EE00376,Customs Delay,Increased customs inspections,HIGH,Orlando,27.5826,-82.2489,2025-12-24T06:54:04,2025-12-27T08:22:12.009349,221,Capacity Reduction,454,Customs Delay near Orlando — severity HIGH. Expected delays of up to 454 minutes.
EE00377,Port Disruption,Equipment malfunction at terminal,HIGH,Lexington,38.7123,-84.571,2026-03-16T15:42:14,2026-03-17T13:04:41.535744,68,Delay,243,Port Disruption near Lexington — severity HIGH. Expected delays of up to 243 minutes.
EE00378,Customs Delay,Increased customs inspections,MEDIUM,Austin,29.507,-98.2422,2026-02-21T02:22:32,2026-02-24T18:43:10.145594,93,Capacity Reduction,129,Customs Delay near Austin — severity MEDIUM. Expected delays of up to 129 minutes.
EE00379,Road Closure,Emergency road closure,HIGH,Sacramento,38.5196,-121.5266,2026-02-24T21:53:34,2026-02-27T02:05:04.413654,242,Inspection Required,355,Road Closure near Sacramento — severity HIGH. Expected delays of up to 355 minutes.
EE00380,Port Disruption,Vessel backlog,LOW,Portland,45.6218,-122.2183,2026-06-02T18:55:25,2026-06-06T10:22:50.185328,251,Route Closure,15,Port Disruption near Portland — severity LOW. Expected delays of up to 15 minutes.
EE00381,Port Disruption,Vessel backlog,CRITICAL,Richmond,38.4079,-77.4355,2025-11-11T23:36:58,2025-11-16T07:48:54.446626,362,Delay,1105,Port Disruption near Richmond — severity CRITICAL. Expected delays of up to 1105 minutes.
EE00382,Security Event,Security inspection delays,LOW,Nashville,35.9631,-87.4469,2025-06-26T15:19:46,2025-07-03T07:19:09.798088,376,Capacity Reduction,43,Security Event near Nashville — severity LOW. Expected delays of up to 43 minutes.
