event_id,event_type,severity,latitude,longitude,affected_radius_km,start_time,end_time,temperature,precipitation,wind_speed,visibility,delay_multiplier,expected_delay_minutes
WE00632,Fog,MEDIUM,39.3218,-92.5169,248,2025-04-28T04:22:17,2025-04-29T18:33:12.030439,42.9,10.5,127.8,0.6,1.77,84
WE00633,Snowstorm,LOW,34.3542,-117.9227,79,2024-06-16T22:12:48,2024-06-18T06:19:16.679164,0.3,179.1,20.2,4.7,1.1,17
WE00634,Snowstorm,CRITICAL,28.1847,-83.2393,733,2026-06-17T22:55:50,2026-06-19T00:30:20.406978,34.9,124.2,150.7,0.0,4.16,260
WE00635,Extreme Wind,MEDIUM,39.1905,-96.5815,224,2024-02-09T21:21:39,2024-02-10T01:03:08.665574,20.6,24.5,62.6,2.3,1.5,64
WE00636,Thunderstorm,LOW,36.3772,-89.5193,99,2025-04-29T14:36:32,2025-04-29T18:46:41.250125,-1.0,127.5,133.8,1.9,1.24,22
WE00637,Fog,LOW,34.4158,-83.826,116,2026-06-13T11:15:28,2026-06-15T22:52:24.608244,-12.1,15.7,101.2,4.5,1.44,7
WE00638,Snowstorm,MEDIUM,34.6751,-95.0502,186,2025-08-06T00:27:27,2025-08-08T18:19:32.051784,30.0,17.7,93.2,5.1,1.81,81
WE00639,Tornado,HIGH,25.327,-84.8659,393,2025-09-08T04:20:57,2025-09-09T06:05:21.068863,-8.9,112.0,156.5,0.0,2.45,166
WE00640,Heavy Rain,HIGH,40.7372,-88.7057,458,2024-11-04T02:16:12,2024-11-05T11:37:32.257043,19.4,69.5,26.9,4.0,2.27,111
WE00641,Extreme Wind,LOW,40.2064,-68.8675,149,2024-04-28T01:21:14,2024-04-30T00:12:44.387534,-1.9,113.4,64.9,7.2,1.39,14
WE00642,Hurricane,LOW,22.9212,-82.6745,134,2025-01-12T06:04:52,2025-01-12T14:05:08.168992,15.5,94.2,169.9,9.5,1.2,24
WE00643,Fog,CRITICAL,47.2825,-124.8616,399,2024-06-07T07:09:21,2024-06-08T17:11:39.239404,14.6,32.4,149.6,0.0,4.61,362
WE00644,Thunderstorm,LOW,45.3148,-70.8133,88,2025-04-13T11:49:02,2025-04-14T05:21:28.417309,7.8,78.5,199.2,3.5,1.19,13
WE00645,Tornado,HIGH,36.3226,-92.3018,230,2024-07-07T01:15:35,2024-07-07T18:00:32.318926,18.4,112.7,50.1,0.0,2.1,151
WE00646,Hurricane,MEDIUM,44.0549,-95.819,209,2026-05-29T03:29:41,2026-05-29T15:03:55.889034,-17.1,60.3,91.0,3.4,1.53,66
WE00647,Hurricane,HIGH,36.2177,-94.6538,463,2024-03-04T19:10:05,2024-03-05T21:03:19.565378,11.9,157.0,86.5,0.2,2.42,138
WE00648,Extreme Heat,MEDIUM,35.5123,-82.849,250,2025-06-23T08:41:40,2025-06-25T11:06:47.152734,31.1,25.5,125.7,0.0,1.66,66
WE00649,Tornado,LOW,38.805,-100.2661,92,2026-04-07T14:10:56,2026-04-08T17:57:17.240417,-6.3,126.7,45.1,8.8,1.28,17
WE00650,Extreme Wind,MEDIUM,28.7791,-98.1431,163,2025-10-27T11:05:23,2025-10-27T14:43:26.734669,25.8,151.6,24.9,3.0,1.69,87
WE00651,Snowstorm,CRITICAL,42.8307,-110.5661,344,2025-07-29T15:53:01,2025-07-30T14:09:00.858621,-6.0,137.2,159.4,0.0,4.27,593
WE00652,Extreme Heat,MEDIUM,46.1205,-96.0321,170,2024-04-17T02:53:36,2024-04-17T22:45:01.658706,22.8,4.2,165.9,1.4,1.72,66
WE00653,Extreme Wind,LOW,44.8659,-81.3906,112,2026-02-24T23:35:07,2026-02-25T14:42:37.978357,18.0,49.2,30.0,8.0,1.3,18
WE00654,Fog,LOW,35.328,-121.3232,121,2025-06-14T02:01:13,2025-06-14T07:42:07.416078,28.2,9.4,105.4,2.6,1.05,20
WE00655,Tornado,LOW,38.3856,-112.5965,69,2024-01-20T15:42:22,2024-01-23T14:04:49.596739,17.9,45.6,29.6,0.1,1.34,23
WE00656,Tornado,LOW,41.3738,-77.5709,147,2025-10-14T12:55:29,2025-10-15T07:03:06.800426,-10.6,188.6,66.1,0.3,1.3,12
WE00657,Extreme Wind,LOW,31.8617,-89.2603,72,2026-01-31T12:02:39,2026-02-01T16:04:43.657049,5.7,184.0,196.4,3.9,1.2,13
WE00658,Fog,MEDIUM,42.0417,-84.8382,256,2024-06-12T22:46:27,2024-06-14T00:59:04.794126,9.5,95.0,12.2,6.7,1.75,39
WE00659,Thunderstorm,CRITICAL,40.6005,-76.9021,583,2025-11-04T10:55:25,2025-11-04T13:40:18.648321,7.2,72.0,55.1,0.0,4.22,465
WE00660,Hurricane,LOW,38.4983,-82.1943,90,2025-07-16T15:20:55,2025-07-17T00:27:25.635983,32.7,31.5,39.4,6.9,1.17,23
WE00661,Thunderstorm,MEDIUM,34.2246,-80.8487,266,2025-12-15T04:19:30,2025-12-17T12:32:23.581713,31.1,62.4,190.3,5.6,1.98,42
WE00662,Fog,LOW,33.8334,-89.4283,139,2024-08-25T15:55:24,2024-08-27T16:23:51.344042,28.5,77.3,113.5,7.7,1.34,14
WE00663,Ice,LOW,37.6545,-78.0668,93,2025-11-07T12:08:15,2025-11-09T22:16:11.042220,-18.2,103.8,148.1,0.2,1.04,14
WE00664,Hurricane,HIGH,39.4122,-94.8731,288,2024-09-30T14:51:42,2024-10-03T09:17:26.475224,-8.4,171.9,66.7,0.0,2.67,135
WE00665,Ice,LOW,37.4164,-115.631,122,2026-03-21T12:07:42,2026-03-21T14:40:55.934101,17.6,5.4,78.4,3.4,1.08,29
WE00666,Thunderstorm,MEDIUM,37.2325,-92.357,118,2025-02-23T13:24:05,2025-02-23T23:32:42.992963,-5.1,185.2,155.5,0.0,1.51,79
WE00667,Fog,HIGH,40.9561,-75.1667,472,2026-04-16T00:32:24,2026-04-16T18:32:34.106356,-12.7,74.8,6.3,1.7,2.47,226
WE00668,Hurricane,CRITICAL,36.5528,-77.721,780,2026-01-21T02:05:36,2026-01-22T05:56:56.977779,37.9,136.4,184.6,0.0,4.09,436
WE00669,Extreme Heat,MEDIUM,48.4562,-109.2239,153,2025-12-23T03:45:01,2025-12-23T23:22:51.690618,-18.9,3.3,19.6,4.3,1.9,86
WE00670,Fog,LOW,35.4315,-82.3967,115,2025-11-07T15:23:38,2025-11-09T19:01:07.725282,38.1,98.6,148.8,7.2,1.11,19
WE00671,Ice,MEDIUM,39.4946,-84.6207,162,2025-02-20T22:30:39,2025-02-22T09:05:17.068956,35.3,127.6,113.4,6.9,1.85,72
WE00672,Hurricane,LOW,41.5925,-86.2393,136,2025-05-15T16:23:08,2025-05-17T23:05:35.694713,-12.3,164.5,178.0,7.1,1.22,13
WE00673,Fog,LOW,35.8877,-106.0053,68,2025-01-16T08:43:23,2025-01-18T17:16:43.381481,42.1,2.9,69.0,8.6,1.08,29
WE00674,Tornado,MEDIUM,42.3086,-70.8669,149,2024-05-14T15:01:37,2024-05-16T05:00:28.823022,37.2,168.0,26.0,7.6,1.53,79
WE00675,Hurricane,HIGH,36.1432,-115.6681,214,2025-03-09T07:11:55,2025-03-11T08:33:48.251285,16.2,78.9,52.0,2.2,2.96,120
WE00676,Snowstorm,MEDIUM,38.2268,-79.4459,271,2025-12-01T07:07:00,2025-12-01T14:13:23.774442,17.3,172.8,63.3,3.2,1.63,44
WE00677,Hurricane,LOW,41.7051,-76.1718,146,2025-01-13T19:53:16,2025-01-16T00:10:53.813967,24.0,117.7,95.6,9.2,1.33,10
WE00678,Extreme Wind,MEDIUM,33.3667,-98.5012,170,2025-12-22T21:35:14,2025-12-23T21:11:32.978634,-12.9,30.5,108.8,7.4,1.77,58
WE00679,Fog,MEDIUM,37.2403,-120.2402,132,2026-06-04T05:32:04,2026-06-06T21:57:44.807992,25.3,112.2,5.9,0.0,1.9,65
WE00680,Heavy Rain,LOW,41.7663,-85.835,108,2025-08-11T17:44:43,2025-08-12T05:28:29.081886,30.1,106.9,128.2,3.3,1.43,5
WE00681,Extreme Wind,LOW,41.9255,-109.8362,94,2025-06-06T13:46:30,2025-06-08T10:06:36.274586,9.6,57.3,40.8,7.9,1.04,17
WE00682,Fog,LOW,38.0254,-82.991,90,2024-02-14T14:00:48,2024-02-16T20:39:43.996505,-16.9,87.5,171.6,3.6,1.48,7
WE00683,Fog,MEDIUM,41.3276,-86.9828,247,2026-02-06T21:04:55,2026-02-07T05:23:26.627062,10.0,183.4,17.5,6.5,1.83,53
WE00684,Fog,MEDIUM,31.1439,-114.5954,289,2025-05-19T21:24:23,2025-05-22T16:31:13.283972,-16.2,37.5,118.3,1.2,1.73,89
WE00685,Hurricane,HIGH,35.6738,-120.939,367,2024-10-09T11:28:52,2024-10-10T09:34:07.174518,21.3,152.6,168.4,0.0,2.7,184
WE00686,Heavy Rain,MEDIUM,41.5407,-69.8833,251,2026-01-27T09:10:44,2026-01-28T15:20:00.576711,-18.1,96.9,17.1,5.1,1.95,35
WE00687,Ice,HIGH,41.5684,-81.0879,254,2024-11-25T12:24:04,2024-11-25T22:35:38.566367,17.8,27.1,66.5,1.5,2.38,193
WE00688,Tornado,HIGH,45.4094,-114.953,326,2025-07-05T04:50:00,2025-07-06T23:25:00.691612,9.3,46.7,83.5,0.0,2.94,177
WE00689,Thunderstorm,CRITICAL,43.5945,-80.0677,445,2025-02-05T08:04:33,2025-02-06T07:17:01.036336,32.0,35.1,178.2,0.0,4.48,594
WE00690,Extreme Wind,MEDIUM,31.4256,-89.081,143,2025-06-12T16:45:06,2025-06-13T00:23:29.273698,11.9,95.2,9.1,2.4,1.7,74
WE00691,Ice,CRITICAL,43.8782,-71.2271,664,2025-03-10T10:25:26,2025-03-11T11:14:11.856779,-12.5,125.2,81.1,0.1,4.41,341
WE00692,Ice,MEDIUM,35.9935,-91.8677,236,2025-03-05T04:02:20,2025-03-05T13:53:24.770794,30.2,159.7,109.9,7.5,1.68,67
WE00693,Ice,LOW,28.9345,-81.5226,140,2026-05-13T09:23:29,2026-05-13T18:37:47.483004,-5.7,85.5,87.5,6.6,1.07,13
WE00694,Hurricane,LOW,34.9692,-83.4179,138,2024-01-16T18:27:39,2024-01-17T15:39:46.063708,5.1,35.5,158.1,8.8,1.26,11
WE00695,Snowstorm,LOW,35.4179,-87.7542,130,2026-03-13T13:15:35,2026-03-16T10:44:39.912647,-19.8,38.5,21.5,2.7,1.38,27
WE00696,Fog,MEDIUM,29.0552,-95.2673,234,2024-10-23T19:05:59,2024-10-24T17:48:16.569555,-7.5,181.0,166.6,0.5,1.59,79
WE00697,Extreme Wind,LOW,27.2083,-101.4818,144,2024-05-12T23:52:57,2024-05-15T22:08:28.588271,22.4,145.7,100.9,5.2,1.42,11
WE00698,Extreme Wind,LOW,46.4894,-95.0254,66,2025-01-09T22:24:20,2025-01-10T06:16:20.543370,9.2,58.5,65.7,7.4,1.1,25
WE00699,Hurricane,CRITICAL,39.2822,-81.5504,779,2025-09-23T08:44:19,2025-09-23T19:51:39.040944,-8.1,2.2,80.8,0.0,3.96,560
WE00700,Hurricane,MEDIUM,39.2101,-86.8737,157,2026-01-28T23:30:08,2026-01-30T16:40:10.976677,-0.2,165.8,39.0,3.6,1.72,33
WE00701,Ice,LOW,38.2464,-97.1947,51,2026-05-12T10:28:09,2026-05-12T14:22:42.761138,32.6,195.2,114.9,2.5,1.32,5
WE00702,Ice,HIGH,39.5717,-107.0131,376,2025-01-08T07:55:32,2025-01-10T00:19:59.664975,-9.9,169.2,94.3,0.8,2.68,171
WE00703,Ice,MEDIUM,40.8792,-92.7372,120,2026-01-09T14:02:15,2026-01-12T12:23:25.428158,36.0,157.4,15.3,0.0,1.6,57
WE00704,Tornado,HIGH,40.225,-73.5957,260,2026-02-01T11:08:44,2026-02-03T02:58:36.242768,12.6,10.8,64.8,2.2,2.22,149
WE00705,Hurricane,MEDIUM,43.5863,-116.5825,259,2025-11-27T05:09:29,2025-11-30T04:27:53.911886,-8.2,90.2,60.9,1.2,1.89,36
WE00706,Extreme Wind,CRITICAL,28.0382,-80.2034,685,2024-01-27T18:52:31,2024-01-28T06:58:39.766755,18.1,119.9,128.7,0.0,3.87,388
WE00707,Tornado,LOW,31.0455,-86.8908,114,2024-05-24T13:16:49,2024-05-25T21:42:50.348177,41.5,159.9,87.6,8.8,1.06,25
WE00708,Extreme Wind,CRITICAL,33.0098,-83.9831,353,2025-04-02T01:53:51,2025-04-03T09:59:05.734383,-0.8,189.2,83.5,0.0,4.18,456
WE00709,Ice,LOW,39.257,-95.808,134,2024-12-10T05:42:45,2024-12-10T18:45:16.644306,25.7,11.1,91.5,5.6,1.31,6
WE00710,Heavy Rain,LOW,38.4064,-79.1335,79,2025-09-20T05:10:00,2025-09-21T11:45:47.243264,37.1,45.8,149.1,0.9,1.12,12
WE00711,Thunderstorm,HIGH,45.6188,-108.1254,280,2025-01-12T23:04:26,2025-01-14T23:13:31.832511,16.2,31.5,30.2,1.1,2.98,158
WE00712,Extreme Wind,MEDIUM,44.6504,-90.2663,258,2025-04-20T16:11:17,2025-04-22T06:06:45.420629,43.6,29.6,97.6,2.4,1.66,84
WE00713,Hurricane,CRITICAL,37.2235,-75.1859,588,2026-06-22T09:57:49,2026-06-23T07:07:32.083870,15.5,164.7,173.2,0.0,4.44,406
WE00714,Snowstorm,HIGH,39.8665,-71.5335,475,2025-07-27T06:04:46,2025-07-28T02:15:31.982851,-17.7,148.3,55.5,3.8,2.93,105
WE00715,Heavy Rain,MEDIUM,40.0824,-70.9866,179,2026-01-05T04:25:47,2026-01-06T00:54:48.486524,38.5,149.5,156.8,0.0,1.54,89
WE00716,Extreme Wind,LOW,35.0848,-111.9463,79,2026-05-09T18:58:02,2026-05-12T07:07:58.612922,27.9,122.4,186.6,6.4,1.17,13
WE00717,Tornado,LOW,43.0263,-79.7237,131,2026-04-04T18:12:15,2026-04-06T01:52:16.877712,20.8,62.0,97.8,6.2,1.47,9
WE00718,Extreme Heat,MEDIUM,36.3722,-97.8531,207,2025-06-18T00:12:16,2025-06-19T17:51:00.354058,1.8,48.7,77.6,0.0,1.52,69
WE00719,Thunderstorm,HIGH,33.2953,-81.3274,276,2025-10-22T23:55:54,2025-10-24T17:38:36.745050,-5.2,107.0,64.2,0.2,2.96,143
WE00720,Heavy Rain,MEDIUM,34.4033,-88.921,277,2026-05-04T23:58:10,2026-05-07T01:57:19.732393,-12.4,45.5,6.2,5.2,1.77,70
WE00721,Extreme Heat,LOW,33.5517,-110.4087,60,2025-05-28T20:47:36,2025-05-29T13:08:58.077435,40.2,92.4,92.7,2.9,1.2,20
WE00722,Heavy Rain,HIGH,32.9623,-89.0559,220,2025-06-30T12:26:49,2025-07-02T00:01:14.895803,32.7,177.3,175.2,0.6,2.33,215
WE00723,Extreme Wind,LOW,33.2825,-112.5316,137,2025-12-05T20:50:58,2025-12-06T09:06:00.093408,12.6,14.2,102.6,9.9,1.01,15
WE00724,Hurricane,HIGH,27.7341,-93.0814,479,2025-02-24T20:29:47,2025-02-24T22:48:45.684007,33.8,78.9,73.9,2.8,2.28,212
WE00725,Tornado,LOW,41.497,-85.8016,80,2025-04-21T07:44:01,2025-04-23T11:34:36.972805,-3.5,124.0,123.0,3.5,1.35,6
WE00726,Extreme Wind,MEDIUM,41.2303,-75.3291,269,2025-01-25T13:00:30,2025-01-28T04:39:25.993537,1.7,25.4,148.3,0.8,1.92,84
WE00727,Extreme Heat,MEDIUM,40.3903,-69.9282,187,2024-12-24T03:04:52,2024-12-26T17:37:30.090827,5.1,80.1,57.8,0.8,1.97,79
WE00728,Extreme Wind,MEDIUM,27.6061,-78.684,143,2024-07-06T10:22:38,2024-07-06T14:27:39.132074,23.8,127.2,149.7,0.0,1.97,34
WE00729,Fog,CRITICAL,39.7555,-71.8779,566,2024-10-26T04:03:46,2024-10-28T13:44:33.703471,-0.0,28.2,97.6,0.0,4.05,392
WE00730,Thunderstorm,MEDIUM,40.0786,-84.7327,142,2025-05-05T04:28:48,2025-05-07T22:10:46.558612,-13.8,166.9,8.0,3.4,1.58,74
WE00731,Ice,LOW,40.3011,-71.0719,77,2024-07-04T17:19:25,2024-07-04T22:02:48.304002,-17.9,65.9,184.1,0.1,1.41,21
WE00732,Tornado,LOW,38.7117,-83.1251,132,2026-04-12T10:27:23,2026-04-13T22:05:39.531737,-7.3,75.7,86.1,4.7,1.01,21
WE00733,Heavy Rain,MEDIUM,38.6933,-104.1036,202,2024-10-14T14:53:11,2024-10-16T09:51:33.422633,-17.5,130.5,173.4,0.0,1.73,46
WE00734,Extreme Wind,MEDIUM,35.8107,-91.177,293,2024-10-24T13:09:54,2024-10-25T21:37:09.063101,33.7,148.7,184.3,3.7,1.73,50
WE00735,Extreme Heat,LOW,40.7903,-91.9177,149,2024-12-02T03:24:14,2024-12-02T14:33:17.483268,6.7,75.8,11.4,9.7,1.17,29
WE00736,Ice,LOW,35.5198,-79.0883,108,2026-01-22T04:13:54,2026-01-23T08:47:29.327716,-13.8,181.0,178.4,5.5,1.07,29
WE00737,Fog,MEDIUM,40.8305,-69.5265,270,2025-03-05T12:39:11,2025-03-08T08:09:32.205267,6.4,49.4,94.2,5.5,1.98,68
WE00738,Hurricane,LOW,40.3978,-86.9756,134,2026-03-25T23:52:48,2026-03-28T20:31:34.357981,-13.9,134.1,15.1,7.6,1.43,8
WE00739,Thunderstorm,MEDIUM,38.9824,-84.837,293,2025-03-15T14:57:22,2025-03-16T14:24:03.069798,27.8,44.7,8.4,7.5,1.66,88
WE00740,Thunderstorm,HIGH,29.3925,-99.5536,286,2024-06-05T03:53:05,2024-06-05T12:44:49.090195,41.5,123.2,57.5,4.4,2.01,139
WE00741,Fog,CRITICAL,43.0899,-115.7883,777,2024-10-28T13:13:40,2024-10-30T12:01:12.018624,8.6,52.4,191.6,0.0,3.31,389
WE00742,Fog,HIGH,36.8138,-91.3286,292,2025-04-05T04:52:07,2025-04-06T15:32:15.802410,18.4,181.5,181.4,0.0,2.45,190
WE00743,Extreme Heat,MEDIUM,34.9314,-92.6631,236,2024-12-19T09:11:13,2024-12-20T07:54:01.206003,-8.3,136.6,29.4,1.8,1.64,77
WE00744,Thunderstorm,HIGH,45.1223,-116.114,255,2025-07-14T14:37:17,2025-07-16T05:39:10.061475,8.1,116.8,110.2,4.4,2.96,158
WE00745,Fog,CRITICAL,29.1224,-92.8514,439,2024-10-05T18:03:56,2024-10-07T00:32:16.798036,-14.5,12.9,140.6,0.4,3.22,530
WE00746,Hurricane,HIGH,38.1696,-75.1293,324,2025-04-14T13:21:09,2025-04-15T10:25:01.736195,44.1,132.2,170.0,0.0,2.53,219
WE00747,Snowstorm,LOW,35.7349,-90.6351,130,2024-01-22T23:29:21,2024-01-25T11:22:24.391278,-15.3,80.4,171.3,2.1,1.42,16
WE00748,Snowstorm,HIGH,39.2946,-121.392,206,2026-04-09T17:59:58,2026-04-12T16:11:57.199021,10.5,16.6,128.4,0.0,2.11,133
WE00749,Extreme Wind,CRITICAL,43.5209,-77.7416,580,2024-07-15T15:21:17,2024-07-18T15:05:28.054007,42.2,67.3,198.9,0.0,4.72,502
WE00750,Hurricane,MEDIUM,41.6076,-76.9653,202,2025-03-02T03:04:03,2025-03-03T12:54:21.874162,-11.3,82.8,115.0,5.2,1.95,73
WE00751,Hurricane,HIGH,48.0048,-109.3926,208,2024-03-11T16:56:53,2024-03-13T12:20:24.423089,-18.4,104.0,28.9,4.8,2.44,111
WE00752,Tornado,HIGH,39.9332,-122.6155,266,2024-03-25T16:52:38,2024-03-27T21:42:08.857922,19.8,160.7,57.8,4.9,2.42,225
WE00753,Extreme Wind,CRITICAL,36.4976,-93.9657,547,2026-05-09T14:43:03,2026-05-11T21:45:46.050708,-5.9,163.6,48.8,0.0,3.51,267
WE00754,Thunderstorm,LOW,29.7221,-93.0791,110,2025-03-29T19:38:36,2025-03-31T05:09:07.281013,27.9,110.0,85.8,7.9,1.07,20
WE00755,Ice,MEDIUM,33.4433,-87.1178,278,2024-07-15T04:02:26,2024-07-16T18:10:19.086171,22.1,94.4,199.3,5.6,1.97,48
WE00756,Ice,MEDIUM,44.7107,-87.0233,135,2026-02-01T13:17:03,2026-02-03T18:56:10.243182,11.2,9.2,38.4,6.3,1.72,69
WE00757,Hurricane,LOW,38.9245,-123.7529,96,2024-06-08T08:44:40,2024-06-10T11:54:23.425460,14.9,88.7,181.8,3.1,1.41,25
WE00758,Hurricane,LOW,37.3507,-98.3189,69,2024-01-20T01:17:14,2024-01-20T23:12:16.609712,19.7,139.1,54.3,9.6,1.04,5
WE00759,Fog,MEDIUM,39.8018,-75.8361,149,2026-06-10T18:39:55,2026-06-12T16:36:59.402206,22.3,142.2,127.6,5.5,1.67,53
WE00760,Thunderstorm,HIGH,32.2206,-82.7154,462,2025-03-17T16:56:18,2025-03-18T22:22:03.725480,9.4,68.4,39.0,3.8,2.56,131
WE00761,Ice,MEDIUM,49.8625,-119.0901,263,2025-12-30T04:23:11,2025-12-31T17:11:23.325312,37.8,145.9,159.9,6.2,1.8,76
WE00762,Tornado,HIGH,44.8132,-69.6649,230,2026-01-13T15:45:33,2026-01-14T10:38:38.349920,30.0,127.0,130.5,0.0,2.95,112
WE00763,Heavy Rain,LOW,35.8257,-96.2822,138,2025-11-15T05:52:01,2025-11-16T16:15:14.385416,15.2,154.4,157.2,4.5,1.22,10
WE00764,Thunderstorm,CRITICAL,35.3491,-97.0592,645,2025-06-13T06:26:16,2025-06-13T08:45:04.238841,27.8,80.5,146.6,0.0,3.39,344
WE00765,Hurricane,LOW,39.6623,-75.5792,101,2024-10-13T09:34:32,2024-10-14T14:59:37.229582,-6.9,196.1,127.4,7.1,1.41,27
WE00766,Hurricane,MEDIUM,33.6202,-118.8886,155,2024-03-20T19:27:46,2024-03-21T23:14:27.370167,-18.3,162.4,15.6,3.3,1.87,76
WE00767,Thunderstorm,CRITICAL,42.4652,-80.3436,612,2025-01-27T05:04:35,2025-01-27T08:16:58.627637,5.1,126.9,178.7,0.0,3.32,582
WE00768,Snowstorm,LOW,29.7077,-98.2705,50,2026-01-12T03:02:06,2026-01-14T04:05:24.522350,44.4,41.4,138.9,5.8,1.4,20
WE00769,Heavy Rain,LOW,34.3685,-80.7706,141,2024-06-26T05:28:36,2024-06-27T18:23:05.573683,27.5,4.9,73.8,2.8,1.27,20
WE00770,Extreme Wind,LOW,43.6244,-80.4462,126,2024-04-11T12:10:47,2024-04-13T13:27:59.802718,4.5,93.5,12.8,4.5,1.39,15
WE00771,Heavy Rain,HIGH,45.9219,-117.1055,461,2025-09-14T11:27:22,2025-09-15T17:39:42.424072,10.7,101.4,158.9,4.8,2.25,195
WE00772,Heavy Rain,MEDIUM,39.2581,-97.4207,208,2026-02-02T21:38:26,2026-02-03T05:02:18.077976,-15.8,188.0,189.4,2.9,1.79,61
WE00773,Snowstorm,HIGH,39.6074,-74.0751,436,2024-04-25T01:59:00,2024-04-28T01:51:40.376306,-11.6,113.6,186.5,0.0,2.88,234
WE00774,Tornado,CRITICAL,36.9994,-89.1385,588,2026-06-15T08:54:28,2026-06-18T02:23:37.044681,27.8,58.6,136.5,0.0,4.74,544
WE00775,Fog,HIGH,40.0857,-106.2675,288,2024-03-24T06:41:28,2024-03-25T19:59:13.062811,-2.3,27.7,171.4,4.6,2.58,211
WE00776,Tornado,LOW,46.0147,-94.1222,105,2024-08-23T16:47:34,2024-08-24T04:29:26.798123,-19.7,27.5,25.5,7.7,1.44,13
WE00777,Tornado,CRITICAL,33.6013,-108.433,531,2024-08-19T18:29:20,2024-08-21T09:51:04.856084,11.6,23.9,63.5,1.3,3.78,272
WE00778,Hurricane,LOW,36.868,-89.1694,113,2026-05-24T08:10:51,2026-05-25T13:28:10.673993,1.9,131.3,172.5,3.8,1.16,6
WE00779,Thunderstorm,CRITICAL,38.8553,-112.4786,684,2025-04-16T23:48:32,2025-04-17T04:06:42.372139,12.5,142.1,50.6,0.0,3.42,259
WE00780,Thunderstorm,LOW,32.3401,-113.4968,108,2024-05-12T07:46:27,2024-05-12T13:05:46.114489,37.1,31.4,113.0,7.8,1.43,22
WE00781,Hurricane,MEDIUM,43.6789,-73.4157,299,2025-01-20T13:13:46,2025-01-21T03:20:57.106647,3.6,108.4,185.9,4.3,1.52,45
WE00782,Fog,HIGH,24.0646,-80.1263,282,2024-07-03T00:11:39,2024-07-05T23:12:41.107531,-10.4,31.2,18.1,3.7,2.51,207
WE00783,Snowstorm,MEDIUM,37.8598,-88.5615,196,2026-05-16T22:28:14,2026-05-19T16:38:52.939127,-10.9,175.6,82.8,6.6,1.65,45
WE00784,Fog,LOW,48.1679,-105.6921,109,2025-10-08T12:05:31,2025-10-10T14:47:02.605700,33.2,15.5,104.7,3.7,1.18,14
WE00785,Tornado,CRITICAL,37.619,-83.6667,516,2024-12-16T14:13:34,2024-12-16T21:05:20.158124,37.8,192.7,146.3,0.0,3.19,530
WE00786,Hurricane,MEDIUM,34.0333,-97.3112,254,2026-03-22T18:54:58,2026-03-25T06:10:21.563105,1.2,27.0,104.0,2.1,1.84,65
WE00787,Hurricane,MEDIUM,42.3297,-83.8152,137,2025-08-13T21:31:14,2025-08-15T13:37:14.687519,-8.6,1.3,83.1,1.3,1.81,58
WE00788,Snowstorm,MEDIUM,34.01,-104.0108,137,2025-11-30T20:23:47,2025-12-01T16:53:28.212373,-9.6,139.9,46.4,3.0,1.52,60
WE00789,Extreme Heat,MEDIUM,43.472,-114.4554,265,2025-11-18T17:50:07,2025-11-19T16:47:01.717308,-3.4,5.8,123.8,4.8,1.98,77
WE00790,Snowstorm,HIGH,41.5951,-74.7068,270,2025-04-06T22:07:41,2025-04-07T00:48:27.423473,-16.5,93.7,65.8,0.0,2.17,118
WE00791,Heavy Rain,LOW,33.3174,-84.5201,61,2025-10-28T03:56:06,2025-10-30T14:46:23.283452,-13.1,135.3,73.8,9.7,1.08,29
WE00792,Tornado,MEDIUM,40.7591,-95.8501,142,2025-04-19T09:24:02,2025-04-21T02:36:19.386689,12.9,65.9,17.0,0.0,1.83,75
WE00793,Extreme Heat,HIGH,42.459,-75.8873,384,2026-06-02T08:02:35,2026-06-04T21:39:37.141294,34.4,45.4,185.0,2.7,2.36,108
WE00794,Thunderstorm,MEDIUM,33.7917,-107.8225,270,2024-04-03T13:32:54,2024-04-04T21:51:04.587259,6.9,54.8,152.4,6.8,1.86,40
WE00795,Extreme Heat,MEDIUM,48.2859,-108.8901,152,2024-06-03T03:41:44,2024-06-04T01:39:06.561938,42.2,41.1,121.8,2.7,1.56,57
WE00796,Extreme Heat,HIGH,31.2417,-91.9478,371,2024-11-18T18:53:40,2024-11-20T14:15:48.278711,-7.0,128.1,19.1,0.0,2.31,116
WE00797,Thunderstorm,LOW,37.7857,-82.9414,63,2024-11-23T19:35:22,2024-11-24T00:24:12.929153,27.9,89.4,174.7,4.8,1.4,7
WE00798,Thunderstorm,LOW,29.7805,-106.5735,74,2025-02-15T02:43:21,2025-02-16T02:22:30.412349,10.0,27.7,108.5,0.3,1.33,20
WE00799,Hurricane,HIGH,41.0526,-118.2177,405,2024-05-06T02:53:17,2024-05-06T05:50:17.025278,16.2,193.5,46.6,4.0,2.7,97
WE00800,Extreme Heat,MEDIUM,43.5015,-72.4059,236,2024-08-31T23:30:46,2024-09-01T07:35:15.658865,0.3,157.4,64.0,0.0,1.88,44
WE00801,Extreme Wind,LOW,37.5686,-77.3711,146,2025-01-07T14:49:19,2025-01-10T13:55:43.135415,41.2,114.8,85.9,7.0,1.39,16
WE00802,Hurricane,CRITICAL,39.52,-74.8295,623,2024-09-27T00:14:19,2024-09-29T20:27:42.003179,-15.4,137.3,72.1,0.0,3.76,327
