event_id,location_id,location_type,timestamp,congestion_score,processing_capacity,current_load,queue_length,average_processing_time,delay_minutes
CE01122,LOC041,Distribution Center,2025-08-05T23:36:50,0.82,4129,5066,1075,61.2,20
CE01123,LOC037,Distribution Center,2026-04-15T02:54:32,1.0,2793,4284,1020,73.8,48
CE01124,LOC047,Distribution Center,2024-07-23T14:02:04,0.93,4197,5852,2620,104.9,35
CE01125,LOC070,Distribution Center,2025-08-10T20:50:59,0.44,4087,2668,0,30.0,0
CE01126,LOC036,Airport,2024-07-10T20:11:25,1.0,2829,4978,3276,169.0,68
CE01127,LOC049,Port,2024-05-30T15:40:11,0.86,1833,2370,672,74.0,26
CE01128,LOC070,Distribution Center,2025-09-06T18:37:05,1.0,4087,7223,2693,109.1,69
CE01129,LOC067,Warehouse,2024-12-05T03:00:52,0.94,3061,4306,803,61.5,36
CE01130,LOC055,Airport,2024-11-24T06:01:39,0.83,1469,1833,294,54.0,22
CE01131,LOC067,Warehouse,2024-06-20T20:41:18,0.44,3061,2023,0,30.0,0
CE01132,LOC012,Airport,2026-06-05T14:54:59,1.0,2463,4324,1886,121.9,68
CE01133,LOC049,Port,2025-03-25T11:42:42,0.3,1833,812,0,30.0,0
CE01134,LOC063,Last Mile Facility,2024-10-04T11:31:37,0.54,3270,2646,0,30.0,0
CE01135,LOC075,Distribution Center,2024-09-04T04:19:51,0.94,1059,1490,722,111.8,36
CE01136,LOC004,Warehouse,2025-09-15T02:42:26,0.6,869,786,0,30.0,0
CE01137,LOC008,Airport,2026-05-04T12:06:33,0.34,1075,547,0,30.0,0
CE01138,LOC054,Port,2025-09-26T14:35:14,0.31,759,352,0,30.0,0
CE01139,LOC067,Warehouse,2025-06-30T20:25:44,0.63,3061,2871,0,30.0,0
CE01140,LOC026,Distribution Center,2024-12-04T06:24:19,1.0,3661,5499,2360,107.4,45
CE01141,LOC012,Airport,2025-10-11T14:52:48,0.76,2463,2793,403,49.6,12
CE01142,LOC055,Airport,2025-03-09T05:23:22,1.0,1469,2374,931,106.1,55
CE01143,LOC033,Last Mile Facility,2025-05-11T04:13:31,0.65,4291,4207,0,30.0,0
CE01144,LOC019,Airport,2025-07-18T04:08:00,0.57,3442,2931,0,30.0,0
CE01145,LOC069,Port,2024-06-13T02:29:56,0.53,4167,3322,0,30.0,0
CE01146,LOC045,Distribution Center,2025-05-08T15:30:51,1.0,4759,8189,3428,116.4,64
CE01147,LOC008,Airport,2026-02-19T07:16:31,1.0,1075,1646,340,68.0,47
CE01148,LOC067,Warehouse,2026-04-12T01:37:25,0.93,3061,4290,1548,90.7,36
CE01149,LOC038,Airport,2026-04-07T05:21:07,0.81,1463,1779,442,66.3,19
CE01150,LOC033,Last Mile Facility,2025-09-01T05:16:58,1.0,4291,6840,3136,117.7,53
CE01151,LOC056,Warehouse,2024-12-15T16:18:24,0.92,3011,4136,1376,84.8,33
CE01152,LOC009,Sort Facility,2025-09-19T12:56:34,0.77,3105,3576,552,51.3,13
CE01153,LOC058,Hub,2026-02-07T16:43:09,0.33,4836,2381,0,30.0,0
CE01154,LOC016,Airport,2025-12-21T15:57:55,0.66,1121,1112,0,30.0,0
CE01155,LOC004,Warehouse,2025-03-20T17:25:10,0.57,869,737,0,30.0,0
CE01156,LOC050,Airport,2025-11-29T04:55:53,0.98,3355,4930,812,59.0,42
CE01157,LOC024,Airport,2024-08-31T20:11:01,0.58,1595,1379,0,30.0,0
CE01158,LOC037,Distribution Center,2024-10-02T22:24:02,0.54,2793,2250,0,30.0,0
CE01159,LOC066,Sort Facility,2025-09-13T11:06:27,0.71,3283,3483,265,39.7,5
CE01160,LOC041,Distribution Center,2025-03-24T00:37:21,0.85,4129,5288,1547,75.0,25
CE01161,LOC043,Distribution Center,2024-01-06T04:25:35,0.48,4879,3505,0,30.0,0
CE01162,LOC012,Airport,2026-04-07T11:13:00,0.29,2463,1072,0,30.0,0
CE01163,LOC042,Port,2025-06-02T22:28:02,0.84,809,1022,274,70.6,23
CE01164,LOC018,Hub,2025-12-21T19:58:29,0.49,261,191,0,30.0,0
CE01165,LOC007,Warehouse,2024-09-24T14:42:57,1.0,2658,4563,3237,176.1,64
CE01166,LOC071,Last Mile Facility,2024-06-01T17:45:01,0.56,4596,3858,0,30.0,0
CE01167,LOC020,Last Mile Facility,2025-08-18T12:27:05,0.84,1116,1409,520,85.9,23
CE01168,LOC072,Airport,2026-06-20T05:51:05,0.56,4665,3945,0,30.0,0
CE01169,LOC018,Hub,2025-10-11T11:53:38,0.95,261,372,182,113.7,38
CE01170,LOC015,Last Mile Facility,2025-10-11T18:13:12,1.0,3252,5483,3858,172.4,61
CE01171,LOC027,Distribution Center,2025-09-29T08:51:42,0.46,300,206,0,30.0,0
CE01172,LOC011,Warehouse,2024-10-20T09:46:07,1.0,2988,4992,3103,154.6,60
CE01173,LOC044,Warehouse,2024-02-15T02:43:36,0.85,3843,4911,1482,76.3,25
CE01174,LOC002,Port,2024-12-14T06:30:23,0.45,566,378,0,30.0,0
CE01175,LOC020,Last Mile Facility,2024-08-03T06:20:24,0.9,1116,1504,400,73.0,31
CE01176,LOC073,Sort Facility,2026-02-20T22:40:03,0.68,3536,3604,107,33.6,1
CE01177,LOC074,Warehouse,2024-05-05T01:28:27,0.58,325,282,0,30.0,0
CE01178,LOC002,Port,2026-06-05T08:56:22,0.57,566,481,0,30.0,0
CE01179,LOC030,Warehouse,2025-09-27T00:14:47,0.82,2790,3444,1217,82.3,21
CE01180,LOC026,Distribution Center,2024-02-05T11:17:56,1.0,3661,6517,4357,172.8,70
CE01181,LOC020,Last Mile Facility,2025-05-19T21:38:07,0.66,1116,1103,0,30.0,0
CE01182,LOC024,Airport,2025-01-23T06:28:00,0.89,1595,2127,352,56.5,30
CE01183,LOC011,Warehouse,2024-09-15T14:02:11,0.39,2988,1731,0,30.0,0
CE01184,LOC001,Last Mile Facility,2026-06-03T09:16:17,0.98,960,1412,272,64.0,42
CE01185,LOC020,Last Mile Facility,2026-01-03T02:12:43,0.3,1116,501,0,30.0,0
CE01186,LOC048,Sort Facility,2024-05-21T07:28:28,1.0,3574,6062,3412,144.6,62
CE01187,LOC026,Distribution Center,2025-07-29T05:37:56,0.72,3661,3939,320,40.5,6
CE01188,LOC047,Distribution Center,2024-02-05T07:02:41,0.66,4197,4137,0,30.0,0
CE01189,LOC041,Distribution Center,2025-08-27T19:37:27,0.72,4129,4442,477,43.9,6
CE01190,LOC013,Hub,2026-05-07T14:11:24,0.58,2712,2348,0,30.0,0
CE01191,LOC048,Sort Facility,2026-03-05T07:58:02,0.52,3574,2784,0,30.0,0
CE01192,LOC032,Distribution Center,2024-10-26T20:44:19,0.65,1584,1542,0,30.0,0
CE01193,LOC027,Distribution Center,2024-09-07T16:39:19,0.55,300,248,0,30.0,0
CE01194,LOC061,Airport,2025-12-12T02:51:41,1.0,2149,3723,1364,106.2,65
CE01195,LOC035,Airport,2025-07-27T07:42:54,0.71,1822,1953,94,36.2,6
CE01196,LOC029,Port,2025-01-06T18:19:19,0.91,2831,3850,1296,84.9,32
CE01197,LOC010,Last Mile Facility,2024-09-29T04:20:21,0.61,1628,1489,0,30.0,0
CE01198,LOC043,Distribution Center,2026-01-03T11:43:55,0.73,4879,5326,333,38.2,8
CE01199,LOC055,Airport,2024-11-06T08:32:09,0.27,1469,601,0,30.0,0
CE01200,LOC044,Warehouse,2025-05-16T08:01:49,0.61,3843,3511,0,30.0,0
CE01201,LOC003,Warehouse,2024-07-25T01:33:09,0.59,3544,3146,0,30.0,0
CE01202,LOC064,Warehouse,2025-03-31T03:09:27,0.4,3291,1971,0,30.0,0
CE01203,LOC040,Distribution Center,2024-04-10T16:23:49,0.79,2337,2766,397,50.4,16
CE01204,LOC059,Distribution Center,2024-02-17T23:39:13,0.44,4161,2761,0,30.0,0
CE01205,LOC058,Hub,2024-11-17T13:47:25,0.42,4836,3062,0,30.0,0
CE01206,LOC028,Hub,2026-06-16T06:34:21,0.3,4698,2139,0,30.0,0
CE01207,LOC019,Airport,2025-12-17T10:01:16,0.52,3442,2695,0,30.0,0
CE01208,LOC002,Port,2025-12-14T07:57:11,0.48,566,409,0,30.0,0
CE01209,LOC046,Last Mile Facility,2025-01-15T16:00:47,0.57,1736,1487,0,30.0,0
CE01210,LOC033,Last Mile Facility,2025-11-20T04:35:23,0.53,4291,3403,0,30.0,0
CE01211,LOC073,Sort Facility,2025-01-10T18:04:33,0.47,3536,2517,0,30.0,0
CE01212,LOC028,Hub,2024-10-01T18:29:08,0.71,4698,4978,340,38.7,5
CE01213,LOC057,Distribution Center,2025-12-17T18:28:15,0.78,2059,2396,371,51.6,14
CE01214,LOC065,Airport,2026-02-16T01:21:52,0.51,1748,1334,0,30.0,0
CE01215,LOC015,Last Mile Facility,2024-06-21T16:14:39,0.98,3252,4782,1576,88.2,42
CE01216,LOC020,Last Mile Facility,2025-05-29T14:14:21,0.68,1116,1137,29,33.1,1
CE01217,LOC041,Distribution Center,2024-09-04T09:53:19,0.34,4129,2135,0,30.0,0
CE01218,LOC041,Distribution Center,2025-01-15T09:10:16,0.4,4129,2467,0,30.0,0
CE01219,LOC060,Last Mile Facility,2025-12-19T00:31:15,0.81,723,881,114,48.9,19
CE01220,LOC013,Hub,2024-04-18T11:54:31,0.73,2712,2976,469,50.8,8
CE01221,LOC004,Warehouse,2024-01-11T16:37:42,1.0,869,1438,587,111.1,58
CE01222,LOC024,Airport,2024-02-20T05:04:21,0.28,1595,658,0,30.0,0
CE01223,LOC033,Last Mile Facility,2025-09-23T05:42:11,0.89,4291,5746,2189,91.2,30
CE01224,LOC075,Distribution Center,2026-03-18T10:20:14,0.33,1059,532,0,30.0,0
CE01225,LOC039,Warehouse,2025-12-31T10:40:13,1.0,1629,2801,707,82.1,64
CE01226,LOC063,Last Mile Facility,2025-08-21T13:36:23,0.56,3270,2749,0,30.0,0
CE01227,LOC022,Hub,2024-04-19T07:25:12,0.43,479,312,0,30.0,0
CE01228,LOC066,Sort Facility,2025-10-09T22:13:39,0.36,3283,1771,0,30.0,0
CE01229,LOC039,Warehouse,2025-02-07T22:35:34,0.68,1629,1665,38,32.8,1
CE01230,LOC014,Airport,2026-04-14T17:32:28,1.0,1578,2607,1189,120.4,58
CE01231,LOC042,Port,2024-07-06T22:32:05,1.0,809,1223,755,142.0,46
CE01232,LOC065,Airport,2026-04-09T19:19:52,1.0,1748,2765,1546,136.1,52
CE01233,LOC033,Last Mile Facility,2024-02-06T20:21:01,0.93,4291,5971,2614,103.1,35
CE01234,LOC027,Distribution Center,2025-11-12T05:15:08,0.78,300,349,81,62.4,14
CE01235,LOC034,Port,2026-01-16T21:48:18,1.0,1778,2973,700,77.2,60
CE01236,LOC073,Sort Facility,2024-04-02T20:59:37,1.0,3536,5830,3659,154.2,58
CE01237,LOC022,Hub,2025-03-31T02:27:17,1.0,479,766,290,102.7,53
CE01238,LOC019,Airport,2025-09-10T21:18:24,0.37,3442,1902,0,30.0,0
CE01239,LOC026,Distribution Center,2024-03-02T23:49:14,0.95,3661,5218,1908,92.5,38
CE01240,LOC012,Airport,2025-07-18T11:32:14,0.44,2463,1617,0,30.0,0
CE01241,LOC001,Last Mile Facility,2025-09-12T11:48:31,1.0,960,1519,971,151.4,52
CE01242,LOC028,Hub,2026-03-05T16:19:40,0.48,4698,3379,0,30.0,0
CE01243,LOC026,Distribution Center,2025-11-14T14:05:48,0.7,3661,3837,322,40.6,4
CE01244,LOC025,Warehouse,2025-10-27T18:56:19,0.5,491,367,0,30.0,0
CE01245,LOC021,Port,2024-07-11T17:10:28,0.46,437,299,0,30.0,0
CE01246,LOC068,Hub,2024-06-09T23:20:45,1.0,2969,4748,2470,129.8,53
CE01247,LOC024,Airport,2024-08-14T18:40:05,0.95,1595,2268,859,94.6,37
CE01248,LOC055,Airport,2025-02-11T18:40:32,1.0,1469,2359,1505,152.9,54
CE01249,LOC043,Distribution Center,2026-06-19T16:57:26,0.95,4879,6942,3693,120.8,38
CE01250,LOC027,Distribution Center,2024-06-22T15:35:58,0.91,300,411,191,106.4,33
CE01251,LOC041,Distribution Center,2024-09-19T11:02:30,1.0,4129,6719,4321,155.6,56
CE01252,LOC036,Airport,2025-07-23T06:47:13,0.64,2829,2721,0,30.0,0
CE01253,LOC004,Warehouse,2025-10-03T09:46:07,0.68,869,887,18,32.5,1
CE01254,LOC018,Hub,2025-06-11T21:57:11,0.48,261,187,0,30.0,0
CE01255,LOC014,Airport,2024-08-08T12:16:59,1.0,1578,2461,1411,137.3,50
CE01256,LOC036,Airport,2025-01-12T14:15:24,0.95,2829,4030,1435,90.9,38
CE01257,LOC057,Distribution Center,2026-01-19T16:17:48,1.0,2059,3097,1795,134.6,45
CE01258,LOC014,Airport,2024-11-22T08:32:09,0.51,1578,1204,0,30.0,0
CE01259,LOC052,Hub,2025-02-14T21:33:43,1.0,2030,3185,702,71.5,51
CE01260,LOC026,Distribution Center,2024-05-30T21:06:31,0.68,3661,3723,39,31.3,1
CE01261,LOC073,Sort Facility,2025-05-27T16:14:57,0.27,3536,1434,0,30.0,0
CE01262,LOC028,Hub,2024-04-25T01:30:47,0.28,4698,1984,0,30.0,0
CE01263,LOC029,Port,2025-12-12T20:30:02,1.0,2831,4849,1685,101.4,64
CE01264,LOC072,Airport,2026-02-02T15:18:58,1.0,4665,7342,1795,76.2,51
CE01265,LOC059,Distribution Center,2025-01-15T04:08:15,1.0,4161,7185,2688,107.5,65
CE01266,LOC068,Hub,2025-02-07T21:29:09,0.6,2969,2652,0,30.0,0
CE01267,LOC031,Hub,2025-06-15T23:11:48,0.72,4593,4958,298,37.8,7
CE01268,LOC015,Last Mile Facility,2025-04-03T17:17:10,0.48,3252,2346,0,30.0,0
CE01269,LOC051,Last Mile Facility,2025-11-21T18:34:34,0.27,2427,999,0,30.0,0
CE01270,LOC053,Distribution Center,2025-05-28T15:56:36,0.34,1247,627,0,30.0,0
CE01271,LOC025,Warehouse,2025-11-30T15:14:24,0.73,491,541,82,50.0,9
CE01272,LOC074,Warehouse,2025-02-04T16:01:12,0.52,325,255,0,30.0,0
CE01273,LOC069,Port,2026-06-01T17:11:39,0.88,4167,5508,1829,82.7,28
CE01274,LOC028,Hub,2025-03-03T15:53:23,0.83,4698,5868,2023,81.7,22
CE01275,LOC045,Distribution Center,2024-02-25T12:39:24,0.53,4759,3777,0,30.0,0
CE01276,LOC009,Sort Facility,2024-08-05T12:21:38,0.58,3105,2710,0,30.0,0
CE01277,LOC067,Warehouse,2024-08-17T22:44:01,0.68,3061,3145,93,33.6,2
CE01278,LOC004,Warehouse,2026-03-21T13:20:31,0.44,869,568,0,30.0,0
CE01279,LOC075,Distribution Center,2025-03-24T01:27:57,0.89,1059,1414,190,51.5,30
CE01280,LOC023,Port,2024-02-10T07:07:53,0.81,2668,3261,432,49.4,20
CE01281,LOC050,Airport,2024-12-09T08:16:48,0.4,3355,2034,0,30.0,0
CE01282,LOC023,Port,2025-07-30T02:19:54,0.64,2668,2580,0,30.0,0
CE01283,LOC059,Distribution Center,2026-05-25T10:16:22,0.31,4161,1921,0,30.0,0
CE01284,LOC063,Last Mile Facility,2025-07-17T11:20:22,0.83,3270,4060,621,52.8,21
CE01285,LOC010,Last Mile Facility,2025-03-28T09:24:18,0.68,1628,1672,23,31.7,2
CE01286,LOC049,Port,2025-04-21T09:12:54,1.0,1833,2830,1869,152.4,48
CE01287,LOC070,Distribution Center,2024-09-02T21:56:34,0.66,4087,4060,0,30.0,0
CE01288,LOC047,Distribution Center,2026-05-31T19:09:01,0.72,4197,4557,425,42.2,7
CE01289,LOC026,Distribution Center,2025-04-18T09:34:53,0.64,3661,3534,0,30.0,0
CE01290,LOC074,Warehouse,2026-01-08T07:54:11,0.44,325,215,0,30.0,0
CE01291,LOC063,Last Mile Facility,2025-11-14T07:15:25,0.5,3270,2473,0,30.0,0
CE01292,LOC054,Port,2025-04-03T01:54:32,0.4,759,461,0,30.0,0
CE01293,LOC071,Last Mile Facility,2024-08-27T21:59:18,0.73,4596,5017,248,36.5,8
CE01294,LOC033,Last Mile Facility,2024-07-18T16:48:23,0.74,4291,4783,511,44.3,10
CE01295,LOC029,Port,2024-08-15T14:53:25,0.8,2831,3381,423,47.9,17
CE01296,LOC044,Warehouse,2025-03-30T02:57:34,0.48,3843,2752,0,30.0,0
CE01297,LOC071,Last Mile Facility,2025-08-19T21:00:31,0.99,4596,6831,2890,105.5,43
CE01298,LOC016,Airport,2025-02-03T17:03:14,0.47,1121,793,0,30.0,0
CE01299,LOC040,Distribution Center,2024-12-20T01:24:00,0.87,2337,3059,1417,102.8,27
CE01300,LOC004,Warehouse,2024-02-13T12:05:27,0.84,869,1101,220,60.4,24
CE01301,LOC056,Warehouse,2024-11-24T19:19:58,0.67,3011,3046,63,32.5,1
CE01302,LOC030,Warehouse,2026-06-25T00:24:15,0.75,2790,3136,268,41.5,11
CE01303,LOC048,Sort Facility,2025-04-15T15:02:22,0.45,3574,2433,0,30.0,0
CE01304,LOC011,Warehouse,2024-08-18T11:23:13,0.7,2988,3146,99,34.0,4
CE01305,LOC027,Distribution Center,2026-06-26T13:51:04,0.94,300,425,216,116.4,37
CE01306,LOC054,Port,2024-01-19T17:52:47,0.65,759,739,0,30.0,0
CE01307,LOC055,Airport,2025-02-06T23:55:20,0.89,1469,1971,266,51.7,30
CE01308,LOC005,Sort Facility,2025-07-19T16:56:08,1.0,1284,2012,511,77.8,51
CE01309,LOC034,Port,2026-03-01T01:40:03,1.0,1778,3065,2133,174.0,65
CE01310,LOC053,Distribution Center,2026-03-13T20:22:12,0.83,1247,1544,511,79.2,21
CE01311,LOC023,Port,2025-09-22T10:59:04,0.57,2668,2297,0,30.0,0
CE01312,LOC019,Airport,2026-01-10T22:53:31,1.0,3442,5216,3077,137.3,46
CE01313,LOC043,Distribution Center,2024-09-21T17:20:59,0.98,4879,7136,3036,104.7,41
CE01314,LOC040,Distribution Center,2025-06-18T17:12:39,0.37,2337,1293,0,30.0,0
CE01315,LOC063,Last Mile Facility,2024-08-30T03:30:37,1.0,3270,5738,1867,98.5,67
CE01316,LOC039,Warehouse,2026-02-17T10:11:11,0.81,1629,1969,455,63.5,18
CE01317,LOC046,Last Mile Facility,2025-05-03T05:48:46,0.49,1736,1263,0,30.0,0
CE01318,LOC058,Hub,2026-03-23T23:25:59,0.3,4836,2174,0,30.0,0
CE01319,LOC024,Airport,2025-08-04T13:14:55,0.92,1595,2193,1155,116.9,33
CE01320,LOC032,Distribution Center,2025-08-10T04:04:07,0.98,1584,2330,1196,120.6,42
CE01321,LOC067,Warehouse,2026-01-23T19:16:26,0.39,3061,1812,0,30.0,0
CE01322,LOC047,Distribution Center,2024-09-19T17:16:59,0.38,4197,2391,0,30.0,0
CE01323,LOC046,Last Mile Facility,2026-03-26T22:14:59,0.92,1736,2397,1021,100.6,34
CE01324,LOC052,Hub,2026-01-18T20:13:09,1.0,2030,3061,1498,118.6,45
CE01325,LOC053,Distribution Center,2024-09-29T10:54:52,1.0,1247,1952,1176,143.2,50
CE01326,LOC057,Distribution Center,2026-01-21T20:46:08,0.45,2059,1381,0,30.0,0
CE01327,LOC055,Airport,2025-08-13T02:40:06,0.9,1469,1992,722,89.0,32
CE01328,LOC005,Sort Facility,2024-01-23T02:37:46,1.0,1284,2169,647,90.5,62
CE01329,LOC006,Sort Facility,2024-04-10T14:09:06,0.58,4943,4332,0,30.0,0
CE01330,LOC001,Last Mile Facility,2025-06-15T20:22:00,0.44,960,637,0,30.0,0
CE01331,LOC016,Airport,2024-12-15T06:05:24,0.84,1121,1419,251,56.9,23
CE01332,LOC049,Port,2025-04-25T11:50:55,0.58,1833,1589,0,30.0,0
CE01333,LOC073,Sort Facility,2024-11-16T16:14:26,0.54,3536,2872,0,30.0,0
CE01334,LOC033,Last Mile Facility,2024-12-14T10:52:57,0.27,4291,1761,0,30.0,0
CE01335,LOC040,Distribution Center,2024-08-21T03:42:20,0.78,2337,2730,485,54.9,15
CE01336,LOC007,Warehouse,2025-03-08T08:21:20,0.87,2658,3477,1631,103.6,27
CE01337,LOC066,Sort Facility,2024-07-04T18:41:28,0.9,3283,4445,837,60.6,31
CE01338,LOC021,Port,2024-11-01T22:32:15,0.91,437,595,152,71.7,32
CE01339,LOC040,Distribution Center,2025-07-07T19:20:16,0.72,2337,2512,227,41.7,6
CE01340,LOC018,Hub,2026-02-13T20:14:53,0.76,261,296,49,52.5,12
CE01341,LOC032,Distribution Center,2025-12-14T12:45:16,0.42,1584,990,0,30.0,0
CE01342,LOC059,Distribution Center,2026-06-03T13:04:06,0.72,4161,4463,424,42.2,6
CE01343,LOC056,Warehouse,2024-01-19T22:52:41,0.6,3011,2718,0,30.0,0
CE01344,LOC022,Hub,2026-03-25T04:32:51,0.7,479,506,32,38.0,5
CE01345,LOC019,Airport,2024-12-20T18:17:59,0.32,3442,1672,0,30.0,0
CE01346,LOC071,Last Mile Facility,2024-11-10T14:51:54,0.38,4596,2625,0,30.0,0
CE01347,LOC071,Last Mile Facility,2025-07-18T18:30:41,0.29,4596,1987,0,30.0,0
CE01348,LOC048,Sort Facility,2024-02-21T00:23:01,0.55,3574,2975,0,30.0,0
CE01349,LOC015,Last Mile Facility,2025-09-11T00:49:46,0.95,3252,4641,1359,80.1,38
CE01350,LOC049,Port,2024-06-02T13:01:22,1.0,1833,3157,2356,184.2,65
CE01351,LOC027,Distribution Center,2025-05-26T21:12:45,1.0,300,498,305,152.0,59
CE01352,LOC031,Hub,2026-02-27T05:51:30,0.79,4593,5419,1320,64.5,16
CE01353,LOC028,Hub,2024-04-14T09:18:46,1.0,4698,7376,4982,157.3,51
CE01354,LOC024,Airport,2025-02-25T17:16:04,1.0,1595,2619,2019,181.9,57
CE01355,LOC002,Port,2026-05-09T11:56:25,0.72,566,615,92,49.5,7
CE01356,LOC055,Airport,2026-04-10T17:04:09,0.72,1469,1584,118,39.6,7
CE01357,LOC034,Port,2026-04-15T07:59:36,0.71,1778,1890,129,38.7,5
CE01358,LOC003,Warehouse,2024-05-03T10:00:34,1.0,3544,5529,2566,116.9,50
CE01359,LOC044,Warehouse,2024-03-27T22:53:30,0.51,3843,2947,0,30.0,0
CE01360,LOC074,Warehouse,2025-11-24T19:40:46,0.52,325,255,0,30.0,0
CE01361,LOC010,Last Mile Facility,2026-05-30T08:11:16,0.69,1628,1683,92,36.8,3
CE01362,LOC007,Warehouse,2026-03-23T08:56:39,0.5,2658,1989,0,30.0,0
CE01363,LOC063,Last Mile Facility,2025-01-20T05:03:51,1.0,3270,5014,917,63.7,48
CE01364,LOC026,Distribution Center,2025-01-15T02:47:17,0.99,3661,5442,1598,82.4,43
CE01365,LOC002,Port,2025-02-01T19:03:31,0.46,566,387,0,30.0,0
CE01366,LOC053,Distribution Center,2024-10-10T18:58:39,0.56,1247,1041,0,30.0,0
CE01367,LOC050,Airport,2025-01-15T17:30:27,1.0,3355,5544,3783,165.3,58
CE01368,LOC042,Port,2024-12-20T17:07:46,0.57,809,693,0,30.0,0
CE01369,LOC022,Hub,2025-12-09T11:22:29,0.68,479,487,7,31.8,1
CE01370,LOC038,Airport,2024-10-02T15:05:42,0.93,1463,2045,502,71.2,35
CE01371,LOC021,Port,2024-03-03T11:59:13,1.0,437,674,177,78.6,48
CE01372,LOC025,Warehouse,2025-02-16T20:22:31,0.98,491,725,121,59.6,42
CE01373,LOC069,Port,2026-05-07T11:08:38,0.51,4167,3172,0,30.0,0
CE01374,LOC021,Port,2025-03-07T01:04:33,0.58,437,380,0,30.0,0
CE01375,LOC014,Airport,2024-05-21T22:07:03,1.0,1578,2375,1198,121.1,45
CE01376,LOC071,Last Mile Facility,2024-10-22T04:14:29,0.68,4596,4717,78,32.0,2
CE01377,LOC008,Airport,2024-04-08T21:44:59,0.66,1075,1072,0,30.0,0
CE01378,LOC063,Last Mile Facility,2024-07-24T21:46:57,0.59,3270,2905,0,30.0,0
CE01379,LOC003,Warehouse,2026-03-22T18:21:47,0.62,3544,3277,0,30.0,0
CE01380,LOC023,Port,2025-04-15T07:44:34,0.76,2668,3058,408,48.4,13
CE01381,LOC050,Airport,2024-04-04T13:12:57,0.63,3355,3154,0,30.0,0
CE01382,LOC009,Sort Facility,2024-11-18T16:48:43,0.6,3105,2778,0,30.0,0
CE01383,LOC014,Airport,2024-12-19T13:01:49,0.63,1578,1497,0,30.0,0
CE01384,LOC046,Last Mile Facility,2025-01-13T22:45:52,1.0,1736,3022,1068,103.8,66
CE01385,LOC069,Port,2026-06-28T19:38:08,0.67,4167,4204,56,31.6,0
CE01386,LOC013,Hub,2026-06-21T23:19:57,1.0,2712,4133,1175,82.0,47
CE01387,LOC011,Warehouse,2026-01-11T10:22:26,0.94,2988,4203,1073,73.1,36
CE01388,LOC009,Sort Facility,2025-12-22T05:17:18,1.0,3105,5083,2664,133.0,57
CE01389,LOC036,Airport,2024-06-01T15:46:47,1.0,2829,4841,3201,165.8,64
CE01390,LOC043,Distribution Center,2026-04-14T02:20:13,1.0,4879,8612,6795,197.1,68
CE01391,LOC043,Distribution Center,2024-03-20T08:30:17,0.99,4879,7231,3580,118.1,43
CE01392,LOC031,Hub,2025-05-10T07:54:01,1.0,4593,7520,5631,177.1,57
CE01393,LOC052,Hub,2024-04-23T11:40:15,0.8,2030,2446,709,71.9,18
CE01394,LOC003,Warehouse,2024-11-01T03:17:08,0.76,3544,4061,905,60.6,13
CE01395,LOC019,Airport,2026-01-13T00:16:51,0.7,3442,3602,126,34.4,4
CE01396,LOC024,Airport,2024-06-29T19:56:41,1.0,1595,2501,643,78.4,51
CE01397,LOC006,Sort Facility,2025-11-17T11:09:15,0.76,4943,5627,505,42.3,12
CE01398,LOC037,Distribution Center,2024-05-09T12:51:47,0.91,2793,3808,1058,75.5,32
CE01399,LOC063,Last Mile Facility,2026-01-09T11:54:04,0.57,3270,2776,0,30.0,0
CE01400,LOC041,Distribution Center,2024-11-02T15:27:55,0.76,4129,4678,720,50.9,11
CE01401,LOC073,Sort Facility,2024-06-04T03:38:37,0.76,3536,4048,350,41.9,13
CE01402,LOC051,Last Mile Facility,2026-04-22T12:58:32,0.69,2427,2515,173,38.6,3
CE01403,LOC048,Sort Facility,2024-11-29T23:33:18,0.55,3574,2931,0,30.0,0
CE01404,LOC033,Last Mile Facility,2026-01-26T21:16:33,0.41,4291,2618,0,30.0,0
CE01405,LOC001,Last Mile Facility,2025-04-10T23:21:18,0.69,960,990,32,34.0,2
CE01406,LOC005,Sort Facility,2026-06-03T10:08:01,0.82,1284,1571,184,47.2,20
CE01407,LOC056,Warehouse,2024-01-15T22:00:22,0.99,3011,4466,2403,125.8,43
CE01408,LOC058,Hub,2026-06-22T15:51:10,0.94,4836,6842,2435,90.4,37
CE01409,LOC011,Warehouse,2025-10-29T14:27:06,1.0,2988,4649,2852,144.5,50
CE01410,LOC018,Hub,2024-06-22T05:54:44,1.0,261,404,224,133.0,49
CE01411,LOC024,Airport,2025-11-18T14:52:58,0.43,1595,1030,0,30.0,0
CE01412,LOC030,Warehouse,2024-10-29T14:37:27,0.92,2790,3844,781,63.6,34
CE01413,LOC017,Hub,2025-12-09T18:23:53,0.81,1600,1939,420,61.5,19
CE01414,LOC045,Distribution Center,2024-01-01T18:27:34,0.29,4759,2090,0,30.0,0
CE01415,LOC053,Distribution Center,2025-01-26T01:50:14,0.66,1247,1236,0,30.0,0
CE01416,LOC005,Sort Facility,2025-09-24T12:21:20,0.77,1284,1476,355,63.2,13
CE01417,LOC058,Hub,2025-02-24T14:02:17,1.0,4836,8503,2725,97.6,68
CE01418,LOC052,Hub,2026-02-04T05:39:02,0.95,2030,2898,1556,122.0,38
CE01419,LOC056,Warehouse,2024-10-01T05:35:07,0.61,3011,2777,0,30.0,0
